x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date,,,,x_rad_per_sec,y_rad_per_sec,z_rad_per_sec,rms_rad_per_sec,TimeInterval,Date
-0.065628,-0.318024,-0.967041,1.020095,39175.16311,2001-01-01 10:52:55.163 +0000,,,,,,,,,
-0.065765,-0.31192,-0.969574,1.020939,39175.15328,2001-01-01 10:52:55.153 +0000,,,,,,,,,
-0.065216,-0.306931,-0.960556,1.011338,39175.14349,2001-01-01 10:52:55.143 +0000,,,,,,,,,
-0.062897,-0.292099,-0.934692,0.982745,39175.13369,2001-01-01 10:52:55.134 +0000,,,,,,,,,
-0.061066,-0.285446,-0.92424,0.970755,39175.12389,2001-01-01 10:52:55.124 +0000,,,,,,,,,
-0.063278,-0.277191,-0.925812,0.969419,39175.11407,2001-01-01 10:52:55.114 +0000,,,,,,,,,
-0.06543,-0.278687,-0.941559,0.984405,39175.10427,2001-01-01 10:52:55.104 +0000,,,,,,,,,
-0.065475,-0.289963,-0.951447,0.996856,39175.09448,2001-01-01 10:52:55.094 +0000,,,,,,,,,
-0.070343,-0.312531,-0.956421,1.008459,39175.08468,2001-01-01 10:52:55.085 +0000,,,,,,,,,
-0.077011,-0.333099,-0.962173,1.020591,39175.07485,2001-01-01 10:52:55.075 +0000,,,,,,,,,
-0.082565,-0.347519,-0.978012,1.040593,39175.06506,2001-01-01 10:52:55.065 +0000,,,,,,,,,
-0.08165,-0.340088,-0.996948,1.055972,39175.05526,2001-01-01 10:52:55.055 +0000,,,,,,,,,
-0.076233,-0.317001,-1.002579,1.054282,39175.04546,2001-01-01 10:52:55.045 +0000,,,,,,,,,
-0.069672,-0.29538,-0.988159,1.034778,39175.03567,2001-01-01 10:52:55.036 +0000,,,,,,,,,
-0.066284,-0.2845,-0.960114,1.005922,39175.02584,2001-01-01 10:52:55.026 +0000,,,,,,,,,
-0.067627,-0.278381,-0.94342,0.989427,39175.01605,2001-01-01 10:52:55.016 +0000,,,,,,,,,
-0.069809,-0.281448,-0.936661,0.985199,39175.00625,2001-01-01 10:52:55.006 +0000,,,,,,,,,
-0.074539,-0.302765,-0.937057,0.994266,39174.99645,2001-01-01 10:52:54.996 +0000,,,,,,,,,
-0.074234,-0.323608,-0.938156,1.002978,39174.98663,2001-01-01 10:52:54.987 +0000,,,,,,,,,
-0.076523,-0.342529,-0.961304,1.029421,39174.97683,2001-01-01 10:52:54.977 +0000,,,,,,,,,
-0.084015,-0.326691,-0.974899,1.036377,39174.96703,2001-01-01 10:52:54.967 +0000,,,,,,,,,
-0.095505,-0.322067,-0.975449,1.034405,39174.95724,2001-01-01 10:52:54.957 +0000,,,,,,,,,
-0.106903,-0.318497,-0.955627,1.014774,39174.94744,2001-01-01 10:52:54.947 +0000,,,,,,,,,
-0.118622,-0.316666,-0.942978,1.002754,39174.93762,2001-01-01 10:52:54.938 +0000,,,,,,,,,
-0.137192,-0.322678,-0.93013,0.99181,39174.92782,2001-01-01 10:52:54.928 +0000,,,,,,,,,
-0.145279,-0.317322,-0.916382,0.975494,39174.91802,2001-01-01 10:52:54.918 +0000,,,,,,,,,
-0.135193,-0.281021,-0.87912,0.928408,39174.90823,2001-01-01 10:52:54.908 +0000,,,,,,,,,
-0.130081,-0.25853,-0.835297,0.880855,39174.89843,2001-01-01 10:52:54.898 +0000,,,,,,,,,
-0.121521,-0.31105,-0.818039,0.891897,39174.8886,2001-01-01 10:52:54.889 +0000,,,,,,,,,
-0.122894,-0.362717,-0.803925,0.905457,39174.87881,2001-01-01 10:52:54.879 +0000,,,,,,,,,
-0.126617,-0.330154,-0.827805,0.91016,39174.86901,2001-01-01 10:52:54.869 +0000,,,,,,,,,
-0.120102,-0.313187,-0.927811,0.987437,39174.85922,2001-01-01 10:52:54.859 +0000,,,,,,,,,
-0.105545,-0.319687,-0.941711,1.000582,39174.84939,2001-01-01 10:52:54.849 +0000,,,,,,,,,
-0.100586,-0.330841,-0.961624,1.021679,39174.83959,2001-01-01 10:52:54.840 +0000,,,,,,,,,
-0.106522,-0.327942,-0.956848,1.015364,39174.8298,2001-01-01 10:52:54.830 +0000,,,,,,,,,
-0.171875,-0.33075,-0.960464,1.019364,39174.82,2001-01-01 10:52:54.820 +0000,,,,,,,,,
-0.204926,-0.34285,-0.968185,1.030657,39174.81017,2001-01-01 10:52:54.810 +0000,,,,,,,,,
-0.184738,-0.345978,-0.968643,1.031714,39174.80038,2001-01-01 10:52:54.800 +0000,,,,,,,,,
-0.126938,-0.344055,-0.970108,1.032152,39174.79058,2001-01-01 10:52:54.791 +0000,,,,,,,,,
-0.110199,-0.337784,-0.96637,1.026214,39174.78079,2001-01-01 10:52:54.781 +0000,,,,,,,,,
-0.098236,-0.328506,-0.958282,1.015366,39174.77096,2001-01-01 10:52:54.771 +0000,,,,,,,,,
-0.088654,-0.335251,-0.954346,1.013558,39174.76116,2001-01-01 10:52:54.761 +0000,,,,,,,,,
-0.084946,-0.339905,-0.946609,1.007424,39174.75137,2001-01-01 10:52:54.751 +0000,,,,,,,,,
-0.085587,-0.338608,-0.935959,0.996576,39174.74157,2001-01-01 10:52:54.742 +0000,,,,,,,,,
-0.080399,-0.328278,-0.927536,0.984936,39174.73177,2001-01-01 10:52:54.732 +0000,,,,,,,,,
-0.076508,-0.318939,-0.932434,0.986555,39174.72195,2001-01-01 10:52:54.722 +0000,,,,,,,,,
-0.071747,-0.319031,-0.959412,1.012104,39174.71215,2001-01-01 10:52:54.712 +0000,,,,,,,,,
-0.068893,-0.315781,-0.984848,1.035221,39174.70236,2001-01-01 10:52:54.702 +0000,,,,,,,,,
-0.06427,-0.322174,-1.008438,1.059238,39174.69256,2001-01-01 10:52:54.693 +0000,,,,,,,,,
-0.057434,-0.336807,-1.030121,1.08425,39174.68273,2001-01-01 10:52:54.683 +0000,,,,,,,,,
-0.049896,-0.348434,-1.011429,1.070154,39174.67294,2001-01-01 10:52:54.673 +0000,,,,,,,,,
-0.04483,-0.358047,-0.973557,1.037804,39174.66314,2001-01-01 10:52:54.663 +0000,,,,,,,,,
-0.046204,-0.359451,-0.950348,1.016489,39174.65334,2001-01-01 10:52:54.653 +0000,,,,,,,,,
-0.045853,-0.347824,-0.944458,1.006772,39174.64355,2001-01-01 10:52:54.644 +0000,,,,,,,,,
-0.045166,-0.332733,-0.943726,1.00081,39174.63372,2001-01-01 10:52:54.634 +0000,,,,,,,,,
-0.035233,-0.324265,-0.95134,1.005225,39174.62393,2001-01-01 10:52:54.624 +0000,,,,,,,,,
-0.031769,-0.322464,-0.956604,1.009665,39174.61413,2001-01-01 10:52:54.614 +0000,,,,,,,,,
-0.0289,-0.31427,-0.945694,0.996729,39174.60433,2001-01-01 10:52:54.604 +0000,,,,,,,,,
-0.032043,-0.302979,-0.931671,0.97998,39174.59451,2001-01-01 10:52:54.595 +0000,,,,,,,,,
-0.029739,-0.295639,-0.923065,0.969966,39174.58471,2001-01-01 10:52:54.585 +0000,,,,,,,,,
-0.024628,-0.289154,-0.917496,0.963389,39174.57491,2001-01-01 10:52:54.575 +0000,,,,,,,,,
-0.017044,-0.283829,-0.914612,0.959325,39174.56512,2001-01-01 10:52:54.565 +0000,,,,,,,,,
-0.016785,-0.279572,-0.913864,0.957042,39174.55532,2001-01-01 10:52:54.555 +0000,,,,,,,,,
-0.018707,-0.278168,-0.923828,0.966154,39174.5455,2001-01-01 10:52:54.545 +0000,,,,,,,,,
-0.01915,-0.290146,-0.943787,0.988292,39174.5357,2001-01-01 10:52:54.536 +0000,,,,,,,,,
-0.023529,-0.307312,-0.965714,1.014,39174.52594,2001-01-01 10:52:54.526 +0000,,,,,,,,,
-0.037186,-0.313431,-0.986206,1.035206,39174.51614,2001-01-01 10:52:54.516 +0000,,,,,,,,,
-0.052048,-0.311203,-1.001724,1.0494,39174.50631,2001-01-01 10:52:54.506 +0000,,,,,,,,,
-0.056839,-0.294495,-1.010864,1.05309,39174.49652,2001-01-01 10:52:54.497 +0000,,,,,,,,,
-0.051193,-0.28392,-1.019943,1.058828,39174.48672,2001-01-01 10:52:54.487 +0000,,,,,,,,,
-0.051163,-0.274292,-1.01236,1.049194,39174.47693,2001-01-01 10:52:54.477 +0000,,,,,,,,,
-0.042465,-0.258942,-0.996796,1.030236,39174.4671,2001-01-01 10:52:54.467 +0000,,,,,,,,,
-0.033966,-0.234894,-0.987518,1.015312,39174.4573,2001-01-01 10:52:54.457 +0000,,,,,,,,,
-0.028473,-0.226501,-0.984818,1.010575,39174.44751,2001-01-01 10:52:54.448 +0000,,,,,,,,,
-0.030701,-0.21994,-1.004532,1.028399,39174.43771,2001-01-01 10:52:54.438 +0000,,,,,,,,,
