x_rad_per_sec,y_rad_per_sec,z_rad_per_sec,rms_rad_per_sec,TimeInterval,Date
0.518540,3.164401,0.061146,3.207188,59084.259028,2001-01-01 16:24:44.259 +0000
0.308828,3.338768,0.414003,3.378483,59084.249049,2001-01-01 16:24:44.249 +0000
0.048594,3.458611,0.703624,3.529793,59084.239070,2001-01-01 16:24:44.239 +0000
-0.139537,3.818937,0.863789,3.917892,59084.229091,2001-01-01 16:24:44.229 +0000
-0.070894,4.438899,0.832649,4.516875,59084.219081,2001-01-01 16:24:44.219 +0000
0.185485,4.993640,0.650156,5.039201,59084.209102,2001-01-01 16:24:44.209 +0000
0.355187,5.292414,0.372676,5.317395,59084.199122,2001-01-01 16:24:44.199 +0000
0.348033,5.438551,0.026033,5.449738,59084.189113,2001-01-01 16:24:44.189 +0000
0.242362,5.787253,-0.226727,5.796761,59084.179133,2001-01-01 16:24:44.179 +0000
0.169793,6.368611,-0.318552,6.378833,59084.169154,2001-01-01 16:24:44.169 +0000
0.159009,6.911136,-0.195084,6.915717,59084.159144,2001-01-01 16:24:44.159 +0000
0.139175,7.382643,0.072766,7.384313,59084.149165,2001-01-01 16:24:44.149 +0000
0.062362,7.910658,0.377475,7.919905,59084.139186,2001-01-01 16:24:44.139 +0000
-0.001207,8.408726,0.629997,8.432293,59084.129207,2001-01-01 16:24:44.129 +0000
0.021788,8.748524,0.613201,8.770015,59084.119197,2001-01-01 16:24:44.119 +0000
0.041293,9.004625,0.355126,9.011720,59084.109218,2001-01-01 16:24:44.109 +0000
0.061916,9.251138,0.096015,9.251843,59084.099238,2001-01-01 16:24:44.099 +0000
0.059254,9.341280,-0.065593,9.341699,59084.089229,2001-01-01 16:24:44.089 +0000
0.008611,9.293185,-0.113887,9.293887,59084.079249,2001-01-01 16:24:44.079 +0000
-0.076488,9.220757,-0.084346,9.221460,59084.069270,2001-01-01 16:24:44.069 +0000
-0.110335,9.224259,0.047912,9.225043,59084.059260,2001-01-01 16:24:44.059 +0000
-0.109945,9.273892,0.299948,9.279393,59084.049281,2001-01-01 16:24:44.049 +0000
-0.047946,9.089318,0.595777,9.108949,59084.039302,2001-01-01 16:24:44.039 +0000
0.055180,8.740341,0.739533,8.771746,59084.029323,2001-01-01 16:24:44.029 +0000
0.157766,8.299270,0.690136,8.329409,59084.019313,2001-01-01 16:24:44.019 +0000
0.094245,7.787394,0.491287,7.803445,59084.009334,2001-01-01 16:24:44.009 +0000
-0.114348,7.238251,0.341780,7.247218,59083.999354,2001-01-01 16:24:43.999 +0000
-0.392685,6.810451,0.173308,6.823963,59083.989394,2001-01-01 16:24:43.989 +0000
-0.680205,6.364844,0.128770,6.402383,59083.979414,2001-01-01 16:24:43.979 +0000
-0.783818,5.886616,0.191344,5.941652,59083.969435,2001-01-01 16:24:43.969 +0000
-0.573611,5.381227,0.376852,5.424818,59083.959425,2001-01-01 16:24:43.959 +0000
0.015914,4.545081,0.668395,4.593992,59083.949446,2001-01-01 16:24:43.949 +0000
0.829748,3.416084,0.934467,3.637491,59083.939467,2001-01-01 16:24:43.939 +0000
1.730611,2.345334,1.037486,3.093862,59083.929488,2001-01-01 16:24:43.929 +0000
2.622772,1.153007,1.088420,3.064803,59083.919478,2001-01-01 16:24:43.919 +0000
3.392877,-0.017918,1.214335,3.603685,59083.909498,2001-01-01 16:24:43.909 +0000
3.943714,-0.802928,1.518301,4.301489,59083.899519,2001-01-01 16:24:43.900 +0000
4.101709,-0.745236,1.965848,4.609116,59083.889509,2001-01-01 16:24:43.890 +0000
3.684321,0.241880,2.356765,4.380305,59083.879530,2001-01-01 16:24:43.880 +0000
3.078559,1.754384,2.459692,4.313406,59083.869551,2001-01-01 16:24:43.870 +0000
2.957686,3.152180,2.130250,4.818932,59083.859541,2001-01-01 16:24:43.860 +0000
3.699120,3.713343,1.391113,5.422877,59083.849562,2001-01-01 16:24:43.850 +0000
5.567922,3.151154,0.526937,6.419439,59083.839583,2001-01-01 16:24:43.840 +0000
8.556119,2.146340,-0.027161,8.821263,59083.829603,2001-01-01 16:24:43.830 +0000
11.538743,1.367729,-0.007053,11.619523,59083.819594,2001-01-01 16:24:43.820 +0000
13.410205,0.906073,0.566731,13.452723,59083.809614,2001-01-01 16:24:43.810 +0000
14.196922,0.829258,1.142834,14.266966,59083.799635,2001-01-01 16:24:43.800 +0000
14.398914,0.854964,1.566189,14.509054,59083.789625,2001-01-01 16:24:43.790 +0000
14.231017,1.048396,1.862644,14.390636,59083.779646,2001-01-01 16:24:43.780 +0000
13.867414,1.136880,1.995651,14.056326,59083.769667,2001-01-01 16:24:43.770 +0000
13.370106,1.068290,1.976454,13.557557,59083.759657,2001-01-01 16:24:43.760 +0000
12.780580,0.928188,1.929047,12.958626,59083.749678,2001-01-01 16:24:43.750 +0000
12.032111,0.639802,1.843573,12.189331,59083.739699,2001-01-01 16:24:43.740 +0000
11.198743,0.331000,1.712704,11.333788,59083.729719,2001-01-01 16:24:43.730 +0000
10.253294,0.063649,1.576692,10.374008,59083.719710,2001-01-01 16:24:43.720 +0000
9.198965,-0.153746,1.428055,9.310421,59083.709730,2001-01-01 16:24:43.710 +0000
8.246993,-0.231362,1.340635,8.358453,59083.699751,2001-01-01 16:24:43.700 +0000
7.436064,-0.276681,1.347039,7.562150,59083.689741,2001-01-01 16:24:43.690 +0000
6.740585,-0.192972,1.372036,6.881512,59083.679762,2001-01-01 16:24:43.680 +0000
6.125795,-0.052724,1.404904,6.285053,59083.669783,2001-01-01 16:24:43.670 +0000
5.509195,0.063999,1.402562,5.685289,59083.659773,2001-01-01 16:24:43.660 +0000
4.856209,0.096322,1.313655,5.031673,59083.649794,2001-01-01 16:24:43.650 +0000
4.136253,0.000498,1.118862,4.284908,59083.639815,2001-01-01 16:24:43.640 +0000
3.357312,-0.154135,0.853309,3.467483,59083.629835,2001-01-01 16:24:43.630 +0000
2.501759,-0.295058,0.555146,2.579544,59083.619826,2001-01-01 16:24:43.620 +0000
1.603243,-0.405042,0.287596,1.678439,59083.609846,2001-01-01 16:24:43.610 +0000
0.675775,-0.537302,0.066926,0.865935,59083.599867,2001-01-01 16:24:43.600 +0000
-0.206201,-0.642807,-0.118249,0.685349,59083.589857,2001-01-01 16:24:43.590 +0000
-0.966383,-0.650089,-0.251581,1.191556,59083.579878,2001-01-01 16:24:43.580 +0000
-1.561246,-0.554789,-0.307143,1.685117,59083.569899,2001-01-01 16:24:43.570 +0000
-2.056478,-0.441110,-0.284081,2.122352,59083.559889,2001-01-01 16:24:43.560 +0000
-2.537222,-0.276207,-0.229006,2.562466,59083.549910,2001-01-01 16:24:43.550 +0000
-2.977649,-0.103755,-0.149103,2.983184,59083.539931,2001-01-01 16:24:43.540 +0000
-3.353444,-0.033604,-0.101610,3.355151,59083.529951,2001-01-01 16:24:43.530 +0000
-3.727859,-0.112869,-0.165895,3.733255,59083.519942,2001-01-01 16:24:43.520 +0000
-4.107670,-0.266977,-0.337932,4.130184,59083.509962,2001-01-01 16:24:43.510 +0000
-4.516969,-0.399991,-0.586090,4.572363,59083.499983,2001-01-01 16:24:43.500 +0000
-5.028787,-0.387345,-0.917612,5.126475,59083.489973,2001-01-01 16:24:43.490 +0000
-5.591331,-0.242641,-1.248766,5.734220,59083.479994,2001-01-01 16:24:43.480 +0000
-6.098283,-0.195778,-1.530127,6.290363,59083.470015,2001-01-01 16:24:43.470 +0000
-6.467828,-0.353348,-1.812142,6.726181,59083.460036,2001-01-01 16:24:43.460 +0000
-6.767109,-0.698393,-2.109202,7.122517,59083.450026,2001-01-01 16:24:43.450 +0000
-7.032968,-1.095667,-2.428332,7.520634,59083.440047,2001-01-01 16:24:43.440 +0000
-7.166570,-1.309576,-2.731041,7.780315,59083.430067,2001-01-01 16:24:43.430 +0000
-7.196530,-1.292984,-2.903319,7.867090,59083.420058,2001-01-01 16:24:43.420 +0000
-7.178740,-1.147181,-2.964500,7.851025,59083.410078,2001-01-01 16:24:43.410 +0000
-7.169818,-0.992737,-2.975545,7.825962,59083.400099,2001-01-01 16:24:43.400 +0000
-7.191071,-0.833924,-2.934448,7.811396,59083.390089,2001-01-01 16:24:43.390 +0000
-7.284995,-0.658073,-2.874654,7.859252,59083.380110,2001-01-01 16:24:43.380 +0000
-7.435400,-0.498214,-2.803445,7.961953,59083.370131,2001-01-01 16:24:43.370 +0000
-7.662131,-0.438521,-2.721794,8.143016,59083.360152,2001-01-01 16:24:43.360 +0000
-7.903806,-0.407534,-2.613452,8.334649,59083.350142,2001-01-01 16:24:43.350 +0000
-8.055317,-0.284870,-2.505820,8.440878,59083.340163,2001-01-01 16:24:43.340 +0000
-8.075781,-0.127004,-2.417701,8.430875,59083.330183,2001-01-01 16:24:43.330 +0000
-7.972780,0.080992,-2.340638,8.309655,59083.320174,2001-01-01 16:24:43.320 +0000
-7.825225,0.315689,-2.249457,8.148243,59083.310194,2001-01-01 16:24:43.310 +0000
-7.716674,0.398145,-2.108974,8.009579,59083.300215,2001-01-01 16:24:43.300 +0000
-7.659687,0.314435,-1.947017,7.909523,59083.290205,2001-01-01 16:24:43.290 +0000
-7.628313,0.223277,-1.773458,7.834932,59083.280226,2001-01-01 16:24:43.280 +0000
-7.530964,0.171550,-1.613453,7.703771,59083.270247,2001-01-01 16:24:43.270 +0000
-7.277024,0.208215,-1.509262,7.434804,59083.260268,2001-01-01 16:24:43.260 +0000
-6.984785,0.317233,-1.450955,7.140947,59083.250258,2001-01-01 16:24:43.250 +0000
-6.739258,0.444213,-1.437889,6.905248,59083.240279,2001-01-01 16:24:43.240 +0000
-6.499734,0.491289,-1.426784,6.672603,59083.230299,2001-01-01 16:24:43.230 +0000
-6.230963,0.388285,-1.374470,6.392561,59083.220290,2001-01-01 16:24:43.220 +0000
-5.927074,0.268319,-1.299435,6.073774,59083.210310,2001-01-01 16:24:43.210 +0000
-5.631919,0.170759,-1.207423,5.762425,59083.200331,2001-01-01 16:24:43.200 +0000
-5.346683,0.124360,-1.101726,5.460429,59083.190321,2001-01-01 16:24:43.190 +0000
-5.072381,0.179068,-1.030570,5.179111,59083.180342,2001-01-01 16:24:43.180 +0000
-4.817603,0.263671,-0.926504,4.912966,59083.170363,2001-01-01 16:24:43.170 +0000
-4.543484,0.284434,-0.797558,4.621715,59083.160384,2001-01-01 16:24:43.160 +0000
-4.232266,0.125192,-0.668940,4.286634,59083.150374,2001-01-01 16:24:43.150 +0000
-3.879854,-0.148067,-0.565379,3.923626,59083.140394,2001-01-01 16:24:43.140 +0000
-3.520960,-0.413915,-0.482096,3.577835,59083.130415,2001-01-01 16:24:43.130 +0000
-3.167813,-0.620056,-0.376576,3.249818,59083.120405,2001-01-01 16:24:43.120 +0000
-2.844616,-0.634362,-0.227970,2.923393,59083.110426,2001-01-01 16:24:43.110 +0000
-2.560963,-0.423881,-0.062077,2.596548,59083.100447,2001-01-01 16:24:43.100 +0000
-2.292495,-0.070838,0.033873,2.293839,59083.090437,2001-01-01 16:24:43.090 +0000
-2.093571,0.244609,0.025810,2.107971,59083.080458,2001-01-01 16:24:43.080 +0000
-1.953929,0.344641,-0.056864,1.984905,59083.070479,2001-01-01 16:24:43.070 +0000
-1.771467,0.159255,-0.121376,1.782748,59083.060499,2001-01-01 16:24:43.060 +0000
-1.531139,-0.189943,-0.107051,1.546585,59083.050490,2001-01-01 16:24:43.050 +0000
-1.221900,-0.540000,-0.030286,1.336247,59083.040510,2001-01-01 16:24:43.041 +0000
-0.868819,-0.732293,0.075197,1.138751,59083.030531,2001-01-01 16:24:43.031 +0000
-0.524721,-0.593316,0.171170,0.810342,59083.020521,2001-01-01 16:24:43.021 +0000
-0.206199,-0.045217,0.296846,0.364253,59083.010542,2001-01-01 16:24:43.011 +0000
0.079977,0.712900,0.495460,0.871839,59083.000563,2001-01-01 16:24:43.001 +0000
0.316655,1.363352,0.680141,1.556147,59082.990558,2001-01-01 16:24:42.991 +0000
0.514267,1.538565,0.825248,1.820078,59082.980579,2001-01-01 16:24:42.981 +0000
0.846829,1.283198,0.847419,1.755515,59082.970600,2001-01-01 16:24:42.971 +0000
1.380878,0.853158,0.823342,1.820054,59082.960620,2001-01-01 16:24:42.961 +0000
1.965201,0.312511,0.857605,2.166833,59082.950611,2001-01-01 16:24:42.951 +0000
2.490273,-0.080136,0.879312,2.642171,59082.940631,2001-01-01 16:24:42.941 +0000
2.877954,-0.219452,0.859868,3.011669,59082.930652,2001-01-01 16:24:42.931 +0000
3.129907,-0.026564,0.815098,3.234410,59082.920642,2001-01-01 16:24:42.921 +0000
3.404032,0.589390,0.824891,3.551797,59082.910663,2001-01-01 16:24:42.911 +0000
3.839463,1.504948,0.891589,4.219156,59082.900684,2001-01-01 16:24:42.901 +0000
4.544938,2.359942,0.942109,5.207049,59082.890674,2001-01-01 16:24:42.891 +0000
5.561094,2.805804,0.875096,6.290000,59082.880695,2001-01-01 16:24:42.881 +0000
6.832005,2.627501,0.767690,7.359987,59082.870716,2001-01-01 16:24:42.871 +0000
8.175446,2.015635,0.640581,8.444587,59082.860736,2001-01-01 16:24:42.861 +0000
9.007635,1.249089,0.577759,9.112163,59082.850727,2001-01-01 16:24:42.851 +0000
9.013169,0.524727,0.586176,9.047440,59082.840747,2001-01-01 16:24:42.841 +0000
8.735114,-0.007998,0.632762,8.758006,59082.830768,2001-01-01 16:24:42.831 +0000
8.448545,-0.157728,0.906911,8.498545,59082.820758,2001-01-01 16:24:42.821 +0000
8.182461,0.099920,1.352121,8.294027,59082.810779,2001-01-01 16:24:42.811 +0000
8.055371,0.763441,1.757631,8.280164,59082.800800,2001-01-01 16:24:42.801 +0000
8.246800,1.526757,1.933152,8.606845,59082.790790,2001-01-01 16:24:42.791 +0000
8.861358,2.005190,1.802436,9.262463,59082.780811,2001-01-01 16:24:42.781 +0000
9.758119,2.058397,1.516640,10.087521,59082.770832,2001-01-01 16:24:42.771 +0000
10.682636,1.711415,1.364614,10.904578,59082.760852,2001-01-01 16:24:42.761 +0000
11.448584,1.144142,1.347818,11.584289,59082.750843,2001-01-01 16:24:42.751 +0000
11.587398,0.844946,1.365595,11.698144,59082.740863,2001-01-01 16:24:42.741 +0000
11.291557,0.864118,1.451164,11.417173,59082.730884,2001-01-01 16:24:42.731 +0000
10.955020,0.940752,1.523481,11.100381,59082.720874,2001-01-01 16:24:42.721 +0000
10.553944,0.958665,1.562397,10.711950,59082.710895,2001-01-01 16:24:42.711 +0000
10.035070,0.899731,1.577220,10.198028,59082.700916,2001-01-01 16:24:42.701 +0000
9.418872,0.798958,1.502814,9.571412,59082.690906,2001-01-01 16:24:42.691 +0000
8.750217,0.582977,1.380284,8.877575,59082.680927,2001-01-01 16:24:42.681 +0000
8.077493,0.358406,1.232105,8.178779,59082.670948,2001-01-01 16:24:42.671 +0000
7.439625,0.198845,1.085054,7.520964,59082.660968,2001-01-01 16:24:42.661 +0000
6.807582,0.100127,0.984891,6.879187,59082.650959,2001-01-01 16:24:42.651 +0000
6.085319,0.085619,0.933041,6.157029,59082.640979,2001-01-01 16:24:42.641 +0000
5.364255,0.189512,0.942852,5.449781,59082.631000,2001-01-01 16:24:42.631 +0000
4.687448,0.348934,0.993414,4.804247,59082.620990,2001-01-01 16:24:42.621 +0000
4.025005,0.444365,1.010054,4.173528,59082.611011,2001-01-01 16:24:42.611 +0000
3.423118,0.454425,0.949334,3.581267,59082.601032,2001-01-01 16:24:42.601 +0000
2.817777,0.375903,0.823652,2.959657,59082.591022,2001-01-01 16:24:42.591 +0000
2.187375,0.251429,0.647705,2.295071,59082.581043,2001-01-01 16:24:42.581 +0000
1.534143,0.068208,0.415134,1.590781,59082.571064,2001-01-01 16:24:42.571 +0000
0.888814,-0.150276,0.136765,0.911744,59082.561084,2001-01-01 16:24:42.561 +0000
0.352820,-0.306832,-0.116458,0.481861,59082.551075,2001-01-01 16:24:42.551 +0000
-0.063481,-0.377934,-0.312475,0.494474,59082.541095,2001-01-01 16:24:42.541 +0000
-0.383985,-0.336837,-0.398093,0.647597,59082.531116,2001-01-01 16:24:42.531 +0000
-0.635283,-0.187835,-0.378824,0.763135,59082.521106,2001-01-01 16:24:42.521 +0000
-0.890586,0.036986,-0.284992,0.935806,59082.511127,2001-01-01 16:24:42.511 +0000
-1.205889,0.285282,-0.157436,1.249136,59082.501148,2001-01-01 16:24:42.501 +0000
-1.570938,0.468544,-0.036451,1.639728,59082.491138,2001-01-01 16:24:42.491 +0000
-2.042935,0.544057,0.053119,2.114806,59082.481159,2001-01-01 16:24:42.481 +0000
-2.711195,0.513790,0.073267,2.760422,59082.471180,2001-01-01 16:24:42.471 +0000
-3.523127,0.348924,-0.014040,3.540391,59082.461200,2001-01-01 16:24:42.461 +0000
-4.380902,0.084712,-0.198620,4.386220,59082.451191,2001-01-01 16:24:42.451 +0000
-5.281470,-0.269215,-0.463384,5.308590,59082.441211,2001-01-01 16:24:42.441 +0000
-6.155158,-0.604084,-0.782512,6.234036,59082.431232,2001-01-01 16:24:42.431 +0000
-6.844749,-0.810053,-1.155242,6.988659,59082.421222,2001-01-01 16:24:42.421 +0000
-7.251195,-0.907219,-1.553070,7.470937,59082.411243,2001-01-01 16:24:42.411 +0000
-7.346801,-0.959344,-1.922210,7.654457,59082.401264,2001-01-01 16:24:42.401 +0000
-7.215482,-0.934268,-2.157533,7.588873,59082.391254,2001-01-01 16:24:42.391 +0000
-7.033611,-0.928039,-2.275995,7.450711,59082.381275,2001-01-01 16:24:42.381 +0000
-6.829305,-0.861834,-2.272659,7.248941,59082.371295,2001-01-01 16:24:42.371 +0000
-6.653510,-0.730464,-2.187418,7.041844,59082.361316,2001-01-01 16:24:42.361 +0000
-6.598484,-0.601170,-2.045286,6.934306,59082.351306,2001-01-01 16:24:42.351 +0000
-6.645072,-0.464360,-1.849366,6.913231,59082.341327,2001-01-01 16:24:42.341 +0000
-6.736565,-0.333903,-1.624882,6.937798,59082.331348,2001-01-01 16:24:42.331 +0000
-6.890570,-0.250426,-1.425269,7.040885,59082.321338,2001-01-01 16:24:42.321 +0000
-7.120122,-0.288702,-1.328411,7.248735,59082.311359,2001-01-01 16:24:42.311 +0000
-7.392604,-0.448531,-1.263568,7.513213,59082.301380,2001-01-01 16:24:42.301 +0000
-7.638157,-0.591448,-1.259494,7.763863,59082.291370,2001-01-01 16:24:42.291 +0000
-7.835404,-0.704703,-1.336381,7.979730,59082.281391,2001-01-01 16:24:42.281 +0000
-7.895257,-0.763597,-1.440271,8.061795,59082.271411,2001-01-01 16:24:42.271 +0000
-7.750010,-0.729591,-1.516316,7.930585,59082.261432,2001-01-01 16:24:42.261 +0000
-7.533701,-0.660304,-1.562059,7.722220,59082.251422,2001-01-01 16:24:42.251 +0000
-7.393306,-0.580341,-1.576288,7.581718,59082.241443,2001-01-01 16:24:42.241 +0000
-7.307615,-0.441800,-1.579292,7.489365,59082.231464,2001-01-01 16:24:42.231 +0000
-7.192084,-0.289415,-1.592817,7.372035,59082.221454,2001-01-01 16:24:42.221 +0000
-7.081974,-0.134868,-1.592494,7.260068,59082.211475,2001-01-01 16:24:42.211 +0000
-7.012510,-0.029197,-1.529270,7.177382,59082.201496,2001-01-01 16:24:42.201 +0000
-6.960149,0.020135,-1.412583,7.102075,59082.191486,2001-01-01 16:24:42.191 +0000
-6.830716,-0.045436,-1.259803,6.946067,59082.181507,2001-01-01 16:24:42.182 +0000
-6.591752,-0.192066,-1.178722,6.699065,59082.171527,2001-01-01 16:24:42.172 +0000
-6.283538,-0.201487,-1.202260,6.400693,59082.161548,2001-01-01 16:24:42.162 +0000
-5.945672,-0.158711,-1.235357,6.074727,59082.151538,2001-01-01 16:24:42.152 +0000
-5.595338,-0.117917,-1.212802,5.726483,59082.141559,2001-01-01 16:24:42.142 +0000
-5.288965,-0.092994,-1.133870,5.409941,59082.131580,2001-01-01 16:24:42.132 +0000
-5.024129,-0.121272,-1.017675,5.127596,59082.121570,2001-01-01 16:24:42.122 +0000
-4.748562,-0.203794,-0.870273,4.831951,59082.111591,2001-01-01 16:24:42.112 +0000
-4.444432,-0.272384,-0.698141,4.507168,59082.101612,2001-01-01 16:24:42.102 +0000
-4.146960,-0.261132,-0.545504,4.190829,59082.091602,2001-01-01 16:24:42.092 +0000
-3.855699,-0.229762,-0.439978,3.887516,59082.081623,2001-01-01 16:24:42.082 +0000
-3.536261,-0.194313,-0.415480,3.565883,59082.071643,2001-01-01 16:24:42.072 +0000
-3.174772,-0.200498,-0.438668,3.211200,59082.061664,2001-01-01 16:24:42.062 +0000
-2.811652,-0.332369,-0.456161,2.867741,59082.051654,2001-01-01 16:24:42.052 +0000
-2.480513,-0.505725,-0.439564,2.569420,59082.041675,2001-01-01 16:24:42.042 +0000
-2.191572,-0.581039,-0.395738,2.301565,59082.031696,2001-01-01 16:24:42.032 +0000
-1.978101,-0.504017,-0.329327,2.067697,59082.021686,2001-01-01 16:24:42.022 +0000
-1.819603,-0.333220,-0.234693,1.864691,59082.011707,2001-01-01 16:24:42.012 +0000
-1.663333,-0.126238,-0.152994,1.675118,59082.001728,2001-01-01 16:24:42.002 +0000
-1.447447,0.096765,-0.072005,1.452464,59081.991754,2001-01-01 16:24:41.992 +0000
-1.157304,0.193009,-0.009403,1.173326,59081.981775,2001-01-01 16:24:41.982 +0000
-0.821784,0.202914,0.019547,0.846690,59081.971795,2001-01-01 16:24:41.972 +0000
-0.442332,0.128766,0.076803,0.467051,59081.961816,2001-01-01 16:24:41.962 +0000
-0.069221,0.066286,0.115820,0.150332,59081.951806,2001-01-01 16:24:41.952 +0000
0.179407,0.044021,0.085503,0.203558,59081.941827,2001-01-01 16:24:41.942 +0000
0.286940,0.117507,0.046495,0.313535,59081.931848,2001-01-01 16:24:41.932 +0000
0.380685,0.297714,0.089378,0.491471,59081.921838,2001-01-01 16:24:41.922 +0000
0.635446,0.513537,0.270020,0.860479,59081.911859,2001-01-01 16:24:41.912 +0000
1.135150,0.709424,0.500453,1.429091,59081.901880,2001-01-01 16:24:41.902 +0000
1.720492,0.708090,0.647587,1.969988,59081.891870,2001-01-01 16:24:41.892 +0000
2.313420,0.555296,0.716115,2.484569,59081.881891,2001-01-01 16:24:41.882 +0000
2.940908,0.280075,0.806578,3.062344,59081.871911,2001-01-01 16:24:41.872 +0000
3.497112,-0.002693,0.881622,3.606530,59081.861902,2001-01-01 16:24:41.862 +0000
3.943088,-0.058903,0.850592,4.034219,59081.851922,2001-01-01 16:24:41.852 +0000
4.366742,0.184037,0.749146,4.434357,59081.841943,2001-01-01 16:24:41.842 +0000
4.903192,0.654033,0.675624,4.992546,59081.831964,2001-01-01 16:24:41.832 +0000
5.652375,1.049945,0.734098,5.795742,59081.821954,2001-01-01 16:24:41.822 +0000
6.695052,1.269427,0.868760,6.869491,59081.811975,2001-01-01 16:24:41.812 +0000
8.014727,1.056630,1.011808,8.147151,59081.801996,2001-01-01 16:24:41.802 +0000
9.446549,0.459130,1.065835,9.517567,59081.791986,2001-01-01 16:24:41.792 +0000
10.261805,-0.293657,0.971875,10.311907,59081.782007,2001-01-01 16:24:41.782 +0000
10.203776,-0.775383,0.900134,10.272707,59081.772027,2001-01-01 16:24:41.772 +0000
9.659271,-0.690343,0.987051,9.734083,59081.762018,2001-01-01 16:24:41.762 +0000
8.989661,-0.035722,1.400678,9.098197,59081.752038,2001-01-01 16:24:41.752 +0000
8.514346,0.950888,2.032689,8.805118,59081.742059,2001-01-01 16:24:41.742 +0000
8.381154,1.927739,2.496074,8.954904,59081.732080,2001-01-01 16:24:41.732 +0000
8.927034,2.489686,2.554862,9.613418,59081.722070,2001-01-01 16:24:41.722 +0000
10.317948,2.556798,2.146279,10.844527,59081.712091,2001-01-01 16:24:41.712 +0000
11.836429,2.254955,1.552570,12.148924,59081.702112,2001-01-01 16:24:41.702 +0000
12.902586,1.780720,1.164637,13.076853,59081.692102,2001-01-01 16:24:41.692 +0000
13.396600,1.133127,1.057537,13.485965,59081.682123,2001-01-01 16:24:41.682 +0000
13.238653,0.645281,1.124045,13.301947,59081.672143,2001-01-01 16:24:41.672 +0000
12.945262,0.315162,1.256526,13.009919,59081.662133,2001-01-01 16:24:41.662 +0000
12.582241,0.034043,1.408705,12.660900,59081.652154,2001-01-01 16:24:41.652 +0000
12.072943,0.056368,1.539840,12.170877,59081.642175,2001-01-01 16:24:41.642 +0000
11.411800,0.151084,1.696466,11.538197,59081.632196,2001-01-01 16:24:41.632 +0000
10.596306,0.239226,1.825355,10.755038,59081.622186,2001-01-01 16:24:41.622 +0000
9.709681,0.370788,1.872440,9.895525,59081.612207,2001-01-01 16:24:41.612 +0000
8.776099,0.394517,1.837225,8.975018,59081.602227,2001-01-01 16:24:41.602 +0000
7.980868,0.377590,1.690861,8.166752,59081.592218,2001-01-01 16:24:41.592 +0000
7.358154,0.285986,1.450766,7.505261,59081.582238,2001-01-01 16:24:41.582 +0000
6.855137,0.114598,1.220245,6.963837,59081.572259,2001-01-01 16:24:41.572 +0000
6.404291,-0.028024,0.976106,6.478311,59081.562249,2001-01-01 16:24:41.562 +0000
5.896525,-0.173697,0.806388,5.953943,59081.552270,2001-01-01 16:24:41.552 +0000
5.280471,-0.255394,0.692396,5.331793,59081.542291,2001-01-01 16:24:41.542 +0000
4.549602,-0.231601,0.623288,4.597935,59081.532312,2001-01-01 16:24:41.532 +0000
3.737112,-0.109800,0.579007,3.783294,59081.522302,2001-01-01 16:24:41.522 +0000
2.849152,-0.022161,0.527899,2.897729,59081.512323,2001-01-01 16:24:41.512 +0000
1.899174,-0.101844,0.465074,1.957940,59081.502343,2001-01-01 16:24:41.502 +0000
0.969299,-0.326485,0.364311,1.085751,59081.492334,2001-01-01 16:24:41.492 +0000
0.055010,-0.576907,0.172901,0.604767,59081.482354,2001-01-01 16:24:41.482 +0000
-0.835892,-0.798582,-0.031252,1.156471,59081.472375,2001-01-01 16:24:41.472 +0000
-1.609601,-0.840032,-0.192363,1.825780,59081.462365,2001-01-01 16:24:41.462 +0000
-2.275800,-0.691658,-0.303045,2.397810,59081.452386,2001-01-01 16:24:41.452 +0000
-2.979882,-0.460144,-0.383222,3.039455,59081.442407,2001-01-01 16:24:41.442 +0000
-3.725131,-0.128445,-0.431893,3.752283,59081.432428,2001-01-01 16:24:41.432 +0000
-4.462987,0.216044,-0.479481,4.493866,59081.422418,2001-01-01 16:24:41.422 +0000
-5.127700,0.410405,-0.518687,5.170181,59081.412439,2001-01-01 16:24:41.412 +0000
-5.592150,0.400389,-0.553850,5.633756,59081.402459,2001-01-01 16:24:41.402 +0000
-5.815876,0.221128,-0.606161,5.851559,59081.392450,2001-01-01 16:24:41.392 +0000
-5.939453,-0.156235,-0.672217,5.979414,59081.382470,2001-01-01 16:24:41.382 +0000
-6.089863,-0.538236,-0.881622,6.176843,59081.372491,2001-01-01 16:24:41.372 +0000
-6.333869,-0.774737,-1.240577,6.500550,59081.362481,2001-01-01 16:24:41.362 +0000
-6.627284,-0.862274,-1.654764,6.884958,59081.352502,2001-01-01 16:24:41.353 +0000
-6.893712,-0.844235,-2.031658,7.236272,59081.342523,2001-01-01 16:24:41.343 +0000
-7.106630,-0.775835,-2.306820,7.511826,59081.332544,2001-01-01 16:24:41.333 +0000
-7.210914,-0.639898,-2.443594,7.640543,59081.322534,2001-01-01 16:24:41.323 +0000
-7.188003,-0.563109,-2.414798,7.603666,59081.312555,2001-01-01 16:24:41.313 +0000
-7.106541,-0.570238,-2.307378,7.493470,59081.302575,2001-01-01 16:24:41.303 +0000
-7.050599,-0.652895,-2.149705,7.399895,59081.292566,2001-01-01 16:24:41.293 +0000
-7.089232,-0.787834,-1.997870,7.407387,59081.282586,2001-01-01 16:24:41.283 +0000
-7.269502,-0.831496,-1.939132,7.569496,59081.272607,2001-01-01 16:24:41.273 +0000
