x_rad_per_sec,y_rad_per_sec,z_rad_per_sec,rms_rad_per_sec,TimeInterval,Date
-0.004448,0.00539,0.026668,0.027569,44025.26706,2001-01-01 12:13:45.267 +0000
-0.005383,-0.027624,0.031026,0.041888,44025.24707,2001-01-01 12:13:45.247 +0000
-0.018363,0.013909,0.029757,0.037632,44025.22711,2001-01-01 12:13:45.227 +0000
-0.007867,0.053322,0.025446,0.059604,44025.20712,2001-01-01 12:13:45.207 +0000
0.042555,-0.020136,0.029192,0.055395,44025.18716,2001-01-01 12:13:45.187 +0000
0.044736,-0.047797,0.043172,0.07842,44025.16717,2001-01-01 12:13:45.167 +0000
0.009395,-0.029679,0.056775,0.06475,44025.14721,2001-01-01 12:13:45.147 +0000
-0.004434,-0.019069,0.043831,0.048004,44025.12723,2001-01-01 12:13:45.127 +0000
0.003205,-0.024453,0.018253,0.030682,44025.10724,2001-01-01 12:13:45.107 +0000
0.019173,-0.019118,0.017278,0.032119,44025.08728,2001-01-01 12:13:45.087 +0000
0.027622,-0.009511,0.022651,0.036966,44025.06729,2001-01-01 12:13:45.067 +0000
0.030903,-0.009543,0.008783,0.033514,44025.04733,2001-01-01 12:13:45.047 +0000
0.021459,-0.028749,-0.000846,0.035884,44025.02734,2001-01-01 12:13:45.027 +0000
0.016845,0.007542,0.028943,0.034327,44025.00735,2001-01-01 12:13:45.007 +0000
0.018871,0.015029,0.04069,0.047304,44024.98739,2001-01-01 12:13:44.987 +0000
0.063081,-0.050004,0.006973,0.080798,44024.96741,2001-01-01 12:13:44.967 +0000
0.054731,-0.057526,-0.01657,0.081113,44024.94747,2001-01-01 12:13:44.947 +0000
-0.023738,0.043693,0.013612,0.051554,44024.92748,2001-01-01 12:13:44.927 +0000
0.007187,0.052214,0.004181,0.052872,44024.9075,2001-01-01 12:13:44.907 +0000
0.147213,-0.130095,-0.095887,0.218611,44024.88754,2001-01-01 12:13:44.888 +0000
0.132188,-0.121558,-0.085327,0.198823,44024.86755,2001-01-01 12:13:44.868 +0000
-0.150562,0.223714,0.046459,0.273633,44024.84759,2001-01-01 12:13:44.848 +0000
-0.318568,0.32168,0.08032,0.459799,44024.8276,2001-01-01 12:13:44.828 +0000
-0.096999,-0.05686,-0.131927,0.173339,44024.80761,2001-01-01 12:13:44.808 +0000
0.233412,-0.477455,-0.15313,0.553076,44024.78765,2001-01-01 12:13:44.788 +0000
0.220552,-0.193746,-0.010807,0.293764,44024.76766,2001-01-01 12:13:44.768 +0000
0.038742,-0.054348,-0.018824,0.069347,44024.74771,2001-01-01 12:13:44.748 +0000
-0.00826,-0.047959,-0.006336,0.049076,44024.72772,2001-01-01 12:13:44.728 +0000
-0.01913,-0.018111,0.005263,0.026864,44024.70773,2001-01-01 12:13:44.708 +0000
0.025638,-0.019142,0.005568,0.032477,44024.68777,2001-01-01 12:13:44.688 +0000
0.052386,-0.034049,0.000446,0.062481,44024.66778,2001-01-01 12:13:44.668 +0000
0.00129,-0.025608,-0.017018,0.030774,44024.64782,2001-01-01 12:13:44.648 +0000
-0.038168,0.002014,-0.035524,0.05218,44024.62783,2001-01-01 12:13:44.628 +0000
-0.028455,0.011539,-0.063266,0.070323,44024.60787,2001-01-01 12:13:44.608 +0000
-0.00911,0.001918,-0.082342,0.082867,44024.58789,2001-01-01 12:13:44.588 +0000
-0.002582,-0.008764,-0.09616,0.096593,44024.5679,2001-01-01 12:13:44.568 +0000
0.013598,-0.018401,-0.1206,0.122751,44024.54794,2001-01-01 12:13:44.548 +0000
-0.014944,0.005932,-0.179627,0.180345,44024.52795,2001-01-01 12:13:44.528 +0000
-0.049034,0.033542,-0.204508,0.212962,44024.50799,2001-01-01 12:13:44.508 +0000
-0.059818,0.039966,-0.18857,0.201827,44024.488,2001-01-01 12:13:44.488 +0000
-0.056538,0.009102,-0.177779,0.186775,44024.46801,2001-01-01 12:13:44.468 +0000
-0.043721,-0.004721,-0.171244,0.1768,44024.44805,2001-01-01 12:13:44.448 +0000
-0.060842,0.00699,-0.169254,0.179993,44024.42806,2001-01-01 12:13:44.428 +0000
-0.082438,0.048554,-0.155622,0.18268,44024.40811,2001-01-01 12:13:44.408 +0000
-0.088234,0.09446,-0.114114,0.172424,44024.38812,2001-01-01 12:13:44.388 +0000
-0.070423,0.098854,-0.065923,0.138121,44024.36813,2001-01-01 12:13:44.368 +0000
-0.044612,0.028609,-0.048462,0.071814,44024.34817,2001-01-01 12:13:44.348 +0000
-0.018982,-0.011794,-0.024672,0.033288,44024.32818,2001-01-01 12:13:44.328 +0000
-0.051204,0.014865,-0.00466,0.053521,44024.30822,2001-01-01 12:13:44.308 +0000
-0.07586,0.038295,0.000452,0.084979,44024.28823,2001-01-01 12:13:44.288 +0000
-0.042779,0.020229,0.008204,0.048027,44024.26824,2001-01-01 12:13:44.268 +0000
-0.01184,-0.001023,0.020225,0.023458,44024.24829,2001-01-01 12:13:44.248 +0000
0.009477,-0.005261,0.023585,0.025957,44024.2283,2001-01-01 12:13:44.228 +0000
0.010711,-0.008519,-0.002042,0.013838,44024.20834,2001-01-01 12:13:44.208 +0000
-0.025452,0.020128,-0.037624,0.049684,44024.18835,2001-01-01 12:13:44.188 +0000
-0.075555,0.026474,-0.041185,0.090032,44024.16836,2001-01-01 12:13:44.168 +0000
