x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date,,,,X_angle,Y_angle,Z_angle,,X_angle,Y_angle,Z_angle,,,X_Gangle,Y_Gangle,Z_Gangle,,,z_times_g,,Z_axis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.053711,-0.080322,-1.222855,1.226666,5191.223762,2001-01-01 01:26:31.224 +0000,,,,0.04382818,-0.065620726,-0.079016352,,0.043800149,-0.06552678,-0.078852517,,,-4.731692,-4.025463,4.888818,,,-1.222855,,-76.19561756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.007477,-0.069275,-1.11026,1.112444,5191.204139,2001-01-01 01:26:31.204 +0000,,,,0.006721388,-0.06239388,-0.062757675,,0.006721286,-0.062313102,-0.062675478,,,-4.547717,-4.029407,4.961661,,,-1.11026,,-69.17986707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.001923,-0.057785,-1.14241,1.143872,5191.184547,2001-01-01 01:26:31.185 +0000,,,,-0.001681134,-0.050581593,-0.050609666,,-0.001681133,-0.050538522,-0.050566523,,,-4.498698,-4.025115,4.959843,,,-1.14241,,-71.18312102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.064468,-0.093277,-1.0979,1.10374,5191.164954,2001-01-01 01:26:31.165 +0000,,,,-0.058508592,-0.084813377,-0.103276696,,-0.058441966,-0.084610887,-0.102911843,,,-4.517658,-4.034791,4.929823,,,-1.0979,,-68.4097203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.023468,-0.08226,-1.034683,1.038213,5191.145362,2001-01-01 01:26:31.145 +0000,,,,-0.02261,-0.079482169,-0.082674715,,-0.022606149,-0.079315427,-0.08248712,,,-4.551824,-4.052865,4.954217,,,-1.034683,,-64.47069371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.048798,-0.049332,-1.042465,1.044772,5191.125739,2001-01-01 01:26:31.126 +0000,,,,0.046757879,-0.047270691,-0.066562825,,0.046723848,-0.047235529,-0.066464781,,,-4.58198,-4.063388,5.014947,,,-1.042465,,-64.95558709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.021912,-0.049179,-1.034943,1.036342,5191.106147,2001-01-01 01:26:31.106 +0000,,,,0.021148317,-0.047507912,-0.052021867,,0.021145165,-0.047472219,-0.051975015,,,-4.619419,-4.075054,5.046781,,,-1.034943,,-64.48689421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009354,-0.055099,-1.011703,1.013246,5191.086555,2001-01-01 01:26:31.087 +0000,,,,0.009232115,-0.054459308,-0.055240877,,0.009231853,-0.054405565,-0.055184789,,,-4.621489,-4.086776,5.04573,,,-1.011703,,-63.03881889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.031265,-0.053223,-1.004684,1.006579,5191.066963,2001-01-01 01:26:31.067 +0000,,,,-0.031075664,-0.052949234,-0.06143894,,-0.031065666,-0.052899834,-0.061361809,,,-4.644636,-4.107119,5.011437,,,-1.004684,,-62.60146774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.035965,-0.052994,-1.003647,1.005688,5191.04737,2001-01-01 01:26:31.047 +0000,,,,0.035784464,-0.052767565,-0.063812924,,0.035769201,-0.052718671,-0.063726518,,,-4.727322,-4.123315,4.948949,,,-1.003647,,-62.53685267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.023361,-0.07164,-1.001404,1.004235,5191.027778,2001-01-01 01:26:31.028 +0000,,,,0.023268779,-0.0715201,-0.07524703,,0.023264581,-0.071398528,-0.075105492,,,-4.856049,-4.14052,4.922483,,,-1.001404,,-62.39709222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016068,-0.061234,-0.98732,0.989347,5191.008155,2001-01-01 01:26:31.008 +0000,,,,0.016243149,-0.062012207,-0.064120099,,0.016241721,-0.061932901,-0.064032441,,,-4.826625,-4.147765,4.998566,,,-0.98732,,-61.51952368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.019363,-0.068939,-1.033325,1.035803,5190.988563,2001-01-01 01:26:30.989 +0000,,,,0.018696974,-0.066703989,-0.069297311,,0.018694796,-0.066605321,-0.069186705,,,-4.872712,-4.164702,5.054932,,,-1.033325,,-64.38607726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.022125,-0.055725,-1.045044,1.046762,5190.968971,2001-01-01 01:26:30.969 +0000,,,,0.021141323,-0.053311167,-0.0573723,,0.021138174,-0.053260748,-0.057309476,,,-5.432734,-4.179806,5.143086,,,-1.045044,,-65.11628358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.038025,-0.032547,-0.944611,0.945936,5190.949378,2001-01-01 01:26:30.949 +0000,,,,-0.040230792,-0.034427571,-0.052986945,,-0.040209109,-0.034413978,-0.05293744,,,-5.977987,-4.162941,5.231252,,,-0.944611,,-58.85834256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.005768,-0.062347,-0.988541,0.990522,5190.929786,2001-01-01 01:26:30.930 +0000,,,,0.005823291,-0.063068642,-0.063339045,,0.005823225,-0.06298522,-0.063254547,,,-6.152909,-4.160891,5.250368,,,-0.988541,,-61.59560371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0103,-0.109802,-1.143021,1.148329,5190.910163,2001-01-01 01:26:30.910 +0000,,,,0.008969915,-0.096059077,-0.0964847,,0.008969675,-0.095765245,-0.09618696,,,-5.923826,-4.195777,5.290475,,,-1.143021,,-71.22119219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.001343,0.008392,-1.110489,1.110521,5190.890571,2001-01-01 01:26:30.891 +0000,,,,0.001209343,0.007557026,-0.00765319,,0.001209342,0.007556882,-0.00765304,,,-6.136468,-4.193136,5.557229,,,-1.110489,,-69.19413597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.013626,-0.021149,-0.937149,0.937487,5190.870979,2001-01-01 01:26:30.871 +0000,,,,0.014536143,-0.022564997,-0.026845741,,0.014535119,-0.022561169,-0.026839295,,,-7.844766,-4.143631,5.832995,,,-0.937149,,-58.39338826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.083099,-0.047028,-0.803772,0.809424,5190.851386,2001-01-01 01:26:30.851 +0000,,,,0.103209775,-0.05819892,-0.118794116,,0.102845627,-0.058133345,-0.118239991,,,-9.919066,-4.120181,6.020881,,,-0.803772,,-50.08271947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.072189,-0.187622,-0.946136,0.967258,5190.831794,2001-01-01 01:26:30.832 +0000,,,,-0.074841405,-0.197728711,-0.21247528,,-0.074702137,-0.195210678,-0.209361741,,,-12.088787,-4.105516,6.131214,,,-0.946136,,-58.95336472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004593,-0.126068,-1.422668,1.428251,5190.812171,2001-01-01 01:26:30.812 +0000,,,,0.00321584,-0.088613326,-0.088672579,,0.003215829,-0.088382472,-0.088441263,,,-14.143547,-4.084325,6.261538,,,-1.422668,,-88.64588757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.005966,-0.057907,-1.316803,1.318089,5190.792579,2001-01-01 01:26:30.793 +0000,,,,-0.004526296,-0.043974995,-0.044208222,,-0.004526265,-0.043946682,-0.044179456,,,-16.227923,-4.066441,6.356411,,,-1.316803,,-82.04948075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.000092,-0.101761,-1.079208,1.083995,5190.772987,2001-01-01 01:26:30.773 +0000,,,,-8.49E-05,-0.094292295,-0.094292334,,-8.49E-05,-0.094014325,-0.094014363,,,-18.476395,-4.029558,6.428754,,,-1.079208,,-67.24502908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.030518,-0.158493,-0.971283,0.984602,5190.753394,2001-01-01 01:26:30.753 +0000,,,,-0.031010149,-0.163098523,-0.166176487,,-0.031000215,-0.161674974,-0.164671708,,,-20.707825,-4.026679,6.530155,,,-0.971283,,-60.52026447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.024994,-0.215576,-0.974731,0.998599,5190.733772,2001-01-01 01:26:30.734 +0000,,,,-0.025036931,-0.221091935,-0.222646117,,-0.025031701,-0.217591592,-0.219072856,,,-22.91701,-4.047561,6.495001,,,-0.974731,,-60.735108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.021027,-0.221313,-1.00293,1.027273,5190.714179,2001-01-01 01:26:30.714 +0000,,,,0.020473042,-0.220617966,-0.221660182,,0.020470182,-0.217139665,-0.218133291,,,-25.42446,-4.017256,6.56882,,,-1.00293,,-62.49217668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.088394,-0.270081,-1.019958,1.058807,5190.694587,2001-01-01 01:26:30.695 +0000,,,,0.083777011,-0.26380736,-0.278617545,,0.083581833,-0.25793102,-0.271726293,,,-28.203101,-3.945491,6.687711,,,-1.019958,,-63.55318471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.016006,-0.346054,-0.872299,0.938571,5190.674995,2001-01-01 01:26:30.675 +0000,,,,-0.017056069,-0.396648119,-0.397139013,,-0.017054415,-0.377613489,-0.378037579,,,-30.851048,-3.918559,6.731741,,,-0.872299,,-54.35261008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.037018,-0.365601,-0.955734,1.023944,5190.655372,2001-01-01 01:26:30.655 +0000,,,,-0.036176006,-0.382247643,-0.384490144,,-0.036160237,-0.365109579,-0.367064728,,,-33.367096,-3.899925,6.826904,,,-0.955734,,-59.55141235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.031586,-0.35141,-1.086227,1.142093,5190.63578,2001-01-01 01:26:30.636 +0000,,,,0.027666831,-0.32337764,-0.324818547,,0.027659775,-0.312763831,-0.314067773,,,-36.163355,-3.87835,6.902003,,,-1.086227,,-67.68238023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.048584,-0.446289,-0.909958,1.014671,5190.616187,2001-01-01 01:26:30.616 +0000,,,,0.047936498,-0.489752549,-0.493347706,,0.047899831,-0.455416093,-0.458311625,,,-39.273309,-3.830286,7.012311,,,-0.909958,,-56.69912767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.047333,-0.404922,-0.818207,0.914147,5190.596595,2001-01-01 01:26:30.597 +0000,,,,0.051847867,-0.494063413,-0.498259106,,0.051801483,-0.458887071,-0.462253924,,,-42.40075,-3.725706,7.150129,,,-0.818207,,-50.98215868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.006607,-0.489899,-0.870468,0.998879,5190.576972,2001-01-01 01:26:30.577 +0000,,,,-0.00661456,-0.562783341,-0.562850731,,-0.006614463,-0.512604672,-0.512655851,,,-45.244635,-3.906307,7.33017,,,-0.870468,,-54.23852119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.003204,-0.577774,-0.916702,1.083594,5190.55738,2001-01-01 01:26:30.557 +0000,,,,0.00295684,-0.630270765,-0.630284306,,0.002956832,-0.562380553,-0.562390244,,,-48.082383,-4.227577,7.487128,,,-0.916702,,-57.11934367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.000229,-0.648071,-0.800629,1.03005,5190.537788,2001-01-01 01:26:30.538 +0000,,,,-0.000222319,-0.809452285,-0.809452369,,-0.000222319,-0.680478015,-0.680478065,,,-51.248344,-4.764317,7.626429,,,-0.800629,,-49.88688037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.055054,-0.62532,-0.753433,0.980672,5190.518195,2001-01-01 01:26:30.518 +0000,,,,0.056227736,-0.827754099,-0.83317141,,0.056168593,-0.691436566,-0.694642708,,,-54.704662,-5.02847,7.801496,,,-0.753433,,-46.94611603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.009857,-0.594147,-0.680817,0.90367,5190.498603,2001-01-01 01:26:30.499 +0000,,,,-0.010908391,-0.872605616,-0.872817158,,-0.010907958,-0.717472278,-0.717592362,,,-58.2607,-5.1553,7.966969,,,-0.680817,,-42.42144143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.010773,-0.717636,-0.696411,1.000053,5190.47898,2001-01-01 01:26:30.479 +0000,,,,0.010773055,-1.030354418,-1.030593797,,0.010772639,-0.800347355,-0.800463452,,,-61.858478,-5.457954,8.123021,,,-0.696411,,-43.39309748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02597,-0.814514,-0.643219,1.03819,5190.459388,2001-01-01 01:26:30.459 +0000,,,,0.025022522,-1.265278113,-1.266952483,,0.025017302,-0.9019734,-0.902616634,,,-65.593447,-5.636446,8.129287,,,-0.643219,,-40.07872473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.012955,-0.728622,-0.681351,0.997646,5190.439796,2001-01-01 01:26:30.440 +0000,,,,0.012986666,-1.069185089,-1.069547358,,0.012985936,-0.818821623,-0.818990628,,,-69.583737,-5.53527,8.010191,,,-0.681351,,-42.45471476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.010925,-0.741455,-0.610443,0.960477,5190.420173,2001-01-01 01:26:30.420 +0000,,,,0.011375296,-1.214423436,-1.214749752,,0.011374805,-0.881927592,-0.882059425,,,-73.610718,-5.39247,7.933475,,,-0.610443,,-38.03646497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.044525,-0.824249,-0.444336,0.937445,5190.400581,2001-01-01 01:26:30.401 +0000,,,,0.047549777,-1.845769167,-1.857717401,,0.047513989,-1.074286297,-1.076984067,,,-77.543547,-5.277392,7.819003,,,-0.444336,,-27.68640266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.106461,-0.841705,-0.432053,0.952088,5190.381012,2001-01-01 01:26:30.381 +0000,,,,0.112524155,-1.891573456,-1.963673475,,0.112052816,-1.084484146,-1.09977642,,,-81.456035,-5.084726,7.627525,,,-0.432053,,-26.92105372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.104401,-0.856827,-0.391891,0.947961,5190.36142,2001-01-01 01:26:30.361 +0000,,,,0.110806172,-2.112706023,-2.202561406,,0.11035599,-1.128714204,-1.144607008,,,-85.314927,-4.953811,7.434439,,,-0.391891,,-24.41857519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.048538,-0.884018,-0.220428,0.912377,5190.341797,2001-01-01 01:26:30.342 +0000,,,,0.053274927,-3.916631469,-4.01650205,,0.053224611,-1.320815551,-1.326784618,,,-89.105392,-4.905861,7.271959,,,-0.220428,,-13.73478261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.082275,-0.886597,-0.095688,0.895533,5190.322205,2001-01-01 01:26:30.322 +0000,,,,0.092262848,-7.025569039,-9.305308092,,0.092002383,-1.429408829,-1.46374164,,,-92.93491,-5.03352,7.185557,,,-0.095688,,-5.962281916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.084473,-0.911484,-0.056168,0.917111,5190.302613,2001-01-01 01:26:30.303 +0000,,,,0.092500876,-8.985249413,-16.29735713,,0.092238397,-1.459958929,-1.509513518,,,-96.865474,-5.149201,7.233073,,,-0.056168,,-3.499806148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.037125,-0.901581,0.012131,0.902426,5190.28302,2001-01-01 01:26:30.283 +0000,,,,0.041173938,-23.08389375,74.38340093,,0.041150694,-1.527503147,1.557353277,,,-100.756295,-5.220947,7.372629,,,0.012131,,0.755877873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.032959,-0.914764,0.068481,0.917916,5190.263428,2001-01-01 01:26:30.263 +0000,,,,0.035929519,-12.03642777,13.36659168,,0.03591407,-1.487905566,1.496122051,,,-104.781106,-5.287603,7.456773,,,0.068481,,4.26702437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.009094,-0.891632,0.126678,0.900632,5190.243805,2001-01-01 01:26:30.244 +0000,,,,-0.010097871,-7.020503182,7.038936318,,-0.010097528,-1.429308162,1.429673777,,,-109.090425,-5.368318,7.540104,,,0.126678,,7.893256716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.027847,-0.891678,0.210236,0.91655,5190.224213,2001-01-01 01:26:30.224 +0000,,,,-0.030396438,-4.204595747,4.243387066,,-0.030387082,-1.337299444,1.339358239,,,-113.76307,-5.491433,7.814499,,,0.210236,,13.09972307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.011658,-0.843002,0.322586,0.902691,5190.204621,2001-01-01 01:26:30.205 +0000,,,,0.012915804,-2.611557974,2.613512695,,0.012915086,-1.205106176,1.20535597,,,-118.955204,-5.691743,8.042857,,,0.322586,,20.1002077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.036163,-0.840714,0.34552,0.909665,5190.185029,2001-01-01 01:26:30.185 +0000,,,,0.039785611,-2.419966411,2.435434735,,0.039764639,-1.17893802,1.181181861,,,-124.469699,-5.975906,8.060908,,,0.34552,,21.52921628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.030899,-0.74437,0.418747,0.854628,5190.165436,2001-01-01 01:26:30.165 +0000,,,,-0.036178529,-1.772792996,1.77914358,,-0.036162757,-1.057206187,1.058734954,,,-130.110892,-5.949333,7.986436,,,0.418747,,26.09196206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.038315,-0.637924,0.572922,0.858286,5190.145813,2001-01-01 01:26:30.146 +0000,,,,-0.04468585,-1.110975354,1.11546354,,-0.044656142,-0.837920468,0.839924788,,,-135.523617,-5.818735,8.122651,,,0.572922,,35.69854611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.070358,-0.480392,0.652298,0.813154,5190.126221,2001-01-01 01:26:30.126 +0000,,,,-0.086850533,-0.732213914,0.744317725,,-0.086633145,-0.6320205,0.639854523,,,-140.514676,-5.985786,8.386468,,,0.652298,,40.64443367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.042847,-0.426422,0.649033,0.777763,5190.106629,2001-01-01 01:26:30.107 +0000,,,,-0.055173828,-0.655584246,0.660319634,,-0.055117944,-0.580290865,0.583595623,,,-145.021131,-6.482803,8.615986,,,0.649033,,40.4409928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.044983,-0.404083,0.761398,0.863154,5190.087006,2001-01-01 01:26:30.087 +0000,,,,-0.052185649,-0.52978815,0.533990201,,-0.052138353,-0.487193174,0.490468589,,,-149.128325,-7.079285,8.996992,,,0.761398,,47.44241207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.023956,-0.423019,0.840698,0.941431,5190.067414,2001-01-01 01:26:30.067 +0000,,,,-0.025454614,-0.502971771,0.503982148,,-0.025449119,-0.466022198,0.46682825,,,-152.528672,-7.570251,9.618622,,,0.840698,,52.38356411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.018478,-0.397171,0.944092,1.0244,5190.047821,2001-01-01 01:26:30.048 +0000,,,,0.018040806,-0.420610437,0.421146036,,0.018038849,-0.398146781,0.398601782,,,-155.06927,-7.879691,10.16008,,,0.944092,,58.82600388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.053726,-0.364319,0.984375,1.051004,5190.028229,2001-01-01 01:26:30.028 +0000,,,,0.051185671,-0.369551832,0.374104554,,0.05114104,-0.35398566,0.357985391,,,-156.743285,-8.118795,10.458232,,,0.984375,,61.33602188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.061707,-0.252075,1.055328,1.086769,5190.008606,2001-01-01 01:26:30.009 +0000,,,,0.05687199,-0.238452107,0.245912111,,0.056810793,-0.234080877,0.241127553,,,-157.666668,-8.246898,10.621173,,,1.055328,,65.7570756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.092346,-0.152237,1.132568,1.146479,5189.989014,2001-01-01 01:26:29.989 +0000,,,,0.080810053,-0.133972931,0.157214274,,0.080634836,-0.133179905,0.155937897,,,-158.089483,-8.296866,10.785143,,,1.132568,,70.56986984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.162827,-0.254318,1.258057,1.293792,5189.969422,2001-01-01 01:26:29.969 +0000,,,,0.126861213,-0.200479229,0.240034656,,0.126187152,-0.197856314,0.235577749,,,-158.240865,-8.26994,10.94753,,,1.258057,,78.38904043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.155609,-0.177612,1.28804,1.309507,5189.94983,2001-01-01 01:26:29.950 +0000,,,,0.119678234,-0.136897825,0.183329666,,0.119111715,-0.136052113,0.181316226,,,-158.284113,-8.380728,10.960361,,,1.28804,,80.25726945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.091507,-0.121063,1.252655,1.261814,5189.930207,2001-01-01 01:26:29.930 +0000,,,,0.072711656,-0.096388286,0.121147213,,0.07258392,-0.096091434,0.1205597,,,-158.320913,-8.423492,10.910009,,,1.252655,,78.05244392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008026,-0.035507,1.214752,1.215298,5189.910614,2001-01-01 01:26:29.911 +0000,,,,0.006604289,-0.029229197,0.029967268,,0.006604193,-0.029220877,0.029958302,,,-158.350158,-8.447153,10.828669,,,1.214752,,75.69072279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.023743,0.104675,1.091156,1.096422,5189.891022,2001-01-01 01:26:29.891 +0000,,,,0.021660055,0.095907669,0.098367228,,0.021656669,0.095615219,0.098051787,,,-158.346559,-8.463265,10.774243,,,1.091156,,67.98950429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.035309,-0.08786,1.036499,1.040815,5189.87143,2001-01-01 01:26:29.871 +0000,,,,0.033943908,-0.08471698,0.091355148,,0.03393088,-0.084515178,0.09110227,,,-158.338694,-8.471933,10.713415,,,1.036499,,64.58384796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
