Pitch_Axis,Roll_Aixs,Yaw_Axis,rms_rad_per_sec,TimeInterval,Date,,,,,,Pitch Angle Offset
2.284831,-0.43329,-0.132994,2.329352,52848.30885,2001-01-01 14:40:48.309 +0000,,,,,,-30.3151932
2.298505,-0.384299,-0.141583,2.334707,52848.29887,2001-01-01 14:40:48.299 +0000,,,,,,-26.1778842
2.305895,-0.364064,-0.145862,2.33901,52848.28889,2001-01-01 14:40:48.289 +0000,,,,,,-22.0272732
2.319912,-0.392826,-0.149964,2.357709,52848.27888,2001-01-01 14:40:48.279 +0000,,,,,,-17.8514316
2.339437,-0.463122,-0.150709,2.389594,52848.2689,2001-01-01 14:40:48.269 +0000,,,,,,-13.640445
2.335604,-0.548357,-0.154778,2.4041,52848.25893,2001-01-01 14:40:48.259 +0000,,,,,,-9.4363578
2.299525,-0.600545,-0.13992,2.380766,52848.24895,2001-01-01 14:40:48.249 +0000,,,,,,-5.2972128
2.21719,-0.58561,-0.107393,2.295736,52848.23894,2001-01-01 14:40:48.239 +0000,,,,,,-1.3062708
2.081413,-0.533442,-0.079601,2.150158,52848.22896,2001-01-01 14:40:48.229 +0000,,,,,,2.4402726
1.922186,-0.468532,-0.061619,1.979423,52848.21898,2001-01-01 14:40:48.219 +0000,,,,,,5.9002074
1.767326,-0.412167,-0.054269,1.815563,52848.20897,2001-01-01 14:40:48.209 +0000,,,,,,9.0813942
1.640382,-0.390952,-0.053046,1.68716,52848.19899,2001-01-01 14:40:48.199 +0000,,,,,,12.0340818
1.546713,-0.401704,-0.065403,1.599364,52848.18901,2001-01-01 14:40:48.189 +0000,,,,,,14.8181652
1.469051,-0.41139,-0.081928,1.527765,52848.17903,2001-01-01 14:40:48.179 +0000,,,,,,17.462457
1.393378,-0.397625,-0.093161,1.451994,52848.16902,2001-01-01 14:40:48.169 +0000,,,,,,19.9705374
1.323953,-0.357215,-0.101219,1.375027,52848.15904,2001-01-01 14:40:48.159 +0000,,,,,,22.3536528
1.267198,-0.300798,-0.101756,1.306378,52848.14906,2001-01-01 14:40:48.149 +0000,,,,,,24.6346092
1.222201,-0.257146,-0.097904,1.252791,52848.13905,2001-01-01 14:40:48.139 +0000,,,,,,26.834571
1.183702,-0.244362,-0.086445,1.211749,52848.12907,2001-01-01 14:40:48.129 +0000,,,,,,28.9652346
1.153751,-0.244339,-0.068482,1.181326,52848.11909,2001-01-01 14:40:48.119 +0000,,,,,,31.0419864
1.114084,-0.225135,-0.045295,1.137507,52848.10911,2001-01-01 14:40:48.109 +0000,,,,,,33.0473376
1.070012,-0.17717,-0.021147,1.084787,52848.0991,2001-01-01 14:40:48.099 +0000,,,,,,34.9733592
1.021679,-0.127082,0.000829,1.029553,52848.08913,2001-01-01 14:40:48.089 +0000,,,,,,36.8123814
0.960643,-0.084483,0.014192,0.964455,52848.07915,2001-01-01 14:40:48.079 +0000,,,,,,38.5415388
0.881772,-0.086667,0.015803,0.886161,52848.06917,2001-01-01 14:40:48.069 +0000,,,,,,40.1287284
0.78396,-0.138936,0.016353,0.796344,52848.05916,2001-01-01 14:40:48.059 +0000,,,,,,41.5398564
0.65843,-0.18697,0.014568,0.684616,52848.04918,2001-01-01 14:40:48.049 +0000,,,,,,42.7250304
0.518731,-0.174283,0.016797,0.547483,52848.0392,2001-01-01 14:40:48.039 +0000,,,,,,43.6587462
0.377739,-0.117914,0.022103,0.396332,52848.02919,2001-01-01 14:40:48.029 +0000,,,,,,44.3386764
0.244111,-0.041298,0.027404,0.249092,52848.01921,2001-01-01 14:40:48.019 +0000,,,,,,44.7780762
0.112644,0.032117,0.030591,0.121062,52848.00923,2001-01-01 14:40:48.009 +0000,,,,,,44.9808354
-0.02088,0.089552,0.033808,0.097972,52847.99925,2001-01-01 14:40:47.999 +0000,,,,,,44.9432514
-0.148818,0.106485,0.026488,0.184898,52847.98924,2001-01-01 14:40:47.989 +0000,,,,,,44.675379
-0.269008,0.072271,0.011879,0.2788,52847.97926,2001-01-01 14:40:47.979 +0000,,,,,,44.1911646
-0.388055,0.023142,-0.00375,0.388763,52847.96928,2001-01-01 14:40:47.969 +0000,,,,,,43.4926656
-0.514645,-0.004695,-0.022694,0.515166,52847.9593,2001-01-01 14:40:47.959 +0000,,,,,,42.5663046
-0.632733,-0.027199,-0.041594,0.634682,52847.94929,2001-01-01 14:40:47.949 +0000,,,,,,41.4273852
-0.75728,-0.044366,-0.054142,0.760508,52847.93931,2001-01-01 14:40:47.939 +0000,,,,,,40.0642812
-0.876694,-0.033806,-0.056045,0.879134,52847.92934,2001-01-01 14:40:47.929 +0000,,,,,,38.486232
-0.972854,0.010874,-0.052541,0.974332,52847.91933,2001-01-01 14:40:47.919 +0000,,,,,,36.7350948
-1.064841,0.080047,-0.05335,1.069177,52847.90935,2001-01-01 14:40:47.909 +0000,,,,,,34.818381
-1.151366,0.127906,-0.059406,1.159971,52847.89937,2001-01-01 14:40:47.899 +0000,,,,,,32.7459222
-1.209935,0.11721,-0.059773,1.217067,52847.88939,2001-01-01 14:40:47.889 +0000,,,,,,30.5680392
-1.254714,0.104425,-0.047218,1.259937,52847.87938,2001-01-01 14:40:47.879 +0000,,,,,,28.309554
-1.304058,0.141731,-0.024145,1.31196,52847.8694,2001-01-01 14:40:47.869 +0000,,,,,,25.9622496
-1.36197,0.187553,-0.001153,1.374823,52847.85942,2001-01-01 14:40:47.859 +0000,,,,,,23.5107036
-1.417635,0.212066,0.019775,1.433545,52847.84944,2001-01-01 14:40:47.849 +0000,,,,,,20.9589606
-1.463531,0.209933,0.032293,1.478864,52847.83943,2001-01-01 14:40:47.839 +0000,,,,,,18.3246048
-1.50184,0.186489,0.040646,1.51392,52847.82945,2001-01-01 14:40:47.829 +0000,,,,,,15.6212928
-1.530485,0.153455,0.044817,1.538812,52847.81947,2001-01-01 14:40:47.819 +0000,,,,,,12.8664198
-1.548381,0.10657,0.044823,1.552691,52847.80946,2001-01-01 14:40:47.809 +0000,,,,,,10.079334
-1.555465,0.019229,0.051424,1.556433,52847.79948,2001-01-01 14:40:47.799 +0000,,,,,,7.279497
-1.571081,-0.077685,0.066541,1.574407,52847.7895,2001-01-01 14:40:47.790 +0000,,,,,,4.4515512
-1.628397,-0.138427,0.074868,1.635984,52847.77952,2001-01-01 14:40:47.780 +0000,,,,,,1.5204366
-1.709435,-0.138472,0.080732,1.716934,52847.76952,2001-01-01 14:40:47.770 +0000,,,,,,-1.5565464
-1.80671,-0.096962,0.094922,1.811798,52847.75954,2001-01-01 14:40:47.760 +0000,,,,,,-4.8086244
-1.914845,-0.028796,0.121788,1.91893,52847.74956,2001-01-01 14:40:47.750 +0000,,,,,,-8.2553454
-2.032685,0.057482,0.152814,2.039231,52847.73955,2001-01-01 14:40:47.740 +0000,,,,,,-11.9141784
-2.144162,0.158663,0.17743,2.157333,52847.72957,2001-01-01 14:40:47.730 +0000,,,,,,-15.77367
-2.217196,0.257716,0.191627,2.240334,52847.71959,2001-01-01 14:40:47.720 +0000,,,,,,-19.7646228
-2.248739,0.368525,0.209278,2.288326,52847.70961,2001-01-01 14:40:47.710 +0000,,,,,,-23.812353
-2.271909,0.510237,0.22797,2.339633,52847.6996,2001-01-01 14:40:47.700 +0000,,,,,,-27.9017892
-2.286482,0.641294,0.243543,2.387168,52847.68962,2001-01-01 14:40:47.690 +0000,,,,,,-32.0174568
-2.308123,0.688192,0.260366,2.422567,52847.67964,2001-01-01 14:40:47.680 +0000,,,,,,-36.1720782
-2.34825,0.593385,0.273175,2.437418,52847.66966,2001-01-01 14:40:47.670 +0000,,,,,,-40.3989282
-2.402915,0.426113,0.279671,2.456377,52847.65965,2001-01-01 14:40:47.660 +0000,,,,,,-44.7241752
-2.471481,0.268418,0.286048,2.502417,52847.64967,2001-01-01 14:40:47.650 +0000,,,,,,-49.172841
-2.520965,0.132042,0.292496,2.541309,52847.63969,2001-01-01 14:40:47.640 +0000,,,,,,-53.710578
-2.550294,0.025491,0.291519,2.567028,52847.62968,2001-01-01 14:40:47.630 +0000,,,,,,-58.3011072
-2.550959,-0.037403,0.274589,2.565968,52847.6197,2001-01-01 14:40:47.620 +0000,,,,,,-62.8928334
-2.495442,-0.057602,0.275019,2.511212,52847.60972,2001-01-01 14:40:47.610 +0000,,,,,,-67.384629
-2.430327,-0.058658,0.259434,2.444839,52847.59975,2001-01-01 14:40:47.600 +0000,,,,,,-71.7592176
-2.32596,-0.046851,0.26438,2.341406,52847.58974,2001-01-01 14:40:47.590 +0000,,,,,,-75.9459456
-2.226753,-0.042561,0.246873,2.2408,52847.57976,2001-01-01 14:40:47.580 +0000,,,,,,-79.954101
-2.108485,-0.020131,0.235857,2.121731,52847.56978,2001-01-01 14:40:47.570 +0000,,,,,,-83.749374
-1.995595,0.015073,0.222632,2.008032,52847.5598,2001-01-01 14:40:47.560 +0000,,,,,,-87.341445
-1.888923,0.032125,0.194456,1.899178,52847.54979,2001-01-01 14:40:47.550 +0000,,,,,,-90.7415064
-1.780046,0.037453,0.163121,1.787896,52847.53981,2001-01-01 14:40:47.540 +0000,,,,,,-93.9455892
-1.672159,0.025738,0.132894,1.677629,52847.52986,2001-01-01 14:40:47.530 +0000,,,,,,-96.9554754
-1.566318,-0.018972,0.114497,1.570612,52847.51985,2001-01-01 14:40:47.520 +0000,,,,,,-99.7748478
-1.466777,-0.100936,0.110049,1.474359,52847.50987,2001-01-01 14:40:47.510 +0000,,,,,,-102.4150464
-1.358709,-0.172263,0.097081,1.373022,52847.49989,2001-01-01 14:40:47.500 +0000,,,,,,-104.8607226
-1.243369,-0.189284,0.072262,1.259768,52847.48991,2001-01-01 14:40:47.490 +0000,,,,,,-107.0987868
-1.131516,-0.151967,0.052613,1.142887,52847.4799,2001-01-01 14:40:47.480 +0000,,,,,,-109.1355156
-1.025017,-0.109327,0.032915,1.031356,52847.46992,2001-01-01 14:40:47.470 +0000,,,,,,-110.9805462
-0.916315,-0.080537,0.0122,0.919928,52847.45994,2001-01-01 14:40:47.460 +0000,,,,,,-112.6299132
-0.795894,-0.061304,0.000138,0.798251,52847.44993,2001-01-01 14:40:47.450 +0000,,,,,,-114.0625224
-0.670286,-0.032439,0.004113,0.671083,52847.43995,2001-01-01 14:40:47.440 +0000,,,,,,-115.2690372
-0.53615,-0.002506,0.007074,0.536202,52847.42997,2001-01-01 14:40:47.430 +0000,,,,,,-116.2341072
-0.400822,0.041197,-0.02205,0.403536,52847.42,2001-01-01 14:40:47.420 +0000,,,,,,-116.9555868
-0.283799,0.114732,-0.043899,0.309245,52847.40999,2001-01-01 14:40:47.410 +0000,,,,,,-117.466425
-0.18171,0.168061,-0.047629,0.252055,52847.40001,2001-01-01 14:40:47.400 +0000,,,,,,-117.793503
-0.072901,0.134081,-0.036117,0.156833,52847.39003,2001-01-01 14:40:47.390 +0000,,,,,,-117.9247248
0.041549,0.04788,-0.035111,0.072468,52847.38005,2001-01-01 14:40:47.380 +0000,,,,,,-117.8499366
0.15072,-0.024524,-0.05341,0.161773,52847.37004,2001-01-01 14:40:47.370 +0000,,,,,,-117.5786406
0.242717,-0.075628,-0.068678,0.26334,52847.36006,2001-01-01 14:40:47.360 +0000,,,,,,-117.14175
0.327143,-0.123502,-0.067978,0.356225,52847.35008,2001-01-01 14:40:47.350 +0000,,,,,,-116.5528926
0.413728,-0.18946,-0.057598,0.458676,52847.34007,2001-01-01 14:40:47.340 +0000,,,,,,-115.8081822
0.488455,-0.236233,-0.03987,0.544044,52847.33009,2001-01-01 14:40:47.330 +0000,,,,,,-114.9289632
0.568295,-0.21487,-0.040458,0.608905,52847.32011,2001-01-01 14:40:47.320 +0000,,,,,,-113.9060322
0.639524,-0.158395,-0.05509,0.661147,52847.31013,2001-01-01 14:40:47.310 +0000,,,,,,-112.754889
0.692471,-0.06997,-0.067795,0.699291,52847.30012,2001-01-01 14:40:47.300 +0000,,,,,,-111.5084412
0.712229,0.052513,-0.082954,0.718964,52847.29014,2001-01-01 14:40:47.290 +0000,,,,,,-110.226429
0.719298,0.158997,-0.102429,0.743748,52847.28016,2001-01-01 14:40:47.280 +0000,,,,,,-108.9316926
0.724623,0.176014,-0.115261,0.754549,52847.27018,2001-01-01 14:40:47.270 +0000,,,,,,-107.6273712
0.71525,0.131263,-0.116271,0.736431,52847.26018,2001-01-01 14:40:47.260 +0000,,,,,,-106.3399212
0.692145,0.06306,-0.119448,0.705202,52847.2502,2001-01-01 14:40:47.250 +0000,,,,,,-105.0940602
0.660214,0.051324,-0.117494,0.672549,52847.24022,2001-01-01 14:40:47.240 +0000,,,,,,-103.905675
0.646178,0.08541,-0.114476,0.661774,52847.23021,2001-01-01 14:40:47.230 +0000,,,,,,-102.7425546
0.668471,0.101411,-0.112232,0.685371,52847.22023,2001-01-01 14:40:47.220 +0000,,,,,,-101.5393068
0.715437,0.091848,-0.116163,0.730602,52847.21025,2001-01-01 14:40:47.210 +0000,,,,,,-100.2515202
0.784972,0.048203,-0.124123,0.796186,52847.20027,2001-01-01 14:40:47.200 +0000,,,,,,-98.8385706
0.868372,-0.003941,-0.126624,0.877564,52847.19026,2001-01-01 14:40:47.190 +0000,,,,,,-97.275501
0.947374,-0.019885,-0.135664,0.957245,52847.18028,2001-01-01 14:40:47.180 +0000,,,,,,-95.5702278
1.009114,0.016341,-0.151374,1.020535,52847.1703,2001-01-01 14:40:47.170 +0000,,,,,,-93.7538226
1.066482,0.078124,-0.169319,1.082662,52847.16029,2001-01-01 14:40:47.160 +0000,,,,,,-91.834155
1.127129,0.11755,-0.182908,1.147908,52847.15031,2001-01-01 14:40:47.150 +0000,,,,,,-89.8053228
1.193499,0.08452,-0.204809,1.213891,52847.14033,2001-01-01 14:40:47.140 +0000,,,,,,-87.6570246
1.264731,-0.047629,-0.247778,1.289654,52847.13035,2001-01-01 14:40:47.130 +0000,,,,,,-85.3805088
1.344756,-0.227725,-0.296968,1.395857,52847.12034,2001-01-01 14:40:47.120 +0000,,,,,,-82.959948
1.424734,-0.403549,-0.341897,1.519741,52847.11036,2001-01-01 14:40:47.110 +0000,,,,,,-80.3954268
1.522068,-0.458905,-0.35498,1.628894,52847.10038,2001-01-01 14:40:47.100 +0000,,,,,,-77.6557044
1.625051,-0.400187,-0.334143,1.706632,52847.09041,2001-01-01 14:40:47.090 +0000,,,,,,-74.7306126
1.704506,-0.32338,-0.314582,1.763201,52847.0804,2001-01-01 14:40:47.080 +0000,,,,,,-71.6625018
1.774637,-0.262639,-0.327096,1.823543,52847.07042,2001-01-01 14:40:47.070 +0000,,,,,,-68.4681552
1.809124,-0.294668,-0.365243,1.869,52847.06044,2001-01-01 14:40:47.060 +0000,,,,,,-65.211732
1.869292,-0.384129,-0.37421,1.944695,52847.05043,2001-01-01 14:40:47.050 +0000,,,,,,-61.8470064
1.941006,-0.451182,-0.371407,2.02707,52847.04045,2001-01-01 14:40:47.040 +0000,,,,,,-58.3531956
2.033893,-0.489454,-0.36747,2.123987,52847.03047,2001-01-01 14:40:47.030 +0000,,,,,,-54.6921882
2.149183,-0.521339,-0.371948,2.242572,52847.02049,2001-01-01 14:40:47.020 +0000,,,,,,-50.8236588
2.26,-0.516992,-0.370144,2.34774,52847.01048,2001-01-01 14:40:47.010 +0000,,,,,,-46.7556588
2.332184,-0.462596,-0.364462,2.405391,52847.0005,2001-01-01 14:40:47.001 +0000,,,,,,-42.5577276
2.345305,-0.324069,-0.351928,2.393601,52846.99052,2001-01-01 14:40:46.991 +0000,,,,,,-38.3361786
2.32209,-0.187655,-0.321468,2.351735,52846.98054,2001-01-01 14:40:46.981 +0000,,,,,,-34.1564166
2.318679,-0.184379,-0.288376,2.343807,52846.97053,2001-01-01 14:40:46.971 +0000,,,,,,-29.9827944
2.331726,-0.244013,-0.283852,2.361581,52846.96055,2001-01-01 14:40:46.961 +0000,,,,,,-25.7856876
2.307769,-0.315495,-0.320149,2.351134,52846.95057,2001-01-01 14:40:46.951 +0000,,,,,,-21.6317034
2.277096,-0.352827,-0.329871,2.32776,52846.94056,2001-01-01 14:40:46.941 +0000,,,,,,-17.5329306
2.236853,-0.412501,-0.325706,2.297772,52846.93059,2001-01-01 14:40:46.931 +0000,,,,,,-13.5065952
2.207542,-0.555208,-0.300941,2.296097,52846.92061,2001-01-01 14:40:46.921 +0000,,,,,,-9.5330196
2.194461,-0.738403,-0.284503,2.332776,52846.91063,2001-01-01 14:40:46.911 +0000,,,,,,-5.5829898
2.174788,-0.865174,-0.280018,2.357252,52846.90062,2001-01-01 14:40:46.901 +0000,,,,,,-1.6683714
2.133284,-0.886495,-0.273829,2.326319,52846.89064,2001-01-01 14:40:46.891 +0000,,,,,,2.1715398
2.079678,-0.833245,-0.26365,2.255852,52846.88066,2001-01-01 14:40:46.881 +0000,,,,,,5.9149602
2.014216,-0.752307,-0.253627,2.16503,52846.87065,2001-01-01 14:40:46.871 +0000,,,,,,9.540549
1.955114,-0.662845,-0.244652,2.078867,52846.86067,2001-01-01 14:40:46.861 +0000,,,,,,13.0597542
1.899125,-0.570155,-0.223912,1.995467,52846.85069,2001-01-01 14:40:46.851 +0000,,,,,,16.4781792
1.840961,-0.485954,-0.189272,1.913404,52846.84071,2001-01-01 14:40:46.841 +0000,,,,,,19.791909
1.782864,-0.419855,-0.151378,1.837879,52846.8307,2001-01-01 14:40:46.831 +0000,,,,,,23.0010642
1.729165,-0.368693,-0.124098,1.772385,52846.82072,2001-01-01 14:40:46.821 +0000,,,,,,26.1135612
1.676625,-0.325011,-0.106406,1.711148,52846.81074,2001-01-01 14:40:46.811 +0000,,,,,,29.1314862
1.620908,-0.280277,-0.093013,1.647589,52846.80076,2001-01-01 14:40:46.801 +0000,,,,,,32.0491206
1.555618,-0.235558,-0.08289,1.575533,52846.79075,2001-01-01 14:40:46.791 +0000,,,,,,34.849233
1.478689,-0.199389,-0.080302,1.494231,52846.78077,2001-01-01 14:40:46.781 +0000,,,,,,37.5108732
1.392304,-0.193051,-0.076628,1.407711,52846.7708,2001-01-01 14:40:46.771 +0000,,,,,,40.0170204
1.296486,-0.217619,-0.075071,1.316765,52846.76079,2001-01-01 14:40:46.761 +0000,,,,,,42.3506952
1.195517,-0.252896,-0.09489,1.225651,52846.75081,2001-01-01 14:40:46.751 +0000,,,,,,44.5026258
1.08483,-0.28175,-0.098764,1.125164,52846.74083,2001-01-01 14:40:46.741 +0000,,,,,,46.4553198
0.978108,-0.282834,-0.074906,1.020932,52846.73085,2001-01-01 14:40:46.731 +0000,,,,,,48.2159142
0.858665,-0.270135,-0.073609,0.90316,52846.72084,2001-01-01 14:40:46.721 +0000,,,,,,49.7615112
0.718969,-0.244692,-0.082101,0.763892,52846.71086,2001-01-01 14:40:46.711 +0000,,,,,,51.0556554
0.581227,-0.19791,-0.077815,0.618909,52846.70088,2001-01-01 14:40:46.701 +0000,,,,,,52.101864
0.443518,-0.164963,-0.068149,0.478085,52846.6909,2001-01-01 14:40:46.691 +0000,,,,,,52.9001964
0.302813,-0.166123,-0.064821,0.351417,52846.68089,2001-01-01 14:40:46.681 +0000,,,,,,53.4452598
0.16758,-0.189666,-0.067807,0.262019,52846.67091,2001-01-01 14:40:46.671 +0000,,,,,,53.7469038
0.037682,-0.214269,-0.070754,0.228774,52846.66093,2001-01-01 14:40:46.661 +0000,,,,,,53.8147314
-0.089152,-0.207984,-0.075901,0.238676,52846.65092,2001-01-01 14:40:46.651 +0000,,,,,,53.6542578
-0.210824,-0.176109,-0.073603,0.284391,52846.64094,2001-01-01 14:40:46.641 +0000,,,,,,53.2747746
-0.334702,-0.13251,-0.068146,0.366372,52846.63096,2001-01-01 14:40:46.631 +0000,,,,,,52.672311
-0.470219,-0.09746,-0.070225,0.485321,52846.62098,2001-01-01 14:40:46.621 +0000,,,,,,51.8259168
-0.612048,-0.078397,-0.073371,0.621396,52846.61097,2001-01-01 14:40:46.611 +0000,,,,,,50.7242304
-0.761421,-0.048673,-0.071254,0.766295,52846.601,2001-01-01 14:40:46.601 +0000,,,,,,49.3536726
-0.905496,-0.013617,-0.068047,0.908151,52846.59102,2001-01-01 14:40:46.591 +0000,,,,,,47.7237798
-1.027082,-0.005167,-0.061411,1.028929,52846.58101,2001-01-01 14:40:46.581 +0000,,,,,,45.8750322
-1.113382,-0.016939,-0.057688,1.115004,52846.57103,2001-01-01 14:40:46.571 +0000,,,,,,43.8709446
-1.156035,-0.013773,-0.056916,1.157517,52846.56105,2001-01-01 14:40:46.561 +0000,,,,,,41.7900816
-1.161383,-0.003137,-0.062323,1.163058,52846.55107,2001-01-01 14:40:46.551 +0000,,,,,,39.6995922
-1.139878,-0.030842,-0.071719,1.142548,52846.54106,2001-01-01 14:40:46.541 +0000,,,,,,37.6478118
-1.1129,-0.102192,-0.070275,1.119789,52846.53112,2001-01-01 14:40:46.531 +0000,,,,,,35.6445918
-1.099978,-0.154333,-0.050813,1.111913,52846.52114,2001-01-01 14:40:46.521 +0000,,,,,,33.6646314
-1.10429,-0.137305,-0.056231,1.114213,52846.51116,2001-01-01 14:40:46.511 +0000,,,,,,31.6769094
-1.131096,-0.107489,-0.053287,1.13744,52846.50115,2001-01-01 14:40:46.501 +0000,,,,,,29.6409366
-1.183586,-0.095723,-0.018413,1.187594,52846.49117,2001-01-01 14:40:46.491 +0000,,,,,,27.5104818
-1.26064,-0.052059,-0.000887,1.261715,52846.48119,2001-01-01 14:40:46.481 +0000,,,,,,25.2413298
-1.323571,-0.02976,-0.010988,1.323951,52846.47118,2001-01-01 14:40:46.471 +0000,,,,,,22.858902
-1.37275,-0.013786,0.001458,1.37282,52846.4612,2001-01-01 14:40:46.461 +0000,,,,,,20.387952
-1.416938,0.074628,0.012673,1.418958,52846.45122,2001-01-01 14:40:46.451 +0000,,,,,,17.8374636
-1.441835,0.160885,0.007997,1.450806,52846.44125,2001-01-01 14:40:46.441 +0000,,,,,,15.2421606
-1.455927,0.186489,0.027065,1.468072,52846.43124,2001-01-01 14:40:46.431 +0000,,,,,,12.621492
-1.47713,0.154531,0.03342,1.485567,52846.42126,2001-01-01 14:40:46.421 +0000,,,,,,9.962658
-1.505093,0.007455,0.014398,1.50518,52846.41128,2001-01-01 14:40:46.411 +0000,,,,,,7.2534906
-1.550095,-0.184292,0.028506,1.561272,52846.40127,2001-01-01 14:40:46.401 +0000,,,,,,4.4633196
-1.618265,-0.223697,0.052729,1.634504,52846.39129,2001-01-01 14:40:46.391 +0000,,,,,,1.5504426
-1.678157,-0.21515,0.080083,1.693786,52846.38131,2001-01-01 14:40:46.381 +0000,,,,,,-1.47024
-1.723101,-0.170456,0.074316,1.733105,52846.37133,2001-01-01 14:40:46.371 +0000,,,,,,-4.5718218
-1.760503,-0.1428,0.068645,1.767619,52846.36132,2001-01-01 14:40:46.361 +0000,,,,,,-7.7407272
-1.795865,-0.101284,0.067225,1.799975,52846.35134,2001-01-01 14:40:46.351 +0000,,,,,,-10.9732842
-1.839866,-0.052285,0.078549,1.842284,52846.34136,2001-01-01 14:40:46.341 +0000,,,,,,-14.285043
-1.882821,0.006291,0.085579,1.884775,52846.33138,2001-01-01 14:40:46.331 +0000,,,,,,-17.6741208
-1.917038,0.044586,0.073491,1.918965,52846.32137,2001-01-01 14:40:46.321 +0000,,,,,,-21.1247892
-1.939451,0.07116,0.05724,1.9416,52846.31139,2001-01-01 14:40:46.311 +0000,,,,,,-24.615801
-1.962178,0.117003,0.078332,1.967223,52846.30141,2001-01-01 14:40:46.301 +0000,,,,,,-28.1477214
-1.999985,0.184164,0.108881,2.011395,52846.2914,2001-01-01 14:40:46.291 +0000,,,,,,-31.7476944
-2.053598,0.222532,0.131922,2.069828,52846.28142,2001-01-01 14:40:46.281 +0000,,,,,,-35.4441708
-2.113316,0.216123,0.142222,2.129094,52846.27145,2001-01-01 14:40:46.271 +0000,,,,,,-39.2481396
-2.162123,0.176658,0.136657,2.173628,52846.26147,2001-01-01 14:40:46.261 +0000,,,,,,-43.139961
-2.195874,0.107379,0.132343,2.202478,52846.25146,2001-01-01 14:40:46.251 +0000,,,,,,-47.0925342
-2.204934,0.001898,0.127226,2.208602,52846.24148,2001-01-01 14:40:46.241 +0000,,,,,,-51.0614154
-2.192606,-0.113166,0.118006,2.198693,52846.2315,2001-01-01 14:40:46.231 +0000,,,,,,-55.0081062
-2.16224,-0.220741,0.116366,2.176591,52846.22152,2001-01-01 14:40:46.222 +0000,,,,,,-58.9001382
-2.128893,-0.28676,0.117839,2.151349,52846.21151,2001-01-01 14:40:46.212 +0000,,,,,,-62.7321456
-2.110527,-0.32406,0.106311,2.137905,52846.20153,2001-01-01 14:40:46.202 +0000,,,,,,-66.5310942
-2.095099,-0.374228,0.061674,2.129153,52846.19155,2001-01-01 14:40:46.192 +0000,,,,,,-70.3022724
-2.085076,-0.412674,0.020174,2.125617,52846.18154,2001-01-01 14:40:46.182 +0000,,,,,,-74.0554092
-2.075279,-0.443583,0.010708,2.122184,52846.17156,2001-01-01 14:40:46.172 +0000,,,,,,-77.7909114
-2.052635,-0.484076,-0.000783,2.108943,52846.16158,2001-01-01 14:40:46.162 +0000,,,,,,-81.4856544
-2.013135,-0.46281,-0.028356,2.065844,52846.1516,2001-01-01 14:40:46.152 +0000,,,,,,-85.1092974
-1.963414,-0.340355,-0.063614,1.993711,52846.14159,2001-01-01 14:40:46.142 +0000,,,,,,-88.6434426
-1.910559,-0.212555,-0.092454,1.924568,52846.13161,2001-01-01 14:40:46.132 +0000,,,,,,-92.0824488
-1.884514,-0.254193,-0.137043,1.906512,52846.12163,2001-01-01 14:40:46.122 +0000,,,,,,-95.474574
-1.87267,-0.451363,-0.178099,1.934514,52846.11163,2001-01-01 14:40:46.112 +0000,,,,,,-98.84538
-1.891412,-0.737996,-0.202022,2.040317,52846.10165,2001-01-01 14:40:46.102 +0000,,,,,,-102.2499216
-1.936054,-0.984114,-0.20486,2.181456,52846.09167,2001-01-01 14:40:46.092 +0000,,,,,,-105.7348188
-1.928124,-1.089556,-0.199177,2.223616,52846.08169,2001-01-01 14:40:46.082 +0000,,,,,,-109.205442
-1.871695,-1.074606,-0.200974,2.167582,52846.07168,2001-01-01 14:40:46.072 +0000,,,,,,-112.574493
-1.795467,-0.965894,-0.201824,2.048752,52846.0617,2001-01-01 14:40:46.062 +0000,,,,,,-115.8063336
-1.685376,-0.810277,-0.199367,1.880635,52846.05172,2001-01-01 14:40:46.052 +0000,,,,,,-118.8400104
-1.553904,-0.669555,-0.195656,1.703292,52846.04174,2001-01-01 14:40:46.042 +0000,,,,,,-121.6370376
-1.428658,-0.567182,-0.189747,1.548794,52846.03173,2001-01-01 14:40:46.032 +0000,,,,,,-124.208622
-1.31192,-0.486086,-0.169946,1.40936,52846.02175,2001-01-01 14:40:46.022 +0000,,,,,,-126.570078
-1.217471,-0.448635,-0.130944,1.304092,52846.01177,2001-01-01 14:40:46.012 +0000,,,,,,-128.7615258
-1.139748,-0.466617,-0.102589,1.235832,52846.00176,2001-01-01 14:40:46.002 +0000,,,,,,-130.8130722
