x_rad_per_sec,y_rad_per_sec,z_rad_per_sec,rms_rad_per_sec,TimeInterval,Date,,,,,Angle Offest
-0.453739,0.090352,0.054392,0.465834,52061.13967,2001-01-01 14:27:41.140 +0000,,,,,-65.7133704
-0.454057,0.142579,0.066001,0.480472,52061.12969,2001-01-01 14:27:41.130 +0000,,,,,-66.530673
-0.448698,0.115991,0.082137,0.47067,52061.11971,2001-01-01 14:27:41.120 +0000,,,,,-67.3383294
-0.449495,0.059532,0.082286,0.460826,52061.10973,2001-01-01 14:27:41.110 +0000,,,,,-68.1474204
-0.457295,-0.039651,0.039762,0.46073,52061.09972,2001-01-01 14:27:41.100 +0000,,,,,-68.9705514
-0.425617,-0.13457,-0.013192,0.446579,52061.08974,2001-01-01 14:27:41.090 +0000,,,,,-69.736662
-0.408411,-0.149505,-0.026926,0.435748,52061.07976,2001-01-01 14:27:41.080 +0000,,,,,-70.4718018
-0.392511,-0.121815,-0.034373,0.412413,52061.06979,2001-01-01 14:27:41.070 +0000,,,,,-71.1783216
-0.362856,-0.10364,-0.017126,0.377756,52061.05978,2001-01-01 14:27:41.060 +0000,,,,,-71.8314624
-0.319709,-0.032147,0.018231,0.321838,52061.0498,2001-01-01 14:27:41.050 +0000,,,,,-72.4069386
-0.288029,0.0084,0.035431,0.290322,52061.03982,2001-01-01 14:27:41.040 +0000,,,,,-72.9253908
-0.257425,0.061707,0.044041,0.268357,52061.02984,2001-01-01 14:27:41.030 +0000,,,,,-73.3887558
-0.234336,0.102274,0.071868,0.265591,52061.01983,2001-01-01 14:27:41.020 +0000,,,,,-73.8105606
-0.220504,0.099105,0.078381,0.25414,52061.00985,2001-01-01 14:27:41.010 +0000,,,,,-74.2074678
-0.218142,0.047979,0.080673,0.237479,52060.99987,2001-01-01 14:27:41.000 +0000,,,,,-74.6001234
-0.228632,0.024511,0.071049,0.240668,52060.98989,2001-01-01 14:27:40.990 +0000,,,,,-75.011661
-0.232789,0.002137,0.071082,0.243408,52060.97988,2001-01-01 14:27:40.980 +0000,,,,,-75.4306812
-0.22641,0.009591,0.067899,0.236567,52060.9699,2001-01-01 14:27:40.970 +0000,,,,,-75.8382192
-0.227591,0.04047,0.062465,0.239452,52060.95992,2001-01-01 14:27:40.960 +0000,,,,,-76.247883
-0.220167,0.061754,0.051772,0.234451,52060.94994,2001-01-01 14:27:40.950 +0000,,,,,-76.6441836
-0.212427,0.029748,0.030541,0.216663,52060.93993,2001-01-01 14:27:40.940 +0000,,,,,-77.0265522
-0.23539,-0.042766,0.007076,0.239348,52060.92995,2001-01-01 14:27:40.930 +0000,,,,,-77.4502542
-0.288603,-0.063038,0.009977,0.295575,52060.91997,2001-01-01 14:27:40.920 +0000,,,,,-77.9697396
-0.367774,-0.018319,0.024281,0.369029,52060.91,2001-01-01 14:27:40.910 +0000,,,,,-78.6317328
-0.428675,0.004025,0.031288,0.429834,52060.89999,2001-01-01 14:27:40.900 +0000,,,,,-79.4033478
-0.46197,0.04557,0.040567,0.465981,52060.89001,2001-01-01 14:27:40.890 +0000,,,,,-80.2348938
-0.470883,0.098882,0.062801,0.485235,52060.88003,2001-01-01 14:27:40.880 +0000,,,,,-81.0824832
-0.473192,0.105334,0.087344,0.49258,52060.87005,2001-01-01 14:27:40.870 +0000,,,,,-81.9342288
-0.473079,0.078707,0.089554,0.487871,52060.86004,2001-01-01 14:27:40.860 +0000,,,,,-82.785771
-0.469488,0.025388,0.066216,0.474813,52060.85006,2001-01-01 14:27:40.850 +0000,,,,,-83.6308494
-0.490488,-0.00878,0.040523,0.492238,52060.84008,2001-01-01 14:27:40.840 +0000,,,,,-84.5137278
-0.532073,-0.003488,0.039159,0.533524,52060.8301,2001-01-01 14:27:40.830 +0000,,,,,-85.4714592
-0.596201,0.026308,0.045056,0.59848,52060.82009,2001-01-01 14:27:40.820 +0000,,,,,-86.544621
-0.636752,0.03693,0.044754,0.63939,52060.81011,2001-01-01 14:27:40.810 +0000,,,,,-87.6907746
-0.634617,0.034804,0.045843,0.637221,52060.80013,2001-01-01 14:27:40.800 +0000,,,,,-88.8330852
-0.603721,0.045463,0.039611,0.606725,52060.79015,2001-01-01 14:27:40.790 +0000,,,,,-89.919783
-0.526904,0.047614,0.025164,0.529649,52060.78014,2001-01-01 14:27:40.780 +0000,,,,,-90.8682102
-0.430778,0.016769,0.01628,0.431412,52060.77016,2001-01-01 14:27:40.770 +0000,,,,,-91.6436106
-0.347515,-0.016181,0.021206,0.348537,52060.76018,2001-01-01 14:27:40.760 +0000,,,,,-92.2691376
-0.279179,-0.059771,0.035676,0.287726,52060.75021,2001-01-01 14:27:40.750 +0000,,,,,-92.7716598
-0.251266,-0.127876,0.056351,0.287511,52060.7402,2001-01-01 14:27:40.740 +0000,,,,,-93.2239386
-0.271503,-0.153413,0.074449,0.320612,52060.73022,2001-01-01 14:27:40.730 +0000,,,,,-93.712644
-0.332456,-0.131048,0.090004,0.368512,52060.72029,2001-01-01 14:27:40.720 +0000,,,,,-94.3110648
-0.390243,-0.088467,0.094841,0.411231,52060.71031,2001-01-01 14:27:40.710 +0000,,,,,-95.0135022
-0.422579,-0.020298,0.100849,0.434921,52060.70031,2001-01-01 14:27:40.700 +0000,,,,,-95.7741444
-0.41953,0.01485,0.097568,0.430982,52060.69033,2001-01-01 14:27:40.690 +0000,,,,,-96.5292984
-0.390567,0.010541,0.069994,0.396929,52060.68035,2001-01-01 14:27:40.680 +0000,,,,,-97.232319
-0.355183,0.001974,0.041407,0.357593,52060.67037,2001-01-01 14:27:40.670 +0000,,,,,-97.8716484
-0.34128,0.004091,0.031878,0.34279,52060.66036,2001-01-01 14:27:40.660 +0000,,,,,-98.4859524
-0.357009,-0.035365,0.020126,0.359321,52060.65038,2001-01-01 14:27:40.650 +0000,,,,,-99.1285686
-0.39606,-0.106786,0.012577,0.410396,52060.6404,2001-01-01 14:27:40.640 +0000,,,,,-99.8414766
-0.446025,-0.137709,0.015529,0.467058,52060.63042,2001-01-01 14:27:40.630 +0000,,,,,-100.6443216
-0.481508,-0.100395,0.037627,0.493299,52060.62041,2001-01-01 14:27:40.620 +0000,,,,,-101.511036
-0.488269,-0.046026,0.055598,0.493575,52060.61043,2001-01-01 14:27:40.610 +0000,,,,,-102.3899202
-0.469362,0.013641,0.054495,0.472711,52060.60045,2001-01-01 14:27:40.600 +0000,,,,,-103.2347718
-0.423722,0.061596,0.048262,0.430887,52060.59047,2001-01-01 14:27:40.590 +0000,,,,,-103.9974714
-0.374429,0.03388,0.026231,0.376873,52060.58046,2001-01-01 14:27:40.580 +0000,,,,,-104.6714436
-0.344006,-0.053519,-0.001108,0.348146,52060.57048,2001-01-01 14:27:40.570 +0000,,,,,-105.2906544
-0.346944,-0.112103,0.002237,0.364612,52060.5605,2001-01-01 14:27:40.561 +0000,,,,,-105.9151536
-0.365291,-0.105642,0.03522,0.381888,52060.55052,2001-01-01 14:27:40.551 +0000,,,,,-106.5726774
-0.392273,-0.068311,0.061649,0.402921,52060.54051,2001-01-01 14:27:40.541 +0000,,,,,-107.2787688
-0.408591,-0.026722,0.083865,0.417965,52060.53054,2001-01-01 14:27:40.531 +0000,,,,,-108.0142326
-0.400285,-0.003234,0.102021,0.413094,52060.52056,2001-01-01 14:27:40.521 +0000,,,,,-108.7347456
-0.345872,-0.023418,0.108855,0.363352,52060.51058,2001-01-01 14:27:40.511 +0000,,,,,-109.3573152
-0.253189,-0.021204,0.114817,0.278814,52060.50057,2001-01-01 14:27:40.501 +0000,,,,,-109.8130554
-0.155442,0.02046,0.133528,0.205938,52060.49059,2001-01-01 14:27:40.491 +0000,,,,,-110.092851
-0.082034,0.03758,0.142525,0.168687,52060.48061,2001-01-01 14:27:40.481 +0000,,,,,-110.2405122
-0.0613,-0.040217,0.123643,0.143745,52060.47063,2001-01-01 14:27:40.471 +0000,,,,,-110.3508522
-0.104041,-0.185237,0.078871,0.226623,52060.46062,2001-01-01 14:27:40.461 +0000,,,,,-110.538126
-0.179149,-0.266329,0.048666,0.324644,52060.45064,2001-01-01 14:27:40.451 +0000,,,,,-110.8605942
-0.252754,-0.252535,0.048132,0.360521,52060.44066,2001-01-01 14:27:40.441 +0000,,,,,-111.3155514
-0.302281,-0.166248,0.062523,0.350601,52060.43068,2001-01-01 14:27:40.431 +0000,,,,,-111.8596572
-0.305145,-0.052187,0.094248,0.323604,52060.42067,2001-01-01 14:27:40.421 +0000,,,,,-112.4089182
-0.288948,0.086393,0.127105,0.327278,52060.41069,2001-01-01 14:27:40.411 +0000,,,,,-112.9290246
-0.260535,0.15886,0.130305,0.331805,52060.40071,2001-01-01 14:27:40.401 +0000,,,,,-113.3979876
-0.229158,0.099152,0.099693,0.268855,52060.39073,2001-01-01 14:27:40.391 +0000,,,,,-113.810472
-0.210318,-0.008514,0.064851,0.220254,52060.38072,2001-01-01 14:27:40.381 +0000,,,,,-114.1890444
-0.198062,-0.099096,0.048084,0.226628,52060.37075,2001-01-01 14:27:40.371 +0000,,,,,-114.545556
-0.19802,-0.137387,0.071696,0.25145,52060.36077,2001-01-01 14:27:40.361 +0000,,,,,-114.901992
-0.215399,-0.117064,0.10999,0.268698,52060.35079,2001-01-01 14:27:40.351 +0000,,,,,-115.2897102
-0.241167,-0.07873,0.11078,0.276825,52060.34078,2001-01-01 14:27:40.341 +0000,,,,,-115.7238108
-0.251553,-0.09161,0.075484,0.278153,52060.3308,2001-01-01 14:27:40.331 +0000,,,,,-116.1766062
-0.230274,-0.070315,0.064885,0.24936,52060.32082,2001-01-01 14:27:40.321 +0000,,,,,-116.5910994
-0.169844,-0.009536,0.07047,0.184131,52060.31084,2001-01-01 14:27:40.311 +0000,,,,,-116.8968186
-0.080483,0.026747,0.069906,0.109908,52060.30086,2001-01-01 14:27:40.301 +0000,,,,,-117.041688
-0.008006,0.039558,0.059675,0.072042,52060.29085,2001-01-01 14:27:40.291 +0000,,,,,-117.0560988
0.012553,-0.005208,0.043908,0.045963,52060.28087,2001-01-01 14:27:40.281 +0000,,,,,-117.0335034
-0.011503,-0.08409,0.030069,0.090042,52060.27089,2001-01-01 14:27:40.271 +0000,,,,,-117.0542088
-0.075229,-0.116125,0.017973,0.139526,52060.26091,2001-01-01 14:27:40.261 +0000,,,,,-117.189621
-0.149865,-0.10979,0.017452,0.186595,52060.2509,2001-01-01 14:27:40.251 +0000,,,,,-117.459378
-0.205584,-0.071434,0.036205,0.220631,52060.24092,2001-01-01 14:27:40.241 +0000,,,,,-117.8294292
-0.225408,0.014934,0.074302,0.237808,52060.23094,2001-01-01 14:27:40.231 +0000,,,,,-118.2351636
-0.198264,0.103433,0.098821,0.244484,52060.22097,2001-01-01 14:27:40.221 +0000,,,,,-118.5920388
-0.125871,0.125847,0.094974,0.201745,52060.21096,2001-01-01 14:27:40.211 +0000,,,,,-118.8186066
-0.062795,0.106677,0.078356,0.146502,52060.20098,2001-01-01 14:27:40.201 +0000,,,,,-118.9316376
-0.029022,-0.007361,0.046839,0.055591,52060.191,2001-01-01 14:27:40.191 +0000,,,,,-118.9838772
-0.019429,-0.160894,-0.00931,0.16233,52060.18102,2001-01-01 14:27:40.181 +0000,,,,,-119.0188494
-0.034863,-0.230241,-0.046624,0.237488,52060.17101,2001-01-01 14:27:40.171 +0000,,,,,-119.0816028
-0.062943,-0.152498,-0.047025,0.171548,52060.16103,2001-01-01 14:27:40.161 +0000,,,,,-119.1949002
-0.07959,-0.025719,-0.037865,0.091814,52060.15105,2001-01-01 14:27:40.151 +0000,,,,,-119.3381622
-0.06101,0.098936,-0.035941,0.121665,52060.14107,2001-01-01 14:27:40.141 +0000,,,,,-119.4479802
-0.01034,0.18423,-0.021941,0.18582,52060.13106,2001-01-01 14:27:40.131 +0000,,,,,-119.4665922
0.042676,0.215216,-0.000297,0.219407,52060.12108,2001-01-01 14:27:40.121 +0000,,,,,-119.3897754
0.058786,0.170524,0.014892,0.180986,52060.1111,2001-01-01 14:27:40.111 +0000,,,,,-119.2839606
0.017772,0.075642,-0.002223,0.077734,52060.10112,2001-01-01 14:27:40.101 +0000,,,,,-119.251971
-0.049595,-0.067224,-0.03007,0.088786,52060.09111,2001-01-01 14:27:40.091 +0000,,,,,-119.341242
-0.122639,-0.171675,-0.030279,0.213142,52060.08113,2001-01-01 14:27:40.081 +0000,,,,,-119.5619922
-0.189769,-0.211068,-0.001776,0.28384,52060.07115,2001-01-01 14:27:40.071 +0000,,,,,-119.9035764
-0.226022,-0.238731,0.022631,0.329531,52060.06118,2001-01-01 14:27:40.061 +0000,,,,,-120.310416
-0.23679,-0.23444,0.037506,0.335318,52060.05117,2001-01-01 14:27:40.051 +0000,,,,,-120.736638
-0.211589,-0.17898,0.056758,0.282887,52060.04119,2001-01-01 14:27:40.041 +0000,,,,,-121.1174982
-0.150444,-0.087222,0.096456,0.198859,52060.03121,2001-01-01 14:27:40.031 +0000,,,,,-121.3882974
-0.080751,0.006659,0.130864,0.153917,52060.02123,2001-01-01 14:27:40.021 +0000,,,,,-121.5336492
-0.020871,0.024696,0.084204,0.090199,52060.01122,2001-01-01 14:27:40.011 +0000,,,,,-121.571217
0.036524,-0.03624,-0.018888,0.05481,52060.00124,2001-01-01 14:27:40.001 +0000,,,,,-121.5054738
0.083781,-0.033166,-0.08162,0.121577,52059.99126,2001-01-01 14:27:39.991 +0000,,,,,-121.354668
0.136624,0.059555,-0.080447,0.169365,52059.98128,2001-01-01 14:27:39.981 +0000,,,,,-121.1087448
0.184563,0.232276,-0.035715,0.298816,52059.97127,2001-01-01 14:27:39.971 +0000,,,,,-120.7765314
0.225303,0.364483,-0.002676,0.428505,52059.96129,2001-01-01 14:27:39.961 +0000,,,,,-120.370986
0.255093,0.363464,0.007145,0.444105,52059.95131,2001-01-01 14:27:39.951 +0000,,,,,-119.9118186
0.250094,0.284649,0.014805,0.379198,52059.94133,2001-01-01 14:27:39.941 +0000,,,,,-119.4616494
0.228164,0.201517,0.005266,0.30446,52059.93132,2001-01-01 14:27:39.931 +0000,,,,,-119.0509542
0.197719,0.096049,0.011758,0.220128,52059.92134,2001-01-01 14:27:39.921 +0000,,,,,-118.69506
0.155197,0.035372,0.041555,0.164511,52059.91136,2001-01-01 14:27:39.911 +0000,,,,,-118.4157054
0.100878,-0.011464,0.072302,0.124641,52059.90139,2001-01-01 14:27:39.901 +0000,,,,,-118.234125
0.061794,-0.083934,0.071167,0.126207,52059.89138,2001-01-01 14:27:39.891 +0000,,,,,-118.1228958
0.049018,-0.088202,0.072161,0.124055,52059.8814,2001-01-01 14:27:39.881 +0000,,,,,-118.0346634
0.028337,-0.024248,0.093218,0.100401,52059.87142,2001-01-01 14:27:39.871 +0000,,,,,-117.9836568
0.04075,0.032266,0.111312,0.12285,52059.86144,2001-01-01 14:27:39.861 +0000,,,,,-117.9103068
0.081838,0.126054,0.116677,0.190265,52059.85143,2001-01-01 14:27:39.851 +0000,,,,,-117.7629984
0.126445,0.184626,0.096517,0.243702,52059.84145,2001-01-01 14:27:39.841 +0000,,,,,-117.5353974
0.137646,0.128061,0.050801,0.194748,52059.83147,2001-01-01 14:27:39.831 +0000,,,,,-117.2876346
0.13132,-0.053154,0.005305,0.141769,52059.82149,2001-01-01 14:27:39.821 +0000,,,,,-117.0512586
0.134554,-0.250296,-0.021919,0.285015,52059.81148,2001-01-01 14:27:39.811 +0000,,,,,-116.8090614
0.136392,-0.373943,-0.052557,0.401495,52059.8015,2001-01-01 14:27:39.802 +0000,,,,,-116.5635558
0.125812,-0.363352,-0.074028,0.391578,52059.79152,2001-01-01 14:27:39.792 +0000,,,,,-116.3370942
0.080539,-0.280247,-0.055326,0.296792,52059.78154,2001-01-01 14:27:39.782 +0000,,,,,-116.192124
0.003156,-0.172656,-0.033702,0.175943,52059.77153,2001-01-01 14:27:39.772 +0000,,,,,-116.1864432
-0.067829,-0.032105,-0.038837,0.084497,52059.76155,2001-01-01 14:27:39.762 +0000,,,,,-116.3085354
-0.104413,0.063696,-0.057509,0.135154,52059.75157,2001-01-01 14:27:39.752 +0000,,,,,-116.4964788
-0.086028,0.015757,-0.063666,0.108178,52059.7416,2001-01-01 14:27:39.742 +0000,,,,,-116.6513292
-0.033599,-0.070405,-0.028885,0.083187,52059.73159,2001-01-01 14:27:39.732 +0000,,,,,-116.7118074
0.020893,-0.129958,-0.00378,0.131681,52059.72163,2001-01-01 14:27:39.722 +0000,,,,,-116.6742
0.07229,-0.16404,-0.016162,0.179989,52059.71166,2001-01-01 14:27:39.712 +0000,,,,,-116.544078
0.082974,-0.173611,-0.012859,0.192849,52059.70168,2001-01-01 14:27:39.702 +0000,,,,,-116.3947248
