x_rad_per_sec,y_rad_per_sec,z_rad_per_sec,rms_rad_per_sec,TimeInterval,Date,,,,,,,
-0.330519,-0.236663,0.028331,0.407498,86397.61493,2001-01-01 23:59:57.615 +0000,,,,,-0.330519,-0.236663,0.028331
-0.235922,-0.38896,0.015493,0.45518,86397.60492,2001-01-01 23:59:57.605 +0000,,,,,-0.566441,-0.625623,0.043824
-0.153437,-0.323775,0.072503,0.365554,86397.59494,2001-01-01 23:59:57.595 +0000,,,,,-0.719878,-0.949398,0.116327
-0.189482,-0.20968,0.127512,0.310046,86397.58496,2001-01-01 23:59:57.585 +0000,,,,,-0.90936,-1.159078,0.243839
-0.306945,-0.06145,0.22462,0.385286,86397.57495,2001-01-01 23:59:57.575 +0000,,,,,-1.216305,-1.220528,0.468459
-0.308649,-0.014406,0.293934,0.426461,86397.56497,2001-01-01 23:59:57.565 +0000,,,,,-1.524954,-1.234934,0.762393
-0.185716,-0.177575,0.18515,0.316708,86397.55499,2001-01-01 23:59:57.555 +0000,,,,,-1.71067,-1.412509,0.947543
-0.116984,-0.22133,0.133376,0.283657,86397.54498,2001-01-01 23:59:57.545 +0000,,,,,-1.827654,-1.633839,1.080919
-0.049496,-0.27458,0.119017,0.30333,86397.535,2001-01-01 23:59:57.535 +0000,,,,,-1.87715,-1.908419,1.199936
0.011895,-0.370486,0.088705,0.381143,86397.525,2001-01-01 23:59:57.525 +0000,,,,,-1.865255,-2.278905,1.288641
0.077838,-0.501592,0.038218,0.509033,86397.51502,2001-01-01 23:59:57.515 +0000,,,,,-1.787417,-2.780497,1.326859
0.12447,-0.620966,-0.000678,0.633318,86397.50504,2001-01-01 23:59:57.505 +0000,,,,,-1.662947,-3.401463,1.326181
0.171678,-0.682724,-0.003397,0.703987,86397.49503,2001-01-01 23:59:57.495 +0000,,,,,-1.491269,-4.084187,1.322784
0.20061,-0.722104,0.002248,0.749456,86397.48506,2001-01-01 23:59:57.485 +0000,,,,,-1.290659,-4.806291,1.325032
0.18484,-0.742407,-0.018105,0.765285,86397.47508,2001-01-01 23:59:57.475 +0000,,,,,-1.105819,-5.548698,1.306927
0.143808,-0.744787,-0.105993,0.765913,86397.46507,2001-01-01 23:59:57.465 +0000,,,,,-0.962011,-6.293485,1.200934
0.09859,-0.736571,-0.215309,0.773702,86397.4551,2001-01-01 23:59:57.455 +0000,,,,,-0.863421,-7.030056,0.985625
0.040418,-0.783579,-0.252972,0.824394,86397.44512,2001-01-01 23:59:57.445 +0000,,,,,-0.823003,-7.813635,0.732653
0.027473,-0.871766,-0.156653,0.886156,86397.43511,2001-01-01 23:59:57.435 +0000,,,,,-0.79553,-8.685401,0.576
0.083613,-1.010853,0.012928,1.014387,86397.42513,2001-01-01 23:59:57.425 +0000,,,,,-0.711917,-9.696254,0.588928
0.19653,-1.138323,0.125162,1.161925,86397.41515,2001-01-01 23:59:57.415 +0000,,,,,-0.515387,-10.834577,0.71409
0.326838,-1.266984,0.181954,1.321052,86397.40514,2001-01-01 23:59:57.405 +0000,,,,,-0.188549,-12.101561,0.896044
0.398003,-1.277461,0.231614,1.357924,86397.39516,2001-01-01 23:59:57.395 +0000,,,,,0.209454,-13.379022,1.127658
0.37286,-1.151764,0.236445,1.233488,86397.38515,2001-01-01 23:59:57.385 +0000,,,,,0.582314,-14.530786,1.364103
0.318191,-0.973064,0.145836,1.034103,86397.37517,2001-01-01 23:59:57.375 +0000,,,,,0.900505,-15.50385,1.509939
0.291054,-0.723038,0.028505,0.779941,86397.36519,2001-01-01 23:59:57.365 +0000,,,,,1.191559,-16.226888,1.538444
0.274642,-0.505989,-0.073704,0.580418,86397.35518,2001-01-01 23:59:57.355 +0000,,,,,1.466201,-16.732877,1.46474
0.257535,-0.406042,-0.144613,0.502103,86397.3452,2001-01-01 23:59:57.345 +0000,,,,,1.723736,-17.138919,1.320127
0.266148,-0.387998,-0.173454,0.501462,86397.33522,2001-01-01 23:59:57.335 +0000,,,,,1.989884,-17.526917,1.146673
0.24929,-0.467829,-0.142364,0.548887,86397.32521,2001-01-01 23:59:57.325 +0000,,,,,2.239174,-17.994746,1.004309
0.192864,-0.561455,-0.078379,0.598808,86397.31523,2001-01-01 23:59:57.315 +0000,,,,,2.432038,-18.556201,0.92593
0.15401,-0.555965,-0.001724,0.576905,86397.30525,2001-01-01 23:59:57.305 +0000,,,,,2.586048,-19.112166,0.924206
0.118563,-0.531424,0.024683,0.545048,86397.29524,2001-01-01 23:59:57.295 +0000,,,,,2.704611,-19.64359,0.948889
0.073162,-0.406803,0.031518,0.41453,86397.28527,2001-01-01 23:59:57.285 +0000,,,,,2.777773,-20.050393,0.980407
0.029427,-0.179923,0.03488,0.18562,86397.27526,2001-01-01 23:59:57.275 +0000,,,,,2.8072,-20.230316,1.015287
-0.026792,0.005357,0.020106,0.033923,86397.26528,2001-01-01 23:59:57.265 +0000,,,,,2.780408,-20.224959,1.035393
-0.069657,0.094727,-0.012481,0.118242,86397.2553,2001-01-01 23:59:57.255 +0000,,,,,2.710751,-20.130232,1.022912
-0.080129,0.094642,-0.043538,0.131428,86397.24529,2001-01-01 23:59:57.245 +0000,,,,,2.630622,-20.03559,0.979374
-0.073676,0.075485,-0.0381,0.112151,86397.23531,2001-01-01 23:59:57.235 +0000,,,,,2.556946,-19.960105,0.941274
-0.0803,0.080892,-0.003967,0.11405,86397.22533,2001-01-01 23:59:57.225 +0000,,,,,2.476646,-19.879213,0.937307
-0.092292,0.106511,0.020458,0.142411,86397.21532,2001-01-01 23:59:57.215 +0000,,,,,2.384354,-19.772702,0.957765
-0.094679,0.153394,0.025657,0.182077,86397.20534,2001-01-01 23:59:57.205 +0000,,,,,2.289675,-19.619308,0.983422
-0.09578,0.166166,0.021341,0.192977,86397.19536,2001-01-01 23:59:57.195 +0000,,,,,2.193895,-19.453142,1.004763
-0.105295,0.135296,0.033114,0.17461,86397.18535,2001-01-01 23:59:57.185 +0000,,,,,2.0886,-19.317846,1.037877
-0.109571,0.115098,0.051305,0.166989,86397.17537,2001-01-01 23:59:57.175 +0000,,,,,1.979029,-19.202748,1.089182
-0.101636,0.085137,-0.004123,0.132647,86397.16539,2001-01-01 23:59:57.165 +0000,,,,,1.877393,-19.117611,1.085059
-0.085656,-0.029051,-0.090254,0.127776,86397.15538,2001-01-01 23:59:57.155 +0000,,,,,1.791737,-19.146662,0.994805
-0.048462,-0.209096,-0.10661,0.239656,86397.1454,2001-01-01 23:59:57.145 +0000,,,,,1.743275,-19.355758,0.888195
0.015644,-0.368587,-0.005304,0.368957,86397.13539,2001-01-01 23:59:57.135 +0000,,,,,1.758919,-19.724345,0.882891
0.081465,-0.457735,0.109713,0.477697,86397.12541,2001-01-01 23:59:57.125 +0000,,,,,1.840384,-20.18208,0.992604
0.098406,-0.495949,0.159083,0.530053,86397.11543,2001-01-01 23:59:57.115 +0000,,,,,1.93879,-20.678029,1.151687
0.093962,-0.507572,0.19862,0.553089,86397.10542,2001-01-01 23:59:57.105 +0000,,,,,2.032752,-21.185601,1.350307
0.090569,-0.505366,0.229578,0.562409,86397.09545,2001-01-01 23:59:57.095 +0000,,,,,2.123321,-21.690967,1.579885
0.109614,-0.498915,0.247853,0.56777,86397.08547,2001-01-01 23:59:57.085 +0000,,,,,2.232935,-22.189882,1.827738
0.152553,-0.535158,0.225803,0.600544,86397.07546,2001-01-01 23:59:57.075 +0000,,,,,2.385488,-22.72504,2.053541
0.215923,-0.58422,0.183623,0.649348,86397.06548,2001-01-01 23:59:57.065 +0000,,,,,2.601411,-23.30926,2.237164
0.253263,-0.574639,0.169959,0.650567,86397.0555,2001-01-01 23:59:57.055 +0000,,,,,2.854674,-23.883899,2.407123
0.244323,-0.517062,0.193249,0.603649,86397.04549,2001-01-01 23:59:57.045 +0000,,,,,3.098997,-24.400961,2.600372
0.168143,-0.458434,0.231042,0.540198,86397.03551,2001-01-01 23:59:57.036 +0000,,,,,3.26714,-24.859395,2.831414
0.045472,-0.404261,0.204423,0.455284,86397.0255,2001-01-01 23:59:57.025 +0000,,,,,3.312612,-25.263656,3.035837
-0.05648,-0.322627,0.077428,0.336561,86397.01552,2001-01-01 23:59:57.016 +0000,,,,,3.256132,-25.586283,3.113265
-0.076574,-0.223833,-0.02769,0.238184,86397.00554,2001-01-01 23:59:57.006 +0000,,,,,3.179558,-25.810116,3.085575
-0.067413,-0.298512,-0.074439,0.314953,86396.99553,2001-01-01 23:59:56.996 +0000,,,,,3.112145,-26.108628,3.011136
-0.040209,-0.455009,-0.042844,0.458787,86396.98555,2001-01-01 23:59:56.986 +0000,,,,,3.071936,-26.563637,2.968292
0.051369,-0.534643,0.034924,0.53824,86396.97557,2001-01-01 23:59:56.976 +0000,,,,,3.123305,-27.09828,3.003216
0.136727,-0.586714,0.061285,0.605544,86396.96556,2001-01-01 23:59:56.966 +0000,,,,,3.260032,-27.684994,3.064501
0.214594,-0.606882,0.067208,0.647204,86396.95558,2001-01-01 23:59:56.956 +0000,,,,,3.474626,-28.291876,3.131709
0.247279,-0.54292,0.075803,0.601378,86396.9456,2001-01-01 23:59:56.946 +0000,,,,,3.721905,-28.834796,3.207512
0.216853,-0.406615,0.064542,0.465325,86396.93559,2001-01-01 23:59:56.936 +0000,,,,,3.938758,-29.241411,3.272054
0.151261,-0.260771,0.04447,0.304728,86396.92562,2001-01-01 23:59:56.926 +0000,,,,,4.090019,-29.502182,3.316524
0.080361,-0.134076,0.036168,0.160444,86396.91564,2001-01-01 23:59:56.916 +0000,,,,,4.17038,-29.636258,3.352692
0.013928,-0.048925,0.02694,0.057562,86396.90563,2001-01-01 23:59:56.906 +0000,,,,,4.184308,-29.685183,3.379632
-0.025639,-0.011689,0.019092,0.034036,86396.89565,2001-01-01 23:59:56.896 +0000,,,,,4.158669,-29.696872,3.398724
-0.03302,-0.020233,0.012654,0.040741,86396.88564,2001-01-01 23:59:56.886 +0000,,,,,4.125649,-29.717105,3.411378
-0.008228,-0.068173,0.004404,0.068808,86396.87566,2001-01-01 23:59:56.876 +0000,,,,,4.117421,-29.785278,3.415782
0.040178,-0.146996,-0.006809,0.152539,86396.86568,2001-01-01 23:59:56.866 +0000,,,,,4.157599,-29.932274,3.408973
0.09173,-0.215163,-0.018029,0.234595,86396.85567,2001-01-01 23:59:56.856 +0000,,,,,4.249329,-30.147437,3.390944
0.128156,-0.253488,-0.018748,0.284661,86396.84569,2001-01-01 23:59:56.846 +0000,,,,,4.377485,-30.400925,3.372196
0.145207,-0.254538,-0.017561,0.29357,86396.83571,2001-01-01 23:59:56.836 +0000,,,,,4.522692,-30.655463,3.354635
0.145971,-0.215075,0.00157,0.259937,86396.8257,2001-01-01 23:59:56.826 +0000,,,,,4.668663,-30.870538,3.356205
0.102085,-0.206524,0.025826,0.23182,86396.81572,2001-01-01 23:59:56.816 +0000,,,,,4.770748,-31.077062,3.382031
0.033572,-0.192628,0.064861,0.206009,86396.80574,2001-01-01 23:59:56.806 +0000,,,,,4.80432,-31.26969,3.446892
-0.02253,-0.082881,0.090897,0.125056,86396.79573,2001-01-01 23:59:56.796 +0000,,,,,4.78179,-31.352571,3.537789
-0.038753,-0.021132,0.081003,0.092249,86396.78575,2001-01-01 23:59:56.786 +0000,,,,,4.743037,-31.373703,3.618792
-0.020298,-0.078669,0.070599,0.107633,86396.77574,2001-01-01 23:59:56.776 +0000,,,,,4.722739,-31.452372,3.689391
0.030379,-0.184127,0.057337,0.195226,86396.76576,2001-01-01 23:59:56.766 +0000,,,,,4.753118,-31.636499,3.746728
0.119822,-0.278028,-0.03156,0.304389,86396.75579,2001-01-01 23:59:56.756 +0000,,,,,4.87294,-31.914527,3.715168
0.231377,0.03309,-0.041269,0.237346,86396.74578,2001-01-01 23:59:56.746 +0000,,,,,5.104317,-31.881437,3.673899
0.015233,0.504089,0.081008,0.510784,86396.7358,2001-01-01 23:59:56.736 +0000,,,,,5.11955,-31.377348,3.754907
-0.330916,0.61687,0.127517,0.711544,86396.72582,2001-01-01 23:59:56.726 +0000,,,,,4.788634,-30.760478,3.882424
-0.427746,0.619922,0.098005,0.759522,86396.71581,2001-01-01 23:59:56.716 +0000,,,,,4.360888,-30.140556,3.980429
-0.442996,0.544119,0.035066,0.702524,86396.70583,2001-01-01 23:59:56.706 +0000,,,,,3.917892,-29.596437,4.015495
-0.385598,0.254158,-0.064198,0.466265,86396.69585,2001-01-01 23:59:56.696 +0000,,,,,3.532294,-29.342279,3.951297
-0.308862,-0.046484,-0.180399,0.360694,86396.68584,2001-01-01 23:59:56.686 +0000,,,,,3.223432,-29.388763,3.770898
-0.199881,-0.230885,-0.256095,0.398554,86396.67586,2001-01-01 23:59:56.676 +0000,,,,,3.023551,-29.619648,3.514803
-0.092534,-0.338504,-0.297819,0.460265,86396.66588,2001-01-01 23:59:56.666 +0000,,,,,2.931017,-29.958152,3.216984
-0.004836,-0.382154,-0.313136,0.494084,86396.65587,2001-01-01 23:59:56.656 +0000,,,,,2.926181,-30.340306,2.903848
0.03878,-0.36614,-0.311817,0.482485,86396.64589,2001-01-01 23:59:56.646 +0000,,,,,2.964961,-30.706446,2.592031
0.021437,-0.306495,-0.311027,0.437192,86396.63588,2001-01-01 23:59:56.636 +0000,,,,,2.986398,-31.012941,2.281004
-0.030789,-0.11791,-0.283043,0.308162,86396.6259,2001-01-01 23:59:56.626 +0000,,,,,2.955609,-31.130851,1.997961
-0.114074,0.068589,-0.228549,0.264484,86396.61592,2001-01-01 23:59:56.616 +0000,,,,,2.841535,-31.062262,1.769412
-0.209992,0.200791,-0.156897,0.330197,86396.60591,2001-01-01 23:59:56.606 +0000,,,,,2.631543,-30.861471,1.612515
-0.254366,0.242504,-0.077171,0.359813,86396.59593,2001-01-01 23:59:56.596 +0000,,,,,2.377177,-30.618967,1.535344
-0.235376,0.200073,-0.01068,0.309103,86396.58595,2001-01-01 23:59:56.586 +0000,,,,,2.141801,-30.418894,1.524664
-0.218369,-0.068255,0.032904,0.231142,86396.57594,2001-01-01 23:59:56.576 +0000,,,,,1.923432,-30.487149,1.557568
-0.181196,-0.275934,0.042268,0.332803,86396.56597,2001-01-01 23:59:56.566 +0000,,,,,1.742236,-30.763083,1.599836
-0.145333,-0.377195,0.007524,0.404295,86396.55599,2001-01-01 23:59:56.556 +0000,,,,,1.596903,-31.140278,1.60736
-0.144565,-0.401968,-0.101392,0.439042,86396.54598,2001-01-01 23:59:56.546 +0000,,,,,1.452338,-31.542246,1.505968
-0.102084,-0.190305,-0.244861,0.326487,86396.536,2001-01-01 23:59:56.536 +0000,,,,,1.350254,-31.732551,1.261107
0.067512,0.199326,-0.398641,0.45078,86396.52599,2001-01-01 23:59:56.526 +0000,,,,,1.417766,-31.533225,0.862466
0.317,0.313232,-0.503049,0.672058,86396.51601,2001-01-01 23:59:56.516 +0000,,,,,1.734766,-31.219993,0.359417
