x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date,,,,,X,Y,Z,,X,Y,Z
-0.234482,-0.534683,1.452057,1.565036,86389.91111,2001-01-01 23:59:49.911 +0000,,,,,-0.151535784,-0.363515397,0.402077038,,-0.150391597,-0.34866416,0.382295644
-0.143829,-0.490387,1.359879,1.452734,86389.90131,2001-01-01 23:59:49.901 +0000,,,,,-0.099494543,-0.358610549,0.375801241,,-0.099168175,-0.344324998,0.359472943
0.01297,-0.514191,1.427841,1.51766,86389.89149,2001-01-01 23:59:49.891 +0000,,,,,0.008546366,-0.360102972,0.360232373,,0.008546158,-0.345646736,0.345761278
0.130951,-0.569351,1.568497,1.673765,86389.88169,2001-01-01 23:59:49.882 +0000,,,,,0.078477909,-0.361732949,0.372468889,,0.078317392,-0.347088859,0.356549769
0.160767,-0.614746,1.693695,1.808967,86389.8719,2001-01-01 23:59:49.872 +0000,,,,,0.089225332,-0.361337285,0.375167947,,0.088989678,-0.346738933,0.358917903
0.088211,-0.636795,1.752136,1.866352,86389.8621,2001-01-01 23:59:49.862 +0000,,,,,0.047316741,-0.36297954,0.366909653,,0.047281476,-0.348190767,0.351658967
-0.006653,-0.605835,1.682907,1.788647,86389.8523,2001-01-01 23:59:49.852 +0000,,,,,-0.003719598,-0.359990342,0.360014861,,-0.003719581,-0.34554703,0.345568736
-0.062271,-0.569382,1.531067,1.634698,86389.84251,2001-01-01 23:59:49.843 +0000,,,,,-0.038120928,-0.371578548,0.374103185,,-0.038102478,-0.355767672,0.35798419
-0.075348,-0.478668,1.349777,1.43412,86389.83271,2001-01-01 23:59:49.833 +0000,,,,,-0.052612226,-0.354076219,0.358994149,,-0.052563762,-0.340301569,0.344664846
-0.028595,-0.418533,1.177094,1.249615,86389.82291,2001-01-01 23:59:49.823 +0000,,,,,-0.02288904,-0.355459766,0.356393539,,-0.022885044,-0.341530449,0.342359229
0.041214,-0.394424,1.158356,1.22436,86389.81312,2001-01-01 23:59:49.813 +0000,,,,,0.033680754,-0.340287945,0.34235711,,0.033668027,-0.327996592,0.32984985
0.095917,-0.347977,1.151398,1.20665,86389.80332,2001-01-01 23:59:49.803 +0000,,,,,0.079742626,-0.301178065,0.313492275,,0.079574243,-0.292537237,0.303788607
0.114777,-0.317154,1.140518,1.189345,86389.79353,2001-01-01 23:59:49.794 +0000,,,,,0.096956912,-0.276681382,0.295728683,,0.096654795,-0.269928705,0.287533563
0.05191,-0.284805,1.125198,1.161843,86389.78373,2001-01-01 23:59:49.784 +0000,,,,,0.044723677,-0.252846521,0.25728542,,0.044693894,-0.247655942,0.251823688
-0.073563,-0.269531,1.199127,1.231245,86389.77393,2001-01-01 23:59:49.774 +0000,,,,,-0.059853771,-0.224350916,0.23299406,,-0.059782449,-0.220696549,0.228910154
-0.197922,-0.236053,1.187241,1.226554,86389.76414,2001-01-01 23:59:49.764 +0000,,,,,-0.163507017,-0.196118313,0.259466207,,-0.162072858,-0.193660398,0.253868001
-0.24115,-0.171265,1.116714,1.155221,86389.75434,2001-01-01 23:59:49.754 +0000,,,,,-0.213450391,-0.149909621,0.264865195,,-0.210294546,-0.148801557,0.258919767
-0.196762,-0.068115,0.838699,0.864159,86389.74455,2001-01-01 23:59:49.745 +0000,,,,,-0.233833929,-0.079068297,0.248263663,,-0.229706629,-0.07890414,0.243343797
-0.127792,0.00441,0.59079,0.604469,86389.73472,2001-01-01 23:59:49.735 +0000,,,,,-0.216300953,0.007295851,0.216435739,,-0.2130193,0.007295721,0.213148058
-0.144333,0.041779,0.411377,0.437959,86389.72492,2001-01-01 23:59:49.725 +0000,,,,,-0.349057843,0.0958317,0.365256469,,-0.335835235,0.095539942,0.350201154
-0.176971,0.049988,0.264847,0.322431,86389.71513,2001-01-01 23:59:49.715 +0000,,,,,-0.656607767,0.156932402,0.694345965,,-0.581006383,0.155662811,0.606921222
-0.164978,0.044922,0.183548,0.25085,86389.70533,2001-01-01 23:59:49.705 +0000,,,,,-0.873060132,0.18202176,0.9315524,,-0.717730257,0.180050556,0.749976411
-0.166794,0.051498,0.201218,0.266385,86389.69553,2001-01-01 23:59:49.696 +0000,,,,,-0.8030391,0.197038752,0.867532322,,-0.676591307,0.194546591,0.714584833
-0.179047,0.05603,0.303284,0.35662,86389.68574,2001-01-01 23:59:49.686 +0000,,,,,-0.580536971,0.159089483,0.618592274,,-0.525985504,0.157767347,0.553978237
-0.227432,0.049622,0.395187,0.458651,86389.67594,2001-01-01 23:59:49.676 +0000,,,,,-0.571020785,0.108830099,0.589043732,,-0.518838652,0.108403466,0.532324468
-0.293976,0.119781,0.395218,0.506919,86389.66615,2001-01-01 23:59:49.666 +0000,,,,,-0.711856889,0.243178621,0.803207157,,-0.618639361,0.238548309,0.676693469
-0.309052,0.153961,0.276718,0.442481,86389.65635,2001-01-01 23:59:49.656 +0000,,,,,-0.975958243,0.371140173,1.247762467,,-0.773231625,0.355382426,0.895181247
-0.324066,0.211288,0.094513,0.398239,86389.64655,2001-01-01 23:59:49.647 +0000,,,,,-1.400074214,0.625914263,4.093203535,,-0.950571912,0.559256493,1.331182519
-0.304703,0.225082,-0.017502,0.379226,86389.63676,2001-01-01 23:59:49.637 +0000,,,,,-1.349668053,0.73747751,-21.64447645,,-0.933129903,0.635438426,-1.524627994
-0.271072,0.27594,-0.069351,0.392979,86389.62696,2001-01-01 23:59:49.627 +0000,,,,,-0.952729638,0.986194667,-5.577586636,,-0.761195564,0.778447631,-1.393392148
-0.248047,0.330688,-0.127823,0.43269,86389.61717,2001-01-01 23:59:49.617 +0000,,,,,-0.699645366,1.185071106,-3.233992323,,-0.610487915,0.869894475,-1.270906691
-0.226608,0.373886,-0.177155,0.471726,86389.60737,2001-01-01 23:59:49.607 +0000,,,,,-0.547716132,1.299853353,-2.467882994,,-0.501088071,0.915046181,-1.185810438
-0.245926,0.422592,-0.232224,0.541287,86389.59757,2001-01-01 23:59:49.598 +0000,,,,,-0.51001362,1.24937803,-2.105472738,,-0.471626377,0.895812591,-1.127386569
-0.28981,0.482819,-0.355911,0.666166,86389.58775,2001-01-01 23:59:49.588 +0000,,,,,-0.483159739,1.051939493,-1.582193023,,-0.450084866,0.810705149,-1.00715474
-0.267578,0.529236,-0.438721,0.737675,86389.57795,2001-01-01 23:59:49.578 +0000,,,,,-0.389241173,1.02987964,-1.351732646,,-0.371197258,0.800117008,-0.933860889
-0.216248,0.56398,-0.573746,0.833079,86389.56815,2001-01-01 23:59:49.568 +0000,,,,,-0.268790191,0.919813977,-1.052760427,,-0.262583885,0.743654826,-0.811094691
-0.192337,0.625671,-0.689606,0.950797,86389.55836,2001-01-01 23:59:49.558 +0000,,,,,-0.206560902,0.87393257,-0.949189566,,-0.203696086,0.718225118,-0.759336599
-0.114517,0.66008,-0.787598,1.033987,86389.54856,2001-01-01 23:59:49.549 +0000,,,,,-0.111438349,0.829371407,-0.850611745,,-0.110980457,0.69239553,-0.704849106
-0.021301,0.688599,-0.889801,1.12533,86389.53877,2001-01-01 23:59:49.539 +0000,,,,,-0.018932058,0.773658126,-0.774249952,,-0.018929796,0.65847118,-0.658841301
0.031601,0.727264,-0.960419,1.205121,86389.52897,2001-01-01 23:59:49.529 +0000,,,,,0.026231287,0.756826594,-0.757950684,,0.026225273,0.647855832,-0.648570158
0.043274,0.773514,-1.042999,1.299247,86389.51917,2001-01-01 23:59:49.519 +0000,,,,,0.033325468,0.740987372,-0.742784537,,0.033313139,0.63770803,-0.638867196
0.0215,0.822617,-1.168106,1.428857,86389.50938,2001-01-01 23:59:49.509 +0000,,,,,0.015048695,0.704112207,-0.704471953,,0.015047559,0.613480507,-0.613720974
-0.003952,0.90033,-1.290009,1.573128,86389.49958,2001-01-01 23:59:49.500 +0000,,,,,-0.0025122,0.697922088,-0.697932087,,-0.002512194,0.609330031,-0.609336755
-0.040344,0.920425,-1.461075,1.727296,86389.48978,2001-01-01 23:59:49.490 +0000,,,,,-0.023363117,0.629724217,-0.630569104,,-0.023358868,0.561989294,-0.562594044
-0.111023,0.935928,-1.581665,1.841182,86389.48,2001-01-01 23:59:49.480 +0000,,,,,-0.060409775,0.590283499,-0.595884692,,-0.06033645,0.53324438,-0.537388044
-0.174469,0.963959,-1.629044,1.900905,86389.47021,2001-01-01 23:59:49.470 +0000,,,,,-0.092171104,0.588368214,-0.601346883,,-0.091911413,0.531822812,-0.541409267
-0.179367,0.979965,-1.691605,1.963168,86389.46041,2001-01-01 23:59:49.460 +0000,,,,,-0.09174982,0.576081346,-0.588934716,,-0.091493662,0.522646561,-0.53224353
-0.154129,1.002289,-1.705933,1.984577,86389.45061,2001-01-01 23:59:49.451 +0000,,,,,-0.077898678,0.585147881,-0.594437475,,-0.077741681,0.529427239,-0.536319369
-0.132599,1.05748,-1.75354,2.052011,86389.44082,2001-01-01 23:59:49.441 +0000,,,,,-0.064754387,0.6013376,-0.607776823,,-0.064664106,0.541402449,-0.546118139
-0.129089,1.099442,-1.816376,2.127124,86389.43102,2001-01-01 23:59:49.431 +0000,,,,,-0.060799156,0.603771411,-0.609452248,,-0.060724406,0.543187983,-0.547340709
-0.165115,1.169159,-1.850861,2.195423,86389.42123,2001-01-01 23:59:49.421 +0000,,,,,-0.075422351,0.629185159,-0.637952098,,-0.075279823,0.561603208,-0.567859015
-0.220428,1.169861,-1.87085,2.217485,86389.41143,2001-01-01 23:59:49.411 +0000,,,,,-0.099899263,0.621014248,-0.636313261,,-0.099568912,0.555728021,-0.566693362
-0.286041,1.16069,-1.9021,2.246554,86389.40163,2001-01-01 23:59:49.402 +0000,,,,,-0.128369113,0.603429992,-0.628471979,,-0.127670888,0.542937737,-0.561092124
-0.31192,1.13031,-1.904205,2.236268,86389.39184,2001-01-01 23:59:49.392 +0000,,,,,-0.140859395,0.585779398,-0.615773551,,-0.139938717,0.529897548,-0.551937037
-0.306168,1.0737,-1.933502,2.232712,86389.38204,2001-01-01 23:59:49.382 +0000,,,,,-0.138436098,0.548479798,-0.577449225,,-0.137561774,0.50167532,-0.523672989
-0.30069,1.007095,-1.917404,2.186571,86389.37221,2001-01-01 23:59:49.372 +0000,,,,,-0.1388357,0.518896962,-0.548150312,,-0.137953841,0.47865064,-0.501421996
-0.262283,0.93956,-1.904541,2.139823,86389.36242,2001-01-01 23:59:49.362 +0000,,,,,-0.123503565,0.48871368,-0.512187514,,-0.122881311,0.454577855,-0.473350015
-0.217941,0.903183,-1.887482,2.103764,86389.35262,2001-01-01 23:59:49.353 +0000,,,,,-0.104156122,0.475353773,-0.492246241,,-0.103781909,0.443736944,-0.457425384
-0.197693,0.908264,-1.848251,2.06883,86389.34283,2001-01-01 23:59:49.343 +0000,,,,,-0.095997168,0.488630861,-0.502924114,,-0.095703902,0.454511001,-0.465984163
-0.222656,0.897186,-1.762726,1.990407,86389.33303,2001-01-01 23:59:49.333 +0000,,,,,-0.112571096,0.504964007,-0.524415962,,-0.112099169,0.467610924,-0.482989047
-0.305603,0.832901,-1.649826,1.873244,86389.32323,2001-01-01 23:59:49.323 +0000,,,,,-0.165356373,0.496397489,-0.537751434,,-0.163873527,0.460761449,-0.493390712
-0.412415,0.743591,-1.499878,1.724137,86389.31344,2001-01-01 23:59:49.313 +0000,,,,,-0.246352441,0.478026039,-0.566914194,,-0.241542731,0.445914416,-0.51573635
-0.500168,0.653519,-1.373184,1.600903,86389.30364,2001-01-01 23:59:49.304 +0000,,,,,-0.328892708,0.44717518,-0.599304324,,-0.317748682,0.420502322,-0.539907817
-0.498428,0.598831,-1.289108,1.506264,86389.29385,2001-01-01 23:59:49.294 +0000,,,,,-0.350658173,0.433272829,-0.604387439,,-0.337261045,0.408856888,-0.543639315
-0.429489,0.51889,-1.243637,1.414334,86389.28405,2001-01-01 23:59:49.284 +0000,,,,,-0.318719396,0.394380108,-0.541619645,,-0.308540862,0.375652274,-0.496386398
-0.317535,0.465836,-1.205887,1.331163,86389.27425,2001-01-01 23:59:49.274 +0000,,,,,-0.245630178,0.373567407,-0.467511137,,-0.24086168,0.357514107,-0.437320388
-0.248642,0.463684,-1.144836,1.259951,86389.26443,2001-01-01 23:59:49.264 +0000,,,,,-0.201301358,0.39579501,-0.459578732,,-0.198646551,0.376876138,-0.43079099
-0.222092,0.438873,-1.095566,1.200916,86389.25463,2001-01-01 23:59:49.255 +0000,,,,,-0.188181507,0.392604381,-0.448962674,,-0.18600623,0.37411463,-0.42199095
-0.197723,0.404556,-1.039902,1.133206,86389.24483,2001-01-01 23:59:49.245 +0000,,,,,-0.177199197,0.3821858,-0.433010737,,-0.175378715,0.365055619,-0.408636201
-0.180679,0.350494,-0.916397,0.997635,86389.23504,2001-01-01 23:59:49.235 +0000,,,,,-0.184152701,0.375245679,-0.430297569,,-0.182112383,0.358986043,-0.406349166
-0.13707,0.33783,-0.984375,1.04972,86389.22524,2001-01-01 23:59:49.225 +0000,,,,,-0.131705367,0.339912854,-0.370365197,,-0.130951662,0.327660389,-0.354701103
-0.068253,0.311172,-0.924042,0.977415,86389.21545,2001-01-01 23:59:49.215 +0000,,,,,-0.070000992,0.335836042,-0.344756446,,-0.069886989,0.324001299,-0.331995886
-0.091309,0.315689,-0.901993,0.959994,86389.20565,2001-01-01 23:59:49.206 +0000,,,,,-0.095547324,0.348210911,-0.364336292,,-0.095258147,0.335080088,-0.349389049
-0.084885,0.331604,-0.920029,0.981641,86389.19585,2001-01-01 23:59:49.196 +0000,,,,,-0.086797629,0.358903417,-0.372049339,,-0.086580636,0.344584471,-0.356181284
-0.112946,0.316559,-0.868179,0.930968,86389.18606,2001-01-01 23:59:49.186 +0000,,,,,-0.122223879,0.361577146,-0.387137612,,-0.121620656,0.346951077,-0.369369173
-0.17836,0.311081,-0.823349,0.898046,86389.17626,2001-01-01 23:59:49.176 +0000,,,,,-0.202645845,0.369259119,-0.435520859,,-0.199938342,0.353728095,-0.410748054
-0.165817,0.306198,-0.756516,0.832808,86389.16643,2001-01-01 23:59:49.166 +0000,,,,,-0.203173901,0.39536195,-0.460285422,,-0.200445517,0.376501675,-0.43137429
-0.102707,0.295181,-0.672165,0.741273,86389.15664,2001-01-01 23:59:49.157 +0000,,,,,-0.139904215,0.434111058,-0.464973449,,-0.139001996,0.409562416,-0.435235842
-0.085541,0.350388,-0.643112,0.737348,86389.14684,2001-01-01 23:59:49.147 +0000,,,,,-0.116800362,0.540075459,-0.560833176,,-0.116273525,0.495191685,-0.511122366
-0.105576,0.370987,-0.632965,0.74123,86389.13705,2001-01-01 23:59:49.137 +0000,,,,,-0.143900624,0.578123037,-0.609381331,,-0.142919516,0.524178157,-0.547288998
-0.132019,0.417496,-0.64621,0.780589,86389.12725,2001-01-01 23:59:49.127 +0000,,,,,-0.171599428,0.632993884,-0.677600228,,-0.169944248,0.564327085,-0.595533845
-0.129608,0.420654,-0.676697,0.807259,86389.11745,2001-01-01 23:59:49.117 +0000,,,,,-0.162663413,0.610530833,-0.65046568,,-0.161251109,0.548126799,-0.576702518
-0.067276,0.412582,-0.709869,0.823811,86389.10766,2001-01-01 23:59:49.108 +0000,,,,,-0.081938081,0.578615945,-0.588884794,,-0.081755443,0.524547512,-0.532206464
0.026093,0.455261,-0.66571,0.806916,86389.09786,2001-01-01 23:59:49.098 +0000,,,,,0.032353624,0.683348143,-0.684995176,,0.032342343,0.59946258,-0.600584468
0.063049,0.396286,-0.691513,0.799505,86389.08806,2001-01-01 23:59:49.088 +0000,,,,,0.079106421,0.570703724,-0.580278601,,0.078942027,0.51859952,-0.525792239
0.099274,0.35553,-0.799393,0.880503,86389.07827,2001-01-01 23:59:49.078 +0000,,,,,0.113470395,0.441359576,-0.46176278,,0.112987126,0.415645359,-0.432592685
0.104843,0.311676,-0.673996,0.749936,86389.06847,2001-01-01 23:59:49.068 +0000,,,,,0.141189084,0.456934827,-0.487892096,,0.140261977,0.428605943,-0.453914452
0.140747,0.149704,-0.26506,0.335377,86389.05868,2001-01-01 23:59:49.059 +0000,,,,,0.462353381,0.498829018,-0.775211297,,0.433079379,0.462710385,-0.659442064
0.209381,0.08165,-0.137268,0.263343,86389.04885,2001-01-01 23:59:49.049 +0000,,,,,1.310957541,0.326123147,-1.637219923,,0.919152657,0.315247412,-1.022479669
0.168777,0.17868,-0.29126,0.38111,86389.03905,2001-01-01 23:59:49.039 +0000,,,,,0.49393319,0.530794449,-0.843881655,,0.458782393,0.487978602,-0.700931308
0.112778,0.187057,-0.475204,0.523,86389.02926,2001-01-01 23:59:49.029 +0000,,,,,0.220832488,0.382997055,-0.459643341,,0.217344222,0.365763288,-0.430844331
0.082474,0.193069,-0.55957,0.597659,86389.01946,2001-01-01 23:59:49.019 +0000,,,,,0.13932806,0.341343377,-0.375192842,,0.138436857,0.328942188,-0.358939726
0.083145,0.189316,-0.492584,0.534222,86389.00967,2001-01-01 23:59:49.010 +0000,,,,,0.157557647,0.378971644,-0.419765016,,0.15627297,0.362248105,-0.397428227
0.060287,0.1772,-0.464172,0.50049,86388.99987,2001-01-01 23:59:49.000 +0000,,,,,0.121339523,0.378575298,-0.403244237,,0.120749223,0.361901488,-0.383300001
0.021652,0.14238,-0.514801,0.534566,86388.99007,2001-01-01 23:59:48.990 +0000,,,,,0.040537141,0.276328591,-0.279752605,,0.040514959,0.269600971,-0.272779279
-0.005478,0.151001,-0.591064,0.610073,86388.98028,2001-01-01 23:59:48.980 +0000,,,,,-0.008979629,0.255462209,-0.255641238,,-0.008979387,0.250112922,-0.250280976
0.031815,0.116882,-0.62883,0.640391,86388.97048,2001-01-01 23:59:48.970 +0000,,,,,0.049742001,0.185634738,-0.192634925,,0.049701037,0.183545429,-0.190303831
0.06427,0.219498,-0.67984,0.717281,86388.96068,2001-01-01 23:59:48.961 +0000,,,,,0.089964096,0.321433975,-0.33642299,,0.089722559,0.311003178,-0.324528663
-0.034225,0.22023,-0.694473,0.72936,86388.95089,2001-01-01 23:59:48.951 +0000,,,,,-0.046976478,0.316733766,-0.320924665,,-0.046941968,0.306737302,-0.310541493
-0.158325,0.133286,-0.628052,0.661272,86388.94109,2001-01-01 23:59:48.941 +0000,,,,,-0.246597051,0.205783338,-0.329525015,,-0.241773332,0.202950227,-0.318319161
-0.290924,0.034988,-0.597,0.665034,86388.9313,2001-01-01 23:59:48.931 +0000,,,,,-0.486475149,0.052683823,-0.490821381,,-0.452769304,0.052635162,-0.456277789
-0.50061,-0.088257,-0.508469,0.718986,86388.9215,2001-01-01 23:59:48.921 +0000,,,,,-0.970039587,-0.123687502,-0.999727174,,-0.77019131,-0.123062481,-0.785261732
-0.618408,-0.167831,-0.435333,0.774668,86388.9117,2001-01-01 23:59:48.912 +0000,,,,,-1.325451297,-0.221919622,-1.471924751,,-0.924446916,-0.218380567,-0.974042003
-0.589828,-0.179703,-0.531174,0.81384,86388.90188,2001-01-01 23:59:48.902 +0000,,,,,-1.051858187,-0.226396793,-1.160816765,,-0.810666552,-0.222643532,-0.859685272
-0.509552,-0.120407,-0.711349,0.883266,86388.89208,2001-01-01 23:59:48.892 +0000,,,,,-0.706271666,-0.137604797,-0.736044953,,-0.614922746,-0.136746014,-0.634509893
-0.48024,-0.060135,-0.81601,0.948746,86388.88229,2001-01-01 23:59:48.882 +0000,,,,,-0.586930607,-0.063511372,-0.593118182,,-0.530754222,-0.063426183,-0.535343973
-0.550858,0.004257,-1.044464,1.180833,86388.87249,2001-01-01 23:59:48.872 +0000,,,,,-0.527402979,0.003605104,-0.527423108,,-0.485328904,0.003605089,-0.485344652
-0.629379,-0.025162,-1.118454,1.283624,86388.86269,2001-01-01 23:59:48.863 +0000,,,,,-0.562579945,-0.019606082,-0.563171821,,-0.512450188,-0.01960357,-0.512899659
-0.701706,-0.075424,-1.267639,1.450858,86388.8529,2001-01-01 23:59:48.853 +0000,,,,,-0.552576245,-0.052056182,-0.556742017,,-0.504818982,-0.052009237,-0.508004684
-1.017059,-0.064972,-1.552444,1.857072,86388.8431,2001-01-01 23:59:48.843 +0000,,,,,-0.654561103,-0.035007709,-0.656469519,,-0.57957494,-0.034993418,-0.580909776
-1.199661,-0.025146,-1.694016,2.075935,86388.8333,2001-01-01 23:59:48.833 +0000,,,,,-0.708097711,-0.012113981,-0.708331275,,-0.61614002,-0.012113388,-0.616295567
-1.272583,-0.126099,-1.855728,2.253685,86388.82351,2001-01-01 23:59:48.824 +0000,,,,,-0.684181702,-0.05604016,-0.68911783,,-0.60003058,-0.055981605,-0.603385096
-1.390762,-0.220291,-1.99234,2.439706,86388.81371,2001-01-01 23:59:48.814 +0000,,,,,-0.693826247,-0.090664424,-0.706757138,,-0.606570477,-0.090417221,-0.615246575
-1.438187,-0.261002,-1.933899,2.424143,86388.80392,2001-01-01 23:59:48.804 +0000,,,,,-0.736990527,-0.108297281,-0.755819435,,-0.635122923,-0.107876854,-0.647215156
-1.428818,-0.380615,-1.821915,2.346436,86388.79412,2001-01-01 23:59:48.794 +0000,,,,,-0.76766687,-0.164386914,-0.811587914,,-0.65471236,-0.162929723,-0.681766912
-1.36351,-0.503082,-1.681717,2.222706,86388.78432,2001-01-01 23:59:48.784 +0000,,,,,-0.776772609,-0.232367797,-0.864211119,,-0.660416566,-0.228316055,-0.712686714
-1.260544,-0.656204,-1.519043,2.08016,86388.7745,2001-01-01 23:59:48.774 +0000,,,,,-0.761787299,-0.332432599,-0.935534722,,-0.651002397,-0.320939675,-0.752104285
-1.182159,-0.727875,-1.384445,1.96061,86388.7647,2001-01-01 23:59:48.765 +0000,,,,,-0.755795276,-0.399823431,-1.002765005,,-0.64719978,-0.380354154,-0.786778757
-1.138733,-0.750626,-1.347977,1.917601,86388.7549,2001-01-01 23:59:48.755 +0000,,,,,-0.738056334,-0.42538424,-1.011793214,,-0.635813239,-0.402196057,-0.791260137
-1.037308,-0.726501,-1.390182,1.880537,86388.74511,2001-01-01 23:59:48.745 +0000,,,,,-0.661308359,-0.418844666,-0.910971967,,-0.584283826,-0.396645494,-0.738843997
-1.063614,-0.620987,-1.444702,1.898437,86388.73531,2001-01-01 23:59:48.735 +0000,,,,,-0.676379661,-0.346146459,-0.852511299,,-0.594696874,-0.333237705,-0.705950197
-1.182617,-0.467972,-1.692947,2.117464,86388.72552,2001-01-01 23:59:48.726 +0000,,,,,-0.673304929,-0.226609464,-0.75125889,,-0.592584254,-0.222845824,-0.644306312
-1.160004,-0.430573,-1.849457,2.225195,86388.71572,2001-01-01 23:59:48.716 +0000,,,,,-0.610876745,-0.197226468,-0.669027078,,-0.548378745,-0.194727285,-0.589634955
-0.932709,-0.592896,-1.649338,1.985393,86388.70592,2001-01-01 23:59:48.706 +0000,,,,,-0.53216556,-0.312907126,-0.67008832,,-0.48904772,-0.303255731,-0.590367701
-0.829407,-0.432693,-1.293365,1.596225,86388.69613,2001-01-01 23:59:48.696 +0000,,,,,-0.608148061,-0.281616854,-0.723298335,,-0.546389191,-0.274507381,-0.626191901
-0.740433,-0.46875,-1.014847,1.340851,86388.68633,2001-01-01 23:59:48.686 +0000,,,,,-0.662358531,-0.373135345,-0.863516964,,-0.585014115,-0.357134903,-0.712289204
-0.795624,-0.565323,-0.920166,1.341385,86388.67654,2001-01-01 23:59:48.677 +0000,,,,,-0.736721872,-0.464736133,-1.060695799,,-0.634948806,-0.435040696,-0.814843682
-0.686371,-0.574615,-0.927521,1.289024,86388.66674,2001-01-01 23:59:48.667 +0000,,,,,-0.629069039,-0.497992296,-0.965095844,,-0.561520016,-0.462040157,-0.767637968
-0.546265,-0.438538,-0.964981,1.192438,86388.65694,2001-01-01 23:59:48.657 +0000,,,,,-0.515366378,-0.395481709,-0.725936397,,-0.475865005,-0.376605241,-0.627921699
-0.388443,-0.391266,-1.198685,1.319402,86388.64715,2001-01-01 23:59:48.647 +0000,,,,,-0.308061652,-0.310515497,-0.45995498,,-0.298836298,-0.301075903,-0.431101582
-0.263489,-0.545212,-1.368042,1.496069,86388.63735,2001-01-01 23:59:48.637 +0000,,,,,-0.17891767,-0.391342047,-0.442634955,,-0.177044378,-0.373020415,-0.416712298
-0.235352,-0.544296,-1.236282,1.371147,86388.62756,2001-01-01 23:59:48.628 +0000,,,,,-0.174232011,-0.432501085,-0.47966382,,-0.172500402,-0.40820694,-0.447246711
-0.231949,-0.495499,-1.006744,1.145798,86388.61776,2001-01-01 23:59:48.618 +0000,,,,,-0.20671431,-0.479614878,-0.543436152,,-0.203843213,-0.447206923,-0.497789825
-0.183228,-0.445999,-0.884659,1.007526,86388.60796,2001-01-01 23:59:48.608 +0000,,,,,-0.18494329,-0.493670497,-0.545034514,,-0.182876933,-0.458571198,-0.499022946
-0.190582,-0.343994,-0.812195,0.902393,86388.59817,2001-01-01 23:59:48.598 +0000,,,,,-0.21606984,-0.412336515,-0.484193978,,-0.212798506,-0.391095859,-0.450923024
-0.221191,-0.266174,-0.783264,0.856316,86388.58837,2001-01-01 23:59:48.588 +0000,,,,,-0.267379416,-0.32703656,-0.441848326,,-0.261267703,-0.316072794,-0.416054349
-0.337509,-0.226746,-0.818069,0.913545,86388.57857,2001-01-01 23:59:48.579 +0000,,,,,-0.397578573,-0.256222566,-0.497027868,,-0.378417199,-0.250826567,-0.461267078
-0.32634,-0.186523,-0.767197,0.85433,86388.56878,2001-01-01 23:59:48.569 +0000,,,,,-0.413326411,-0.223723793,-0.489944293,,-0.391941613,-0.220099399,-0.455570731
-0.44017,-0.171967,-0.931381,1.044411,86388.55898,2001-01-01 23:59:48.559 +0000,,,,,-0.464743962,-0.166933063,-0.507386199,,-0.435047134,-0.165407862,-0.469539094
-0.467865,-0.251816,-1.051773,1.178361,86388.54919,2001-01-01 23:59:48.549 +0000,,,,,-0.432608323,-0.218753517,-0.505173209,,-0.408297276,-0.215361056,-0.467777606
-0.314667,-0.41803,-1.422897,1.516048,86388.53939,2001-01-01 23:59:48.539 +0000,,,,,-0.212178109,-0.286857267,-0.367718114,,-0.209077389,-0.279356059,-0.352371318
-0.24588,-0.29071,-1.113358,1.176662,86388.52956,2001-01-01 23:59:48.530 +0000,,,,,-0.213681225,-0.25496728,-0.341981927,,-0.210515311,-0.249648259,-0.329513989
-0.225418,-0.302429,-1.036499,1.102999,86388.51977,2001-01-01 23:59:48.520 +0000,,,,,-0.208774658,-0.285114618,-0.363913204,,-0.205818319,-0.277745162,-0.34901549
-0.195786,-0.276108,-0.990936,1.04715,86388.50997,2001-01-01 23:59:48.510 +0000,,,,,-0.190326759,-0.273349296,-0.341574666,,-0.188077301,-0.266830918,-0.329149326
-0.11235,-0.230881,-0.95665,0.990509,86388.50017,2001-01-01 23:59:48.500 +0000,,,,,-0.114163315,-0.239695898,-0.268400744,,-0.113671184,-0.235257421,-0.262220643
-0.081589,-0.09523,-0.909943,0.918543,86388.49038,2001-01-01 23:59:48.490 +0000,,,,,-0.089176827,-0.104236735,-0.137812398,,-0.088941555,-0.103861656,-0.136949751
-0.143448,0.054825,-0.980789,0.992739,86388.48061,2001-01-01 23:59:48.481 +0000,,,,,-0.146029787,0.055310422,-0.15657591,,-0.145004856,0.055254122,-0.155314869
-0.293152,0.048264,-0.97023,1.014699,86388.47081,2001-01-01 23:59:48.471 +0000,,,,,-0.301773766,0.047618748,-0.306214489,,-0.293083308,0.047582805,-0.297148364
-0.452805,-0.064926,-0.738586,0.868768,86388.46102,2001-01-01 23:59:48.461 +0000,,,,,-0.610715021,-0.07494303,-0.619340287,,-0.548260963,-0.074803196,-0.554519053
-0.46579,-0.137299,-0.647156,0.809087,86388.45122,2001-01-01 23:59:48.451 +0000,,,,,-0.704078022,-0.172193576,-0.750366368,,-0.613457652,-0.170521343,-0.643735543
-0.536453,-0.231796,-0.49733,0.767365,86388.44142,2001-01-01 23:59:48.441 +0000,,,,,-0.977688374,-0.316869743,-1.175053992,,-0.774116973,-0.306860877,-0.865707658
