x_rad_per_sec,y_rad_per_sec,z_rad_per_sec,rms_rad_per_sec,TimeInterval,Date,,,,X_gyro,Y_gyro,Z_gyro
0.871215,-0.844401,-0.11043,1.218287,42974.80449,2001-01-01 11:56:14.804 +0000,,,,1.333162,-1.207671,-0.250574
0.501389,-0.227778,-0.070793,0.555235,42974.7845,2001-01-01 11:56:14.784 +0000,,,,0.501389,-0.227778,-0.070793
0.330532,0.412523,0.007521,0.528661,42974.76451,2001-01-01 11:56:14.765 +0000,,,,0.831921,0.184745,-0.063272
0.965831,0.211409,0.337182,1.044613,42974.74455,2001-01-01 11:56:14.745 +0000,,,,0.965831,0.211409,0.337182
1.938193,-0.527349,0.696223,2.125891,42974.72456,2001-01-01 11:56:14.725 +0000,,,,2.904024,-0.31594,1.033405
2.7964,-0.675202,0.958859,3.032352,42974.7046,2001-01-01 11:56:14.705 +0000,,,,2.7964,-0.675202,0.958859
2.425102,0.777945,1.112681,2.779276,42974.68461,2001-01-01 11:56:14.685 +0000,,,,5.221502,0.102743,2.07154
2.512806,1.499245,1.556881,3.314485,42974.66465,2001-01-01 11:56:14.665 +0000,,,,2.512806,1.499245,1.556881
4.0776,0.306582,2.129514,4.610384,42974.64466,2001-01-01 11:56:14.645 +0000,,,,6.590406,1.805827,3.686395
5.268718,-1.224891,2.363965,5.903226,42974.62471,2001-01-01 11:56:14.625 +0000,,,,5.268718,-1.224891,2.363965
4.507754,-0.550092,2.352721,5.114464,42974.60472,2001-01-01 11:56:14.605 +0000,,,,9.776472,-1.774983,4.716686
4.080322,0.589409,2.340329,4.74063,42974.58476,2001-01-01 11:56:14.585 +0000,,,,4.080322,0.589409,2.340329
6.079598,-0.170691,2.810004,6.699759,42974.56477,2001-01-01 11:56:14.565 +0000,,,,10.15992,0.418718,5.150333
8.805686,-1.510431,4.293765,9.912514,42974.54481,2001-01-01 11:56:14.545 +0000,,,,8.805686,-1.510431,4.293765
7.215994,0.361135,5.564437,9.119427,42974.52482,2001-01-01 11:56:14.525 +0000,,,,16.02168,-1.149296,9.858202
4.547683,4.389148,6.003489,8.717105,42974.50486,2001-01-01 11:56:14.505 +0000,,,,4.547683,4.389148,6.003489
4.232062,5.896007,5.893618,9.349223,42974.48487,2001-01-01 11:56:14.485 +0000,,,,8.779745,10.285155,11.897107
6.46578,4.794726,5.750341,9.892529,42974.46492,2001-01-01 11:56:14.465 +0000,,,,6.46578,4.794726,5.750341
7.176771,2.365436,5.356776,9.262633,42974.44493,2001-01-01 11:56:14.445 +0000,,,,13.642551,7.160162,11.107117
6.406151,1.450195,4.661669,8.054377,42974.42494,2001-01-01 11:56:14.425 +0000,,,,6.406151,1.450195,4.661669
4.945301,1.756376,3.989569,6.592232,42974.40498,2001-01-01 11:56:14.405 +0000,,,,11.351452,3.206571,8.651238
3.672691,1.902331,3.514714,5.427774,42974.38499,2001-01-01 11:56:14.385 +0000,,,,3.672691,1.902331,3.514714
3.149989,1.861905,3.263401,4.902949,42974.36503,2001-01-01 11:56:14.365 +0000,,,,6.82268,3.764236,6.778115
2.968671,1.424596,3.097747,4.520898,42974.34504,2001-01-01 11:56:14.345 +0000,,,,2.968671,1.424596,3.097747
2.383289,1.176279,2.799563,3.860214,42974.32508,2001-01-01 11:56:14.325 +0000,,,,5.35196,2.600875,5.89731
1.384755,1.080589,2.313323,2.904596,42974.3051,2001-01-01 11:56:14.305 +0000,,,,1.384755,1.080589,2.313323
0.799926,0.844799,1.912531,2.238602,42974.28514,2001-01-01 11:56:14.285 +0000,,,,2.184681,1.925388,4.225854
0.551154,0.825833,1.642707,1.919442,42974.26515,2001-01-01 11:56:14.265 +0000,,,,0.551154,0.825833,1.642707
0.520836,0.604601,1.363154,1.579557,42974.24519,2001-01-01 11:56:14.245 +0000,,,,1.07199,1.430434,3.005861
0.025165,0.368587,0.846497,0.923605,42974.2252,2001-01-01 11:56:14.225 +0000,,,,0.025165,0.368587,0.846497
-0.756343,0.228746,0.106468,0.797318,42974.20524,2001-01-01 11:56:14.205 +0000,,,,-0.731178,0.597333,0.952965
-1.131402,-0.093194,-0.727558,1.348368,42974.18525,2001-01-01 11:56:14.185 +0000,,,,-1.131402,-0.093194,-0.727558
-1.337007,-0.508561,-1.484322,2.061416,42974.16529,2001-01-01 11:56:14.165 +0000,,,,-2.468409,-0.601755,-2.21188
-1.738204,-1.057803,-2.0433,2.883639,42974.14531,2001-01-01 11:56:14.145 +0000,,,,-1.738204,-1.057803,-2.0433
-2.134436,-1.397175,-2.173273,3.351273,42974.12535,2001-01-01 11:56:14.125 +0000,,,,-3.87264,-2.454978,-4.216573
-2.48773,-1.517362,-1.993683,3.530716,42974.10536,2001-01-01 11:56:14.105 +0000,,,,-2.48773,-1.517362,-1.993683
-2.903943,-1.537025,-2.066961,3.881708,42974.08537,2001-01-01 11:56:14.085 +0000,,,,-5.391673,-3.054387,-4.060644
-3.303233,-1.692087,-2.188907,4.308807,42974.06541,2001-01-01 11:56:14.065 +0000,,,,-3.303233,-1.692087,-2.188907
-3.725166,-2.089283,-2.43109,4.914485,42974.04542,2001-01-01 11:56:14.045 +0000,,,,-7.028399,-3.78137,-4.619997
-3.940499,-2.31039,-2.606109,5.259015,42974.02546,2001-01-01 11:56:14.025 +0000,,,,-3.940499,-2.31039,-2.606109
-4.336472,-2.293268,-2.885572,5.691274,42974.00547,2001-01-01 11:56:14.005 +0000,,,,-8.276971,-4.603658,-5.491681
-4.476743,-2.202115,-3.028879,5.836492,42973.98552,2001-01-01 11:56:13.986 +0000,,,,-4.476743,-2.202115,-3.028879
-4.328,-2.414884,-2.957843,5.771662,42973.96553,2001-01-01 11:56:13.966 +0000,,,,-8.804743,-4.616999,-5.986722
-4.104513,-1.963529,-2.725695,5.30395,42973.94557,2001-01-01 11:56:13.946 +0000,,,,-4.104513,-1.963529,-2.725695
-3.781738,-1.380957,-2.447287,4.711454,42973.92561,2001-01-01 11:56:13.926 +0000,,,,-7.886251,-3.344486,-5.172982
-3.809301,-1.645765,-2.260833,4.725535,42973.90565,2001-01-01 11:56:13.906 +0000,,,,-3.809301,-1.645765,-2.260833
-4.312267,-1.846498,-2.297874,5.223545,42973.88566,2001-01-01 11:56:13.886 +0000,,,,-8.121568,-3.492263,-4.558707
-4.429612,-1.651983,-2.435964,5.318311,42973.8657,2001-01-01 11:56:13.866 +0000,,,,-4.429612,-1.651983,-2.435964
-4.143671,-1.337821,-2.557767,5.049945,42973.84571,2001-01-01 11:56:13.846 +0000,,,,-8.573283,-2.989804,-4.993731
-4.046778,-1.425333,-2.649835,5.042778,42973.82575,2001-01-01 11:56:13.826 +0000,,,,-4.046778,-1.425333,-2.649835
-4.465456,-1.630293,-2.69805,5.466043,42973.80577,2001-01-01 11:56:13.806 +0000,,,,-8.512234,-3.055626,-5.347885
-4.776823,-1.452915,-2.816032,5.73228,42973.78581,2001-01-01 11:56:13.786 +0000,,,,-4.776823,-1.452915,-2.816032
-4.466158,-1.08203,-2.83952,5.401873,42973.76582,2001-01-01 11:56:13.766 +0000,,,,-9.242981,-2.534945,-5.655552
-3.963925,-0.929897,-2.641006,4.853073,42973.74583,2001-01-01 11:56:13.746 +0000,,,,-3.963925,-0.929897,-2.641006
-3.76503,-0.778782,-2.334481,4.497972,42973.72587,2001-01-01 11:56:13.726 +0000,,,,-7.728955,-1.708679,-4.975487
-3.598917,-0.434924,-2.046865,4.163054,42973.70588,2001-01-01 11:56:13.706 +0000,,,,-3.598917,-0.434924,-2.046865
-3.087313,-0.125962,-1.757891,3.554933,42973.68592,2001-01-01 11:56:13.686 +0000,,,,-6.68623,-0.560886,-3.804756
-2.182165,-0.308884,-1.474541,2.651702,42973.66593,2001-01-01 11:56:13.666 +0000,,,,-2.182165,-0.308884,-1.474541
-1.452959,-0.559945,-1.123809,1.920306,42973.64598,2001-01-01 11:56:13.646 +0000,,,,-3.635124,-0.868829,-2.59835
-0.92526,-0.254824,-0.671234,1.171151,42973.62599,2001-01-01 11:56:13.626 +0000,,,,-0.92526,-0.254824,-0.671234
-0.63483,0.349586,-0.169785,0.744343,42973.60603,2001-01-01 11:56:13.606 +0000,,,,-1.56009,0.094762,-0.841019
-0.189876,0.479236,0.000622,0.515481,42973.58604,2001-01-01 11:56:13.586 +0000,,,,-0.189876,0.479236,0.000622
0.234324,0.241575,-0.165763,0.375158,42973.56608,2001-01-01 11:56:13.566 +0000,,,,0.044448,0.720811,-0.165141
-0.146859,-0.091015,-0.143924,0.224868,42973.54609,2001-01-01 11:56:13.546 +0000,,,,-0.146859,-0.091015,-0.143924
-0.357822,0.14252,0.014294,0.385426,42973.52613,2001-01-01 11:56:13.526 +0000,,,,-0.504681,0.051505,-0.12963
0.30264,0.429414,0.381265,0.649115,42973.50614,2001-01-01 11:56:13.506 +0000,,,,0.30264,0.429414,0.381265
2.03773,0.160067,0.792261,2.192177,42973.48619,2001-01-01 11:56:13.486 +0000,,,,2.34037,0.589481,1.173526
2.647269,0.438938,0.947345,2.845727,42973.4662,2001-01-01 11:56:13.466 +0000,,,,2.647269,0.438938,0.947345
2.105173,1.040829,1.110876,2.597907,42973.44624,2001-01-01 11:56:13.446 +0000,,,,4.752442,1.479767,2.058221
2.739332,1.236748,1.314434,3.28043,42973.42625,2001-01-01 11:56:13.426 +0000,,,,2.739332,1.236748,1.314434
5.113395,-0.130867,1.977417,5.483987,42973.40626,2001-01-01 11:56:13.406 +0000,,,,7.852727,1.105881,3.291851
6.217026,0.210047,2.517125,6.710548,42973.3863,2001-01-01 11:56:13.386 +0000,,,,6.217026,0.210047,2.517125
4.969844,3.631616,2.844537,6.780809,42973.36631,2001-01-01 11:56:13.366 +0000,,,,11.18687,3.841663,5.361662
4.754718,4.375075,3.293045,7.252087,42973.34635,2001-01-01 11:56:13.346 +0000,,,,4.754718,4.375075,3.293045
7.769643,1.62002,3.586939,8.709646,42973.32636,2001-01-01 11:56:13.326 +0000,,,,12.524361,5.995095,6.879984
9.375627,-0.546057,3.393168,9.985697,42973.30641,2001-01-01 11:56:13.306 +0000,,,,9.375627,-0.546057,3.393168
8.330559,1.046555,3.283483,9.015251,42973.28642,2001-01-01 11:56:13.286 +0000,,,,17.706186,0.500498,6.676651
6.18202,2.641066,3.404625,7.535521,42973.26646,2001-01-01 11:56:13.266 +0000,,,,6.18202,2.641066,3.404625
5.45344,2.622269,3.343128,6.913234,42973.24647,2001-01-01 11:56:13.246 +0000,,,,11.63546,5.263335,6.747753
5.977059,1.606673,3.034211,6.892973,42973.22651,2001-01-01 11:56:13.227 +0000,,,,5.977059,1.606673,3.034211
5.39055,1.244796,2.479885,6.062786,42973.20652,2001-01-01 11:56:13.207 +0000,,,,11.367609,2.851469,5.514096
4.085499,1.818583,2.277186,5.018378,42973.18656,2001-01-01 11:56:13.187 +0000,,,,4.085499,1.818583,2.277186
2.801549,2.085667,2.533854,4.314986,42973.16657,2001-01-01 11:56:13.167 +0000,,,,6.887048,3.90425,4.81104
2.591421,2.130058,2.881719,4.42232,42973.14662,2001-01-01 11:56:13.147 +0000,,,,2.591421,2.130058,2.881719
3.558277,1.374533,2.926627,4.807891,42973.12663,2001-01-01 11:56:13.127 +0000,,,,6.149698,3.504591,5.808346
3.942488,-0.186926,2.481483,4.662179,42973.10667,2001-01-01 11:56:13.107 +0000,,,,3.942488,-0.186926,2.481483
3.275631,-0.753261,1.980596,3.901272,42973.08668,2001-01-01 11:56:13.087 +0000,,,,7.218119,-0.940187,4.462079
2.0431,-0.385519,1.578067,2.610206,42973.06669,2001-01-01 11:56:13.067 +0000,,,,2.0431,-0.385519,1.578067
0.984903,0.293431,1.183348,1.567306,42973.04673,2001-01-01 11:56:13.047 +0000,,,,3.028003,-0.092088,2.761415
0.317259,0.333249,0.687219,0.82703,42973.02674,2001-01-01 11:56:13.027 +0000,,,,0.317259,0.333249,0.687219
0.185942,0.303649,0.390436,0.52841,42973.00678,2001-01-01 11:56:13.007 +0000,,,,0.503201,0.636898,1.077655
0.407914,0.193746,0.253326,0.517789,42972.9868,2001-01-01 11:56:12.987 +0000,,,,0.407914,0.193746,0.253326
0.234585,-0.009438,-0.009076,0.23495,42972.96684,2001-01-01 11:56:12.967 +0000,,,,0.642499,0.184308,0.24425
-0.541608,-0.220056,-0.511668,0.776897,42972.94685,2001-01-01 11:56:12.947 +0000,,,,-0.541608,-0.220056,-0.511668
-1.222456,-0.524364,-1.020841,1.676745,42972.92694,2001-01-01 11:56:12.927 +0000,,,,-1.764064,-0.74442,-1.532509
-1.425871,-0.661554,-1.29538,2.036853,42972.90695,2001-01-01 11:56:12.907 +0000,,,,-1.425871,-0.661554,-1.29538
-1.459159,-0.98282,-1.533009,2.333495,42972.887,2001-01-01 11:56:12.887 +0000,,,,-2.88503,-1.644374,-2.828389
-2.24789,-1.019368,-1.859854,3.090498,42972.86701,2001-01-01 11:56:12.867 +0000,,,,-2.24789,-1.019368,-1.859854
-3.438761,-1.065028,-2.304788,4.274507,42972.84705,2001-01-01 11:56:12.847 +0000,,,,-5.686651,-2.084396,-4.164642
-3.898049,-1.538604,-2.834445,5.059266,42972.82706,2001-01-01 11:56:12.827 +0000,,,,-3.898049,-1.538604,-2.834445
-3.819943,-1.634801,-2.986453,5.116976,42972.8071,2001-01-01 11:56:12.807 +0000,,,,-7.717992,-3.173405,-5.820898
-3.641963,-1.326522,-2.872828,4.824593,42972.78711,2001-01-01 11:56:12.787 +0000,,,,-3.641963,-1.326522,-2.872828
-3.932883,-1.342261,-2.690964,4.95081,42972.76715,2001-01-01 11:56:12.767 +0000,,,,-7.574846,-2.668783,-5.563792
-5.052949,-1.101973,-2.548517,5.76555,42972.74716,2001-01-01 11:56:12.747 +0000,,,,-5.052949,-1.101973,-2.548517
-5.524318,-0.613329,-2.536998,6.109879,42972.72717,2001-01-01 11:56:12.727 +0000,,,,-10.577267,-1.715302,-5.085515
-4.806752,-1.103914,-2.544713,5.54969,42972.70722,2001-01-01 11:56:12.707 +0000,,,,-4.806752,-1.103914,-2.544713
-4.245467,-1.717488,-2.699534,5.31613,42972.68723,2001-01-01 11:56:12.687 +0000,,,,-9.052219,-2.821402,-5.244247
-4.280158,-1.998833,-2.734264,5.458139,42972.66727,2001-01-01 11:56:12.667 +0000,,,,-4.280158,-1.998833,-2.734264
-4.511876,-1.124192,-2.646313,5.350122,42972.64728,2001-01-01 11:56:12.647 +0000,,,,-8.792034,-3.123025,-5.380577
-3.986241,-0.651741,-2.160015,4.580453,42972.62732,2001-01-01 11:56:12.627 +0000,,,,-3.986241,-0.651741,-2.160015
-3.417147,-0.777986,-1.691029,3.891238,42972.60733,2001-01-01 11:56:12.607 +0000,,,,-7.403388,-1.429727,-3.851044
-3.67546,-1.162261,-1.499396,4.136187,42972.58737,2001-01-01 11:56:12.587 +0000,,,,-3.67546,-1.162261,-1.499396
-4.112747,-0.739941,-1.609277,4.477943,42972.56738,2001-01-01 11:56:12.567 +0000,,,,-7.788207,-1.902202,-3.108673
-4.190765,-0.811586,-1.69509,4.592877,42972.54743,2001-01-01 11:56:12.547 +0000,,,,-4.190765,-0.811586,-1.69509
-3.922534,-0.928631,-1.719674,4.382455,42972.52744,2001-01-01 11:56:12.527 +0000,,,,-8.113299,-1.740217,-3.414764
-3.495892,-1.012436,-1.703745,4.018586,42972.50748,2001-01-01 11:56:12.507 +0000,,,,-3.495892,-1.012436,-1.703745
-3.307046,-0.584099,-1.720731,3.773413,42972.48749,2001-01-01 11:56:12.487 +0000,,,,-6.802938,-1.596535,-3.424476
-3.167522,-0.017021,-1.620891,3.558198,42972.46753,2001-01-01 11:56:12.468 +0000,,,,-3.167522,-0.017021,-1.620891
-2.679045,-0.117971,-1.23693,2.953167,42972.44754,2001-01-01 11:56:12.448 +0000,,,,-5.846567,-0.134992,-2.857821
-2.049991,-0.265994,-0.974771,2.285475,42972.42755,2001-01-01 11:56:12.428 +0000,,,,-2.049991,-0.265994,-0.974771
-1.627632,-0.380625,-0.931006,1.91333,42972.40759,2001-01-01 11:56:12.408 +0000,,,,-3.677623,-0.646619,-1.905777
-1.319119,-0.483727,-0.929712,1.684765,42972.38761,2001-01-01 11:56:12.388 +0000,,,,-1.319119,-0.483727,-0.929712
-0.87365,-0.411703,-0.799749,1.253939,42972.36765,2001-01-01 11:56:12.368 +0000,,,,-2.192769,-0.89543,-1.729461
-0.432286,-0.019466,-0.416378,0.600517,42972.34766,2001-01-01 11:56:12.348 +0000,,,,-0.432286,-0.019466,-0.416378
-0.066293,0.253071,-0.166754,0.310236,42972.3277,2001-01-01 11:56:12.328 +0000,,,,-0.498579,0.233605,-0.583132
-0.00297,-0.361223,-0.46384,0.587911,42972.30771,2001-01-01 11:56:12.308 +0000,,,,-0.00297,-0.361223,-0.46384
-0.316356,-0.559633,-0.479307,0.801876,42972.28775,2001-01-01 11:56:12.288 +0000,,,,-0.319326,-0.920856,-0.943147
-0.171277,0.961376,0.249468,1.007876,42972.26776,2001-01-01 11:56:12.268 +0000,,,,-0.171277,0.961376,0.249468
1.554298,1.025028,0.917006,2.075434,42972.2478,2001-01-01 11:56:12.248 +0000,,,,1.383021,1.986404,1.166474
2.230282,-0.501021,0.488695,2.33752,42972.22782,2001-01-01 11:56:12.228 +0000,,,,2.230282,-0.501021,0.488695
1.090082,-0.489647,0.258719,1.222689,42972.20786,2001-01-01 11:56:12.208 +0000,,,,3.320364,-0.990668,0.747414
1.177494,1.284842,0.982142,2.000478,42972.18787,2001-01-01 11:56:12.188 +0000,,,,1.177494,1.284842,0.982142
4.392944,2.398298,2.269137,5.495341,42972.16791,2001-01-01 11:56:12.168 +0000,,,,5.570438,3.68314,3.251279
6.066824,0.285387,2.443248,6.546545,42972.14792,2001-01-01 11:56:12.148 +0000,,,,6.066824,0.285387,2.443248
4.750099,-0.24718,1.151459,4.893914,42972.12796,2001-01-01 11:56:12.128 +0000,,,,10.816923,0.038207,3.594707
3.767708,-0.270802,0.938671,3.892308,42972.10797,2001-01-01 11:56:12.108 +0000,,,,3.767708,-0.270802,0.938671
4.457596,1.877898,2.031642,5.246354,42972.08798,2001-01-01 11:56:12.088 +0000,,,,8.225304,1.607096,2.970313
6.898339,2.46552,3.711256,8.212143,42972.06803,2001-01-01 11:56:12.068 +0000,,,,6.898339,2.46552,3.711256
8.161284,1.752308,4.829763,9.643845,42972.04804,2001-01-01 11:56:12.048 +0000,,,,15.059623,4.217828,8.541019
7.312166,1.975245,4.770001,8.951105,42972.02808,2001-01-01 11:56:12.028 +0000,,,,7.312166,1.975245,4.770001
6.647615,2.273455,4.085133,8.126974,42972.00809,2001-01-01 11:56:12.008 +0000,,,,13.959781,4.2487,8.855134
6.117696,2.579066,3.338111,7.431069,42971.98813,2001-01-01 11:56:11.988 +0000,,,,6.117696,2.579066,3.338111
5.304394,2.318372,2.842885,6.449297,42971.96814,2001-01-01 11:56:11.968 +0000,,,,11.42209,4.897438,6.180996
5.556805,1.623235,2.537678,6.320821,42971.94818,2001-01-01 11:56:11.948 +0000,,,,5.556805,1.623235,2.537678
5.928695,1.332413,2.427716,6.543589,42971.92822,2001-01-01 11:56:11.928 +0000,,,,11.4855,2.955648,4.965394
5.180696,1.52952,2.233006,5.845114,42971.90826,2001-01-01 11:56:11.908 +0000,,,,5.180696,1.52952,2.233006
3.6915,1.441514,1.981712,4.430837,42971.88827,2001-01-01 11:56:11.888 +0000,,,,8.872196,2.971034,4.214718
2.577926,1.325337,1.856976,3.442467,42971.86832,2001-01-01 11:56:11.868 +0000,,,,2.577926,1.325337,1.856976
1.956579,1.215979,1.759051,2.89846,42971.84833,2001-01-01 11:56:11.848 +0000,,,,4.534505,2.541316,3.616027
1.512706,0.959808,1.687299,2.460993,42971.82837,2001-01-01 11:56:11.828 +0000,,,,1.512706,0.959808,1.687299
0.666262,0.751497,1.702454,1.976614,42971.80838,2001-01-01 11:56:11.808 +0000,,,,2.178968,1.711305,3.389753
0.115999,0.550897,1.73241,1.821589,42971.78842,2001-01-01 11:56:11.788 +0000,,,,0.115999,0.550897,1.73241
-0.271205,0.115193,1.416839,1.447154,42971.76843,2001-01-01 11:56:11.768 +0000,,,,-0.155206,0.66609,3.149249
-0.445571,-0.220726,0.898347,1.026782,42971.74844,2001-01-01 11:56:11.748 +0000,,,,-0.445571,-0.220726,0.898347
-0.260044,-0.309751,0.600658,0.724126,42971.72848,2001-01-01 11:56:11.728 +0000,,,,-0.705615,-0.530477,1.499005
-0.172299,-0.110576,0.562243,0.598357,42971.7085,2001-01-01 11:56:11.708 +0000,,,,-0.172299,-0.110576,0.562243
-0.047236,0.003568,0.589489,0.59139,42971.68854,2001-01-01 11:56:11.689 +0000,,,,-0.219535,-0.107008,1.151732
0.082198,-0.239822,0.348472,0.430934,42971.66855,2001-01-01 11:56:11.669 +0000,,,,0.082198,-0.239822,0.348472
0.172118,-0.348187,0.012793,0.388616,42971.64859,2001-01-01 11:56:11.649 +0000,,,,0.254316,-0.588009,0.361265
0.252443,-0.451861,-0.147728,0.538265,42971.6286,2001-01-01 11:56:11.629 +0000,,,,0.252443,-0.451861,-0.147728
0.089423,-0.320789,-0.082937,0.343192,42971.60864,2001-01-01 11:56:11.609 +0000,,,,0.341866,-0.77265,-0.230665
-0.403029,-0.288178,-0.103445,0.506142,42971.58865,2001-01-01 11:56:11.589 +0000,,,,-0.403029,-0.288178,-0.103445
-1.098825,-0.457639,-0.35878,1.243211,42971.56869,2001-01-01 11:56:11.569 +0000,,,,-1.501854,-0.745817,-0.462225
-1.520228,-0.78914,-0.742181,1.866727,42971.54871,2001-01-01 11:56:11.549 +0000,,,,-1.520228,-0.78914,-0.742181
-1.506997,-1.044743,-1.147431,2.163129,42971.52875,2001-01-01 11:56:11.529 +0000,,,,-3.027225,-1.833883,-1.889612
-1.940785,-0.859458,-1.47569,2.585145,42971.50876,2001-01-01 11:56:11.509 +0000,,,,-1.940785,-0.859458,-1.47569
-3.021243,-1.014806,-1.938813,3.730514,42971.4888,2001-01-01 11:56:11.489 +0000,,,,-4.962028,-1.874264,-3.414503
-4.132856,-1.550955,-2.592375,5.119215,42971.46881,2001-01-01 11:56:11.469 +0000,,,,-4.132856,-1.550955,-2.592375
-4.542803,-1.292457,-3.044619,5.61936,42971.44882,2001-01-01 11:56:11.449 +0000,,,,-8.675659,-2.843412,-5.636994
-4.173883,-1.187611,-2.972961,5.260249,42971.42886,2001-01-01 11:56:11.429 +0000,,,,-4.173883,-1.187611,-2.972961
-4.025635,-1.4427,-2.785346,5.103457,42971.40887,2001-01-01 11:56:11.409 +0000,,,,-8.199518,-2.630311,-5.758307
-4.32344,-1.262618,-2.677789,5.239933,42971.38892,2001-01-01 11:56:11.389 +0000,,,,-4.32344,-1.262618,-2.677789
-4.741968,-1.051675,-2.547623,5.484766,42971.36893,2001-01-01 11:56:11.369 +0000,,,,-9.065408,-2.314293,-5.225412
-4.583595,-0.846361,-2.281053,5.189304,42971.34897,2001-01-01 11:56:11.349 +0000,,,,-4.583595,-0.846361,-2.281053
-4.30078,-0.815649,-2.009963,4.81684,42971.32898,2001-01-01 11:56:11.329 +0000,,,,-8.884375,-1.66201,-4.291016
-4.406973,-1.314955,-1.855457,4.959157,42971.30902,2001-01-01 11:56:11.309 +0000,,,,-4.406973,-1.314955,-1.855457
-4.941658,-1.824578,-1.867297,5.588906,42971.28903,2001-01-01 11:56:11.289 +0000,,,,-9.348631,-3.139533,-3.722754
-5.119988,-1.603878,-2.166147,5.786095,42971.26907,2001-01-01 11:56:11.269 +0000,,,,-5.119988,-1.603878,-2.166147
-4.855337,-1.547471,-2.264954,5.576646,42971.24908,2001-01-01 11:56:11.249 +0000,,,,-9.975325,-3.151349,-4.431101
-4.506072,-2.067851,-2.151126,5.404445,42971.22913,2001-01-01 11:56:11.229 +0000,,,,-4.506072,-2.067851,-2.151126
-4.577719,-2.044415,-2.130303,5.447324,42971.20914,2001-01-01 11:56:11.209 +0000,,,,-9.083791,-4.112266,-4.281429
-5.076054,-1.101244,-2.249491,5.660325,42971.18918,2001-01-01 11:56:11.189 +0000,,,,-5.076054,-1.101244,-2.249491
-4.82849,-0.40091,-2.142873,5.297825,42971.16919,2001-01-01 11:56:11.169 +0000,,,,-9.904544,-1.502154,-4.392364
-4.032469,-0.509938,-1.671334,4.394792,42971.14923,2001-01-01 11:56:11.149 +0000,,,,-4.032469,-0.509938,-1.671334
-3.511315,-0.878454,-1.369769,3.870049,42971.12924,2001-01-01 11:56:11.129 +0000,,,,-7.543784,-1.388392,-3.041103
-3.416799,-0.781049,-1.211257,3.708328,42971.10925,2001-01-01 11:56:11.109 +0000,,,,-3.416799,-0.781049,-1.211257
-3.107462,-0.330937,-1.07576,3.305011,42971.08929,2001-01-01 11:56:11.089 +0000,,,,-6.524261,-1.111986,-2.287017
-2.435875,-0.087201,-0.930847,2.609132,42971.0693,2001-01-01 11:56:11.069 +0000,,,,-2.435875,-0.087201,-0.930847
-1.704578,-0.382277,-0.71675,1.888241,42971.04935,2001-01-01 11:56:11.049 +0000,,,,-4.140453,-0.469478,-1.647597
-1.501844,-0.434935,-0.533592,1.652097,42971.02936,2001-01-01 11:56:11.029 +0000,,,,-1.501844,-0.434935,-0.533592
-1.37945,0.060931,-0.364221,1.428023,42971.0094,2001-01-01 11:56:11.009 +0000,,,,-2.881294,-0.374004,-0.897813
-0.856446,0.353644,-0.186251,0.945121,42970.98941,2001-01-01 11:56:10.989 +0000,,,,-0.856446,0.353644,-0.186251
-0.145239,-0.059969,-0.083092,0.17775,42970.96945,2001-01-01 11:56:10.969 +0000,,,,-1.001685,0.293675,-0.269343
0.22154,-0.580528,-0.046079,0.62307,42970.94946,2001-01-01 11:56:10.949 +0000,,,,0.22154,-0.580528,-0.046079
0.197739,-0.117654,0.179027,0.291537,42970.92954,2001-01-01 11:56:10.930 +0000,,,,0.419279,-0.698182,0.132948
0.588402,0.714327,0.491407,1.047837,42970.90955,2001-01-01 11:56:10.910 +0000,,,,0.588402,0.714327,0.491407
1.415091,0.574938,0.313581,1.559285,42970.88959,2001-01-01 11:56:10.890 +0000,,,,2.003493,1.289265,0.804988
1.652493,-0.109541,0.014655,1.656184,42970.8696,2001-01-01 11:56:10.870 +0000,,,,1.652493,-0.109541,0.014655
1.106371,0.139899,0.24109,1.140944,42970.84964,2001-01-01 11:56:10.850 +0000,,,,2.758864,0.030358,0.255745
1.119256,1.37926,0.842586,1.965971,42970.82965,2001-01-01 11:56:10.830 +0000,,,,1.119256,1.37926,0.842586
2.365188,1.197151,1.351552,2.975564,42970.80966,2001-01-01 11:56:10.810 +0000,,,,3.484444,2.576411,2.194138
3.352411,0.329245,0.752591,3.451588,42970.78971,2001-01-01 11:56:10.790 +0000,,,,3.352411,0.329245,0.752591
2.959979,0.538928,0.797455,3.112532,42970.76972,2001-01-01 11:56:10.770 +0000,,,,6.31239,0.868173,1.550046
3.176374,0.742681,1.701253,3.67902,42970.74976,2001-01-01 11:56:10.750 +0000,,,,3.176374,0.742681,1.701253
4.683184,0.557853,1.897846,5.083821,42970.72977,2001-01-01 11:56:10.730 +0000,,,,7.859558,1.300534,3.599099
5.091079,1.197514,1.976861,5.591163,42970.70981,2001-01-01 11:56:10.710 +0000,,,,5.091079,1.197514,1.976861
4.202683,2.754368,2.432505,5.582667,42970.68982,2001-01-01 11:56:10.690 +0000,,,,9.293762,3.951882,4.409366
4.979076,3.50862,2.646191,6.64108,42970.66986,2001-01-01 11:56:10.670 +0000,,,,4.979076,3.50862,2.646191
6.175687,3.290179,2.697601,7.499429,42970.64987,2001-01-01 11:56:10.650 +0000,,,,11.154763,6.798799,5.343792
6.606951,2.579758,2.61803,7.560491,42970.62992,2001-01-01 11:56:10.630 +0000,,,,6.606951,2.579758,2.61803
