x_rad_per_sec,y_rad_per_sec,z_rad_per_sec,rms_rad_per_sec,TimeInterval,Date,,,,,X,Y,Z
7.358955,-0.78895,0.567898,7.422882,36241.99002,2001-01-01 10:04:01.990 +0000,,,,,51.742287,189.315622,28.838299
5.617947,-0.379989,1.036935,5.725465,36241.97006,2001-01-01 10:04:01.970 +0000,,,,,57.360234,188.935633,29.875234
4.683204,1.073475,1.482931,5.028303,36241.95007,2001-01-01 10:04:01.950 +0000,,,,,62.043438,190.009108,31.358165
6.141709,1.161368,1.697689,6.476998,36241.93008,2001-01-01 10:04:01.930 +0000,,,,,68.185147,191.170476,33.055854
8.572182,1.431631,2.137555,8.949917,36241.91012,2001-01-01 10:04:01.910 +0000,,,,,76.757329,192.602107,35.193409
9.415896,1.917945,2.536208,9.938308,36241.89013,2001-01-01 10:04:01.890 +0000,,,,,86.173225,194.520052,37.729617
9.833208,1.632469,2.847531,10.36655,36241.87017,2001-01-01 10:04:01.870 +0000,,,,,96.006433,196.152521,40.577148
9.737698,1.818549,3.164797,10.399319,36241.85019,2001-01-01 10:04:01.850 +0000,,,,,105.744131,197.97107,43.741945
9.256289,2.249518,3.118705,10.02325,36241.8302,2001-01-01 10:04:01.830 +0000,,,,,115.00042,200.220588,46.86065
8.776135,1.753857,2.709709,9.350887,36241.81024,2001-01-01 10:04:01.810 +0000,,,,,123.776555,201.974445,49.570359
8.012768,1.112656,2.544955,8.480522,36241.79025,2001-01-01 10:04:01.790 +0000,,,,,131.789323,203.087101,52.115314
6.532371,0.83043,2.581677,7.072944,36241.77029,2001-01-01 10:04:01.770 +0000,,,,,138.321694,203.917531,54.696991
4.988407,0.602218,2.510973,5.617104,36241.7503,2001-01-01 10:04:01.750 +0000,,,,,143.310101,204.519749,57.207964
4.034674,0.297104,2.185881,4.598363,36241.73031,2001-01-01 10:04:01.730 +0000,,,,,147.344775,204.816853,59.393845
3.407004,0.200643,1.708557,3.816688,36241.71035,2001-01-01 10:04:01.710 +0000,,,,,150.751779,205.017496,61.102402
2.743381,-0.021416,1.283689,3.028936,36241.69036,2001-01-01 10:04:01.690 +0000,,,,,153.49516,204.99608,62.386091
1.682653,-0.159966,0.715939,1.835614,36241.67041,2001-01-01 10:04:01.670 +0000,,,,,155.177813,204.836114,63.10203
0.227189,-0.49197,0.008213,0.541957,36241.65042,2001-01-01 10:04:01.650 +0000,,,,,155.405002,204.344144,63.110243
-1.208361,-0.641574,-0.61012,1.497999,36241.63043,2001-01-01 10:04:01.630 +0000,,,,,154.196641,203.70257,62.500123
-2.498979,-0.046137,-1.105552,2.732996,36241.61047,2001-01-01 10:04:01.610 +0000,,,,,151.697662,203.656433,61.394571
-3.183246,-0.148703,-1.02441,3.347325,36241.59048,2001-01-01 10:04:01.590 +0000,,,,,148.514416,203.50773,60.370161
-3.89091,-0.741964,-1.631282,4.28378,36241.57052,2001-01-01 10:04:01.571 +0000,,,,,144.623506,202.765766,58.738879
-4.411341,-0.857758,-2.202927,5.004854,36241.55053,2001-01-01 10:04:01.551 +0000,,,,,140.212165,201.908008,56.535952
-4.754492,-1.017329,-2.44095,5.440441,36241.53054,2001-01-01 10:04:01.531 +0000,,,,,135.457673,200.890679,54.095002
-5.276556,-1.111352,-2.39934,5.902032,36241.51059,2001-01-01 10:04:01.511 +0000,,,,,130.181117,199.779327,51.695662
-5.795563,-1.065596,-2.267266,6.313837,36241.49065,2001-01-01 10:04:01.491 +0000,,,,,124.385554,198.713731,49.428396
-5.943415,-1.091345,-2.297044,6.464644,36241.4707,2001-01-01 10:04:01.471 +0000,,,,,118.442139,197.622386,47.131352
-5.744608,-1.416586,-2.488219,6.418603,36241.45071,2001-01-01 10:04:01.451 +0000,,,,,112.697531,196.2058,44.643133
-5.754627,-1.952962,-2.702667,6.65088,36241.43072,2001-01-01 10:04:01.431 +0000,,,,,106.942904,194.252838,41.940466
-6.034513,-2.316773,-2.841405,7.060904,36241.41076,2001-01-01 10:04:01.411 +0000,,,,,100.908391,191.936065,39.099061
-6.443023,-1.934832,-2.918928,7.33323,36241.39077,2001-01-01 10:04:01.391 +0000,,,,,94.465368,190.001233,36.180133
-6.60089,-1.447081,-2.930935,7.365879,36241.37081,2001-01-01 10:04:01.371 +0000,,,,,87.864478,188.554152,33.249198
-6.402202,-1.096625,-2.570459,6.985559,36241.35082,2001-01-01 10:04:01.351 +0000,,,,,81.462276,187.457527,30.678739
-6.420429,-0.815649,-2.241176,6.849092,36241.33083,2001-01-01 10:04:01.331 +0000,,,,,75.041847,186.641878,28.437563
-6.157141,-0.461609,-2.170908,6.544945,36241.31088,2001-01-01 10:04:01.311 +0000,,,,,68.884706,186.180269,26.266655
-5.445274,-0.768118,-2.263574,5.94683,36241.29089,2001-01-01 10:04:01.291 +0000,,,,,63.439432,185.412151,24.003081
-4.737693,-1.406944,-1.908728,5.297969,36241.2709,2001-01-01 10:04:01.271 +0000,,,,,58.701739,184.005207,22.094353
-4.309418,-0.820035,-1.630688,4.680031,36241.25094,2001-01-01 10:04:01.251 +0000,,,,,54.392321,183.185172,20.463665
-3.933986,-0.041365,-1.759561,4.309758,36241.23095,2001-01-01 10:04:01.231 +0000,,,,,50.458335,183.143807,18.704104
-3.188912,-0.608837,-1.850225,3.736734,36241.21099,2001-01-01 10:04:01.211 +0000,,,,,47.269423,182.53497,16.853879
-2.386833,-1.160264,-1.504595,3.050736,36241.191,2001-01-01 10:04:01.191 +0000,,,,,44.88259,181.374706,15.349284
-1.936142,-0.575034,-1.052233,2.27739,36241.17101,2001-01-01 10:04:01.171 +0000,,,,,42.946448,180.799672,14.297051
-1.730599,0.004877,-0.951982,1.975163,36241.15105,2001-01-01 10:04:01.151 +0000,,,,,41.215849,180.804549,13.345069
-1.594273,-0.380733,-0.984206,1.91189,36241.13107,2001-01-01 10:04:01.131 +0000,,,,,39.621576,180.423816,12.360863
-1.148949,-0.819408,-0.600687,1.533733,36241.11111,2001-01-01 10:04:01.111 +0000,,,,,38.472627,179.604408,11.760176
-0.408958,-0.472303,-0.0346,0.625711,36241.09112,2001-01-01 10:04:01.091 +0000,,,,,38.063669,179.132105,11.725576
0.196082,0.150507,0.063956,0.255325,36241.07113,2001-01-01 10:04:01.071 +0000,,,,,38.259751,179.282612,11.789532
0.243854,-0.425262,-0.158544,0.515217,36241.05117,2001-01-01 10:04:01.051 +0000,,,,,38.503605,178.85735,11.630988
0.481093,-1.54176,-0.263965,1.636506,36241.03118,2001-01-01 10:04:01.031 +0000,,,,,38.984698,177.31559,11.367023
1.332071,-1.912979,0.138136,2.335163,36241.01122,2001-01-01 10:04:01.011 +0000,,,,,40.316769,175.402611,11.505159
2.23698,-0.895128,0.931106,2.583078,36240.99123,2001-01-01 10:04:00.991 +0000,,,,,42.553749,174.507483,12.436265
2.758291,0.361162,1.337244,3.086556,36240.97125,2001-01-01 10:04:00.971 +0000,,,,,45.31204,174.868645,13.773509
2.634683,1.045385,1.500169,3.207007,36240.95129,2001-01-01 10:04:00.951 +0000,,,,,47.946723,175.91403,15.273678
2.429981,1.010448,2.073741,3.350554,36240.9313,2001-01-01 10:04:00.931 +0000,,,,,50.376704,176.924478,17.347419
3.103122,0.149091,2.483454,3.977328,36240.91134,2001-01-01 10:04:00.911 +0000,,,,,53.479826,177.073569,19.830873
4.755123,-0.366469,2.011968,5.176245,36240.89135,2001-01-01 10:04:00.891 +0000,,,,,58.234949,176.7071,21.842841
5.373019,0.275633,1.726964,5.650461,36240.87136,2001-01-01 10:04:00.871 +0000,,,,,63.607968,176.982733,23.569805
5.031544,2.589275,2.625536,6.238127,36240.8514,2001-01-01 10:04:00.851 +0000,,,,,68.639512,179.572008,26.195341
5.338982,3.402639,4.03904,7.509762,36240.83141,2001-01-01 10:04:00.831 +0000,,,,,73.978494,182.974647,30.234381
7.444004,1.838504,4.576794,8.929745,36240.81146,2001-01-01 10:04:00.811 +0000,,,,,81.422498,184.813151,34.811175
9.013266,0.986316,4.129172,9.963024,36240.79147,2001-01-01 10:04:00.791 +0000,,,,,90.435764,185.799467,38.940347
9.27932,1.579921,3.72332,10.122502,36240.77148,2001-01-01 10:04:00.771 +0000,,,,,99.715084,187.379388,42.663667
8.644697,1.656635,3.915435,9.633579,36240.75152,2001-01-01 10:04:00.752 +0000,,,,,108.359781,189.036023,46.579102
8.089785,1.08834,4.303241,9.227513,36240.73153,2001-01-01 10:04:00.732 +0000,,,,,116.449566,190.124363,50.882343
7.678035,1.060092,4.203304,8.817244,36240.71157,2001-01-01 10:04:00.712 +0000,,,,,124.127601,191.184455,55.085647
6.973516,1.172443,3.755881,8.006946,36240.69158,2001-01-01 10:04:00.692 +0000,,,,,131.101117,192.356898,58.841528
6.182039,1.020883,3.445358,7.150545,36240.67159,2001-01-01 10:04:00.672 +0000,,,,,137.283156,193.377781,62.286886
5.248292,0.880511,3.390286,6.309826,36240.65163,2001-01-01 10:04:00.652 +0000,,,,,142.531448,194.258292,65.677172
4.317102,0.94347,3.280185,5.503373,36240.63165,2001-01-01 10:04:00.632 +0000,,,,,146.84855,195.201762,68.957357
3.6102,0.947482,2.961261,4.764487,36240.61169,2001-01-01 10:04:00.612 +0000,,,,,150.45875,196.149244,71.918618
2.875261,0.453336,2.380649,3.760336,36240.5917,2001-01-01 10:04:00.592 +0000,,,,,153.334011,196.60258,74.299267
1.86246,0.187431,1.563537,2.438962,36240.57171,2001-01-01 10:04:00.572 +0000,,,,,155.196471,196.790011,75.862804
0.91299,-0.074981,0.847283,1.247823,36240.55175,2001-01-01 10:04:00.552 +0000,,,,,156.109461,196.71503,76.710087
0.183938,-0.438142,0.247121,0.535603,36240.53176,2001-01-01 10:04:00.532 +0000,,,,,156.293399,196.276888,76.957208
-0.72019,-0.664786,-0.237057,1.00837,36240.5118,2001-01-01 10:04:00.512 +0000,,,,,155.573209,195.612102,76.720151
-1.804948,-0.795051,-0.89261,2.164877,36240.49183,2001-01-01 10:04:00.492 +0000,,,,,153.768261,194.817051,75.827541
-2.814429,-1.174145,-1.81838,3.550511,36240.47184,2001-01-01 10:04:00.472 +0000,,,,,150.953832,193.642906,74.009161
-3.581497,-1.332292,-2.641606,4.64545,36240.45188,2001-01-01 10:04:00.452 +0000,,,,,147.372335,192.310614,71.367555
-4.250485,-1.130315,-3.042018,5.34772,36240.43189,2001-01-01 10:04:00.432 +0000,,,,,143.12185,191.180299,68.325537
-4.637785,-0.845505,-3.202477,5.699105,36240.41194,2001-01-01 10:04:00.412 +0000,,,,,138.484065,190.334794,65.12306
-4.915693,-0.904298,-3.202056,5.935904,36240.39195,2001-01-01 10:04:00.392 +0000,,,,,133.568372,189.430496,61.921004
-5.314976,-0.779655,-2.655875,5.992537,36240.37196,2001-01-01 10:04:00.372 +0000,,,,,128.253396,188.650841,59.265129
-5.788104,-0.893358,-2.404453,6.331005,36240.352,2001-01-01 10:04:00.352 +0000,,,,,122.465292,187.757483,56.860676
-6.029289,-1.602631,-2.679829,6.789863,36240.33201,2001-01-01 10:04:00.332 +0000,,,,,116.436003,186.154852,54.180847
-5.88821,-2.086079,-3.072912,6.961719,36240.31205,2001-01-01 10:04:00.312 +0000,,,,,110.547793,184.068773,51.107935
-5.955133,-2.528148,-3.471785,7.342236,36240.29206,2001-01-01 10:04:00.292 +0000,,,,,104.59266,181.540625,47.63615
-6.421336,-2.482421,-3.793472,7.860432,36240.27207,2001-01-01 10:04:00.272 +0000,,,,,98.171324,179.058204,43.842678
-6.737565,-2.197862,-4.07526,8.175153,36240.25212,2001-01-01 10:04:00.252 +0000,,,,,91.433759,176.860342,39.767418
-6.460672,-2.063781,-3.787395,7.76813,36240.23213,2001-01-01 10:04:00.232 +0000,,,,,84.973087,174.796561,35.980023
-6.144782,-2.31843,-3.472566,7.429144,36240.21217,2001-01-01 10:04:00.212 +0000,,,,,78.828305,172.478131,32.507457
-6.016167,-2.405368,-3.344309,7.291396,36240.19218,2001-01-01 10:04:00.192 +0000,,,,,72.812138,170.072763,29.163148
-5.939358,-1.962177,-3.352475,7.096844,36240.17219,2001-01-01 10:04:00.172 +0000,,,,,66.87278,168.110586,25.810673
-5.641753,-1.604392,-3.498894,6.829766,36240.15223,2001-01-01 10:04:00.152 +0000,,,,,61.231027,166.506194,22.311779
-5.080277,-1.361662,-3.29809,6.208118,36240.13224,2001-01-01 10:04:00.132 +0000,,,,,56.15075,165.144532,19.013689
-4.447263,-0.880069,-2.595252,5.223792,36240.11228,2001-01-01 10:04:00.112 +0000,,,,,51.703487,164.264463,16.418437
-3.698488,-0.372083,-2.022063,4.231549,36240.09229,2001-01-01 10:04:00.092 +0000,,,,,48.004999,163.89238,14.396374
-2.9682,-0.423895,-1.654769,3.42464,36240.07231,2001-01-01 10:04:00.072 +0000,,,,,45.036799,163.468485,12.741605
-2.676873,-0.548391,-1.257116,3.007777,36240.05235,2001-01-01 10:04:00.052 +0000,,,,,42.359926,162.920094,11.484489
-2.431978,-0.35009,-0.838214,2.59609,36240.03236,2001-01-01 10:04:00.032 +0000,,,,,39.927948,162.570004,10.646275
-2.021965,-0.044697,-0.668521,2.130085,36240.01237,2001-01-01 10:04:00.012 +0000,,,,,37.905983,162.525307,9.977754
-1.381544,0.078543,-0.563026,1.493931,36239.99241,2001-01-01 10:03:59.992 +0000,,,,,36.524439,162.60385,9.414728
-0.63724,-0.046065,-0.342893,0.725101,36239.97242,2001-01-01 10:03:59.972 +0000,,,,,35.887199,162.557785,9.071835
-0.45497,0.152083,0.032846,0.480839,36239.95246,2001-01-01 10:03:59.952 +0000,,,,,35.432229,162.709868,9.104681
-0.56117,0.569318,0.349411,0.872424,36239.93247,2001-01-01 10:03:59.932 +0000,,,,,34.871059,163.279186,9.454092
0.161561,0.555371,0.52422,0.780605,36239.91249,2001-01-01 10:03:59.912 +0000,,,,,35.03262,163.834557,9.978312
1.712142,0.275924,0.784406,1.903381,36239.89253,2001-01-01 10:03:59.893 +0000,,,,,36.744762,164.110481,10.762718
2.369118,0.665444,1.296392,2.781397,36239.87254,2001-01-01 10:03:59.873 +0000,,,,,39.11388,164.775925,12.05911
1.89979,2.053483,1.854695,3.356469,36239.85258,2001-01-01 10:03:59.853 +0000,,,,,41.01367,166.829408,13.913805
2.045268,2.646265,2.007931,3.900977,36239.83259,2001-01-01 10:03:59.833 +0000,,,,,43.058938,169.475673,15.921736
4.667769,0.750207,1.291373,4.900869,36239.8126,2001-01-01 10:03:59.813 +0000,,,,,47.726707,170.22588,17.213109
8.186275,-1.161607,0.827731,8.309607,36239.79264,2001-01-01 10:03:59.793 +0000,,,,,55.912982,169.064273,18.04084
7.085003,1.090816,1.750192,7.379047,36239.77265,2001-01-01 10:03:59.773 +0000,,,,,62.997985,170.155089,19.791032
5.949355,4.132732,3.158585,7.902592,36239.7527,2001-01-01 10:03:59.753 +0000,,,,,68.94734,174.287821,22.949617
7.42176,4.630647,3.752712,9.518837,36239.73271,2001-01-01 10:03:59.733 +0000,,,,,76.3691,178.918468,26.702329
9.043017,3.968898,3.191662,10.378585,36239.71272,2001-01-01 10:03:59.713 +0000,,,,,85.412117,182.887366,29.893991
9.773479,3.495907,2.97349,10.797403,36239.69276,2001-01-01 10:03:59.693 +0000,,,,,95.185596,186.383273,32.867481
9.74113,2.152557,3.394711,10.537892,36239.67277,2001-01-01 10:03:59.673 +0000,,,,,104.926726,188.53583,36.262192
9.581111,1.341213,3.173586,10.181757,36239.65281,2001-01-01 10:03:59.653 +0000,,,,,114.507837,189.877043,39.435778
8.762294,1.816567,2.657088,9.334765,36239.63282,2001-01-01 10:03:59.633 +0000,,,,,123.270131,191.69361,42.092866
7.266121,1.829799,2.422568,7.874866,36239.61283,2001-01-01 10:03:59.613 +0000,,,,,130.536252,193.523409,44.515434
5.675264,1.401059,2.689741,6.434773,36239.59287,2001-01-01 10:03:59.593 +0000,,,,,136.211516,194.924468,47.205175
4.495133,1.1532,2.749767,5.394192,36239.57289,2001-01-01 10:03:59.573 +0000,,,,,140.706649,196.077668,49.954942
3.433748,0.835869,2.256226,4.192834,36239.55293,2001-01-01 10:03:59.553 +0000,,,,,144.140397,196.913537,52.211168
2.607291,0.532346,1.677683,3.145787,36239.53294,2001-01-01 10:03:59.533 +0000,,,,,146.747688,197.445883,53.888851
1.792096,0.409141,1.21092,2.201212,36239.51295,2001-01-01 10:03:59.513 +0000,,,,,148.539784,197.855024,55.099771
0.968126,0.341319,0.74181,1.26651,36239.49301,2001-01-01 10:03:59.493 +0000,,,,,149.50791,198.196343,55.841581
0.210963,0.056978,0.145518,0.26254,36239.47302,2001-01-01 10:03:59.473 +0000,,,,,149.718873,198.253321,55.987099
-0.651853,-0.492556,-0.395204,0.907585,36239.45306,2001-01-01 10:03:59.453 +0000,,,,,149.06702,197.760765,55.591895
-2.015569,-0.867228,-0.726079,2.311232,36239.43307,2001-01-01 10:03:59.433 +0000,,,,,147.051451,196.893537,54.865816
-3.540691,-0.817799,-0.960893,3.758803,36239.41309,2001-01-01 10:03:59.413 +0000,,,,,143.51076,196.075738,53.904923
-4.265002,-1.074569,-1.190539,4.556569,36239.39313,2001-01-01 10:03:59.393 +0000,,,,,139.245758,195.001169,52.714384
-4.238042,-1.580396,-1.553344,4.782419,36239.37314,2001-01-01 10:03:59.373 +0000,,,,,135.007716,193.420773,51.16104
-4.357159,-1.937464,-2.025459,5.180839,36239.35318,2001-01-01 10:03:59.353 +0000,,,,,130.650557,191.483309,49.135581
-4.896611,-2.205544,-2.145908,5.783264,36239.33319,2001-01-01 10:03:59.333 +0000,,,,,125.753946,189.277765,46.989673
-5.737855,-2.127364,-2.159277,6.489309,36239.3132,2001-01-01 10:03:59.313 +0000,,,,,120.016091,187.150401,44.830396
-6.032697,-1.892787,-2.413004,6.767471,36239.29324,2001-01-01 10:03:59.293 +0000,,,,,113.983394,185.257614,42.417392
-5.537924,-1.791963,-2.709122,6.420208,36239.27325,2001-01-01 10:03:59.273 +0000,,,,,108.44547,183.465651,39.70827
-5.512873,-1.875539,-2.910674,6.510103,36239.2533,2001-01-01 10:03:59.253 +0000,,,,,102.932597,181.590112,36.797596
-6.195343,-1.815301,-2.90369,7.078772,36239.23331,2001-01-01 10:03:59.233 +0000,,,,,96.737254,179.774811,33.893906
-6.822539,-1.591852,-2.82305,7.553188,36239.21332,2001-01-01 10:03:59.213 +0000,,,,,89.914715,178.182959,31.070856
-6.534188,-1.289054,-2.803762,7.226227,36239.19336,2001-01-01 10:03:59.193 +0000,,,,,83.380527,176.893905,28.267094
-5.948447,-1.276289,-2.556223,6.599031,36239.17337,2001-01-01 10:03:59.173 +0000,,,,,77.43208,175.617616,25.710871
-5.333695,-1.113868,-2.110152,5.843094,36239.15341,2001-01-01 10:03:59.153 +0000,,,,,72.098385,174.503748,23.600719
-4.73549,-0.672234,-1.614732,5.04818,36239.13342,2001-01-01 10:03:59.133 +0000,,,,,67.362895,173.831514,21.985987
-4.114774,-0.774008,-1.599582,4.482088,36239.11343,2001-01-01 10:03:59.113 +0000,,,,,63.248121,173.057506,20.386405
-3.407759,-1.08559,-1.589689,3.913878,36239.09347,2001-01-01 10:03:59.093 +0000,,,,,59.840362,171.971916,18.796716
-3.074176,-0.523891,-1.141259,3.320766,36239.07349,2001-01-01 10:03:59.073 +0000,,,,,56.766186,171.448025,17.655457
-2.617862,0.164792,-0.642125,2.700497,36239.05353,2001-01-01 10:03:59.054 +0000,,,,,54.148324,171.612817,17.013332
-2.082891,0.000429,-0.497025,2.141371,36239.03354,2001-01-01 10:03:59.034 +0000,,,,,52.065433,171.613246,16.516307
-1.716296,-0.55133,-0.582806,1.894545,36239.01355,2001-01-01 10:03:59.014 +0000,,,,,50.349137,171.061916,15.933501
-1.310094,-0.663776,-0.512443,1.555488,36238.99359,2001-01-01 10:03:58.994 +0000,,,,,49.039043,170.39814,15.421058
-1.054977,0.052299,-0.076715,1.059054,36238.9736,2001-01-01 10:03:58.974 +0000,,,,,47.984066,170.450439,15.344343
-1.067182,0.560951,0.133385,1.212986,36238.95364,2001-01-01 10:03:58.954 +0000,,,,,46.916884,171.01139,15.477728
-0.603926,-0.03127,-0.400408,0.72528,36238.93365,2001-01-01 10:03:58.934 +0000,,,,,46.312958,170.98012,15.07732
-0.124811,-0.898338,-0.514491,1.042732,36238.91367,2001-01-01 10:03:58.914 +0000,,,,,46.188147,170.081782,14.562829
0.023818,-0.02946,0.140216,0.145243,36238.89371,2001-01-01 10:03:58.894 +0000,,,,,46.211965,170.052322,14.703045
0.477338,1.435428,0.487629,1.589367,36238.87372,2001-01-01 10:03:58.874 +0000,,,,,46.689303,171.48775,15.190674
1.643839,1.250207,0.200028,2.074906,36238.85376,2001-01-01 10:03:58.854 +0000,,,,,48.333142,172.737957,15.390702
2.35525,0.699535,0.021473,2.457033,36238.83377,2001-01-01 10:03:58.834 +0000,,,,,50.688392,173.437492,15.412175
2.246957,0.638506,0.35642,2.362951,36238.81378,2001-01-01 10:03:58.814 +0000,,,,,52.935349,174.075998,15.768595
2.130853,1.376764,0.825912,2.667985,36238.79382,2001-01-01 10:03:58.794 +0000,,,,,55.066202,175.452762,16.594507
2.783152,1.24709,0.750528,3.140774,36238.77383,2001-01-01 10:03:58.774 +0000,,,,,57.849354,176.699852,17.345035
3.997839,0.186735,0.231627,4.008895,36238.75388,2001-01-01 10:03:58.754 +0000,,,,,61.847193,176.886587,17.576662
4.158639,0.684567,0.750655,4.280934,36238.73389,2001-01-01 10:03:58.734 +0000,,,,,66.005832,177.571154,18.327317
3.94832,2.189566,1.571104,4.780355,36238.7139,2001-01-01 10:03:58.714 +0000,,,,,69.954152,179.76072,19.898421
4.70179,1.906017,1.275639,5.231346,36238.69394,2001-01-01 10:03:58.694 +0000,,,,,74.655942,181.666737,21.17406
5.575629,0.493762,0.286318,5.604768,36238.67395,2001-01-01 10:03:58.674 +0000,,,,,80.231571,182.160499,21.460378
5.447518,0.524143,0.118683,5.473963,36238.65399,2001-01-01 10:03:58.654 +0000,,,,,85.679089,182.684642,21.579061
5.315026,1.368698,0.927561,5.566256,36238.634,2001-01-01 10:03:58.634 +0000,,,,,90.994115,184.05334,22.506622
5.60921,2.276324,1.272209,6.185742,36238.61401,2001-01-01 10:03:58.614 +0000,,,,,96.603325,186.329664,23.778831
5.80227,1.861948,1.222281,6.215075,36238.59405,2001-01-01 10:03:58.594 +0000,,,,,102.405595,188.191612,25.001112
5.784275,1.459565,1.343995,6.115103,36238.57407,2001-01-01 10:03:58.574 +0000,,,,,108.18987,189.651177,26.345107
5.099293,1.839624,1.873663,5.735644,36238.55408,2001-01-01 10:03:58.554 +0000,,,,,113.289163,191.490801,28.21877
4.236515,2.212645,2.196996,5.26029,36238.53412,2001-01-01 10:03:58.534 +0000,,,,,117.525678,193.703446,30.415766
3.685361,1.84461,2.152605,4.649536,36238.51413,2001-01-01 10:03:58.514 +0000,,,,,121.211039,195.548056,32.568371
2.919373,0.798277,1.857507,3.551101,36238.49417,2001-01-01 10:03:58.494 +0000,,,,,124.130412,196.346333,34.425878
1.9813,0.333567,1.179278,2.329702,36238.47423,2001-01-01 10:03:58.474 +0000,,,,,126.111712,196.6799,35.605156
0.642548,0.213264,0.748509,1.009264,36238.45424,2001-01-01 10:03:58.454 +0000,,,,,126.75426,196.893164,36.353665
0.640001,0.079033,0.746719,0.986629,36238.43428,2001-01-01 10:03:58.434 +0000,,,,,127.394261,196.972197,37.100384
0.660918,-0.1662,0.652429,0.943451,36238.41429,2001-01-01 10:03:58.414 +0000,,,,,128.055179,196.805997,37.752813
0.251997,-0.474619,0.123732,0.55143,36238.39433,2001-01-01 10:03:58.394 +0000,,,,,128.307176,196.331378,37.876545
-0.222157,-1.262306,-0.343197,1.326859,36238.37434,2001-01-01 10:03:58.374 +0000,,,,,128.085019,195.069072,37.533348
-0.824574,-1.260357,-0.665684,1.646681,36238.35436,2001-01-01 10:03:58.354 +0000,,,,,127.260445,193.808715,36.867664
-1.152068,-1.400469,-1.221002,2.186189,36238.3344,2001-01-01 10:03:58.334 +0000,,,,,126.108377,192.408246,35.646662
-1.115537,-2.591224,-1.569059,3.228128,36238.31441,2001-01-01 10:03:58.314 +0000,,,,,124.99284,189.817022,34.077603
-0.959155,-3.986661,-2.011917,4.567412,36238.29445,2001-01-01 10:03:58.294 +0000,,,,,124.033685,185.830361,32.065686
-1.172305,-4.903016,-2.890249,5.810973,36238.27446,2001-01-01 10:03:58.274 +0000,,,,,122.86138,180.927345,29.175437
-0.886354,-6.195755,-4.051619,7.455778,36238.25447,2001-01-01 10:03:58.254 +0000,,,,,121.975026,174.73159,25.123818
-0.090458,-8.132244,-5.492022,9.813454,36238.23451,2001-01-01 10:03:58.235 +0000,,,,,121.884568,166.599346,19.631796
0.540953,-9.032652,-6.630757,11.218216,36238.21452,2001-01-01 10:03:58.215 +0000,,,,,122.425521,157.566694,13.001039
1.057131,-8.821725,-7.208048,11.440992,36238.19457,2001-01-01 10:03:58.195 +0000,,,,,123.482652,148.744969,5.792991
1.508922,-8.112661,-7.931376,11.445472,36238.17458,2001-01-01 10:03:58.175 +0000,,,,,124.991574,140.632308,-2.138385
2.408596,-7.408681,-8.689066,11.670037,36238.15459,2001-01-01 10:03:58.155 +0000,,,,,127.40017,133.223627,-10.827451
3.379962,-8.082542,-9.643408,13.028696,36238.13463,2001-01-01 10:03:58.135 +0000,,,,,130.780132,125.141085,-20.470859
3.993945,-7.904743,-9.437799,12.942511,36238.11464,2001-01-01 10:03:58.115 +0000,,,,,134.774077,117.236342,-29.908658
2.741767,-4.448926,-7.765258,9.359993,36238.09468,2001-01-01 10:03:58.095 +0000,,,,,137.515844,112.787416,-37.673916
1.217396,-1.340001,-6.283806,6.53941,36238.07469,2001-01-01 10:03:58.075 +0000,,,,,138.73324,111.447415,-43.957722
0.855616,-1.606926,-5.993819,6.264196,36238.0547,2001-01-01 10:03:58.055 +0000,,,,,139.588856,109.840489,-49.951541
1.333503,-3.821044,-5.898027,7.152995,36238.03474,2001-01-01 10:03:58.035 +0000,,,,,140.922359,106.019445,-55.849568
2.072896,-4.485121,-5.852766,7.659509,36238.01476,2001-01-01 10:03:58.015 +0000,,,,,142.995255,101.534324,-61.702334
2.75194,-3.490691,-5.413865,7.004858,36237.9948,2001-01-01 10:03:57.995 +0000,,,,,145.747195,98.043633,-67.116199
3.347103,-3.560601,-5.428892,7.304372,36237.97481,2001-01-01 10:03:57.975 +0000,,,,,149.094298,94.483032,-72.545091
3.460435,-5.207863,-5.601022,8.394516,36237.95482,2001-01-01 10:03:57.955 +0000,,,,,152.554733,89.275169,-78.146113
3.265301,-6.258814,-4.926321,8.608344,36237.93486,2001-01-01 10:03:57.935 +0000,,,,,155.820034,83.016355,-83.072434
2.720174,-4.287181,-3.563391,6.202985,36237.91487,2001-01-01 10:03:57.915 +0000,,,,,158.540208,78.729174,-86.635825
1.917674,-3.176434,-3.035434,4.793857,36237.89491,2001-01-01 10:03:57.895 +0000,,,,,160.457882,75.55274,-89.671259
1.58498,-2.777659,-2.793005,4.24599,36237.87492,2001-01-01 10:03:57.875 +0000,,,,,162.042862,72.775081,-92.464264
1.508467,-1.947116,-2.065986,3.214814,36237.85494,2001-01-01 10:03:57.855 +0000,,,,,163.551329,70.827965,-94.53025
0.653015,-2.23089,-1.552761,2.795418,36237.83498,2001-01-01 10:03:57.835 +0000,,,,,164.204344,68.597075,-96.083011
-0.114869,-1.200956,-1.402603,1.850077,36237.81499,2001-01-01 10:03:57.815 +0000,,,,,164.089475,67.396119,-97.485614
-0.307537,-0.413304,-1.180588,1.288094,36237.79503,2001-01-01 10:03:57.795 +0000,,,,,163.781938,66.982815,-98.666202
0.408314,-0.919394,-1.424413,1.743834,36237.77504,2001-01-01 10:03:57.775 +0000,,,,,164.190252,66.063421,-100.090615
