,,,,,,,,,,,Axis_X,Axis_Y,Axis_Z,,Total_Accel_Data,,Action pattern,Placement of Iphone,Height,Weight,Age,ground condition,Frequncy,Number of step (exactly),number of steps(by program),Accuracy,,Action pattern,Placement of Iphone,Height,Weight,Age,ground condition,Frequncy,Number of step (exactly),number of steps(by program),Accuracy
x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date,,,,,,-0.813599,0.974823,0.003281,,1.273723,,Walking ,in pocket of pants,173cm,60 Kilo,28,Flat,25Hz ,150,250,0.6,,Walking ,in pocket of pants,173cm,60 Kilo,28,Flat,25Hz ,150,250,0.6
0.016006,0.001373,-1.005554,1.005683,6408.727887,2001-01-01 01:46:48.728 +0000,,,,,,-0.556564,1.463425,-0.917099,,1.77475,,,,,,,,,,,,,,,,,,,,,,
0.015762,0.002716,-1.006287,1.006414,6408.718091,2001-01-01 01:46:48.718 +0000,,,,,,-0.609222,1.484161,-0.938599,,1.81451,,,,,,,,,,,,,,,,,,,,,,
0.015289,0.000992,-1.0065,1.006617,6408.708264,2001-01-01 01:46:48.708 +0000,,,,,,-0.674118,1.436401,-0.865417,,1.858724,,,,,,,,,,,,,,,,,,,,,,
0.014343,0.000229,-1.006241,1.006343,6408.698468,2001-01-01 01:46:48.698 +0000,,,,,,-0.734634,1.396942,-0.757355,,1.807382,,,,,,,,,,,,,,,,,,,,,,
0.013031,-0.000809,-1.006393,1.006478,6408.688672,2001-01-01 01:46:48.689 +0000,,,,,,-0.766907,1.394913,-0.629333,,1.750635,,,,,,,,,,,,,,,,,,,,,,
0.013,-0.002594,-1.006699,1.006786,6408.678845,2001-01-01 01:46:48.679 +0000,,,,,,-0.758713,1.465546,-0.500504,,1.711721,,,,,,,,,,,,,,,,,,,,,,
0.013809,-0.001511,-1.005981,1.006077,6408.669049,2001-01-01 01:46:48.669 +0000,,,,,,-0.717682,1.5961,-0.390106,,1.724521,,,,,,,,,,,,,,,,,,,,,,
0.015549,0.00209,-1.005829,1.005951,6408.659253,2001-01-01 01:46:48.659 +0000,,,,,,-0.642807,1.742111,-0.312958,,1.792982,,,,,,,,,,,,,,,,,,,,,,
0.013916,0.001175,-1.006912,1.007009,6408.649426,2001-01-01 01:46:48.649 +0000,,,,,,-0.564758,1.936218,-0.266876,,1.883108,,,,,,,,,,,,,,,,,,,,,,
0.014557,0.000198,-1.005646,1.005751,6408.63963,2001-01-01 01:46:48.640 +0000,,,,,,-0.494553,2.170761,-0.286438,,2.034482,,,,,,,,,,,,,,,,,,,,,,
0.014709,-0.000732,-1.006271,1.006379,6408.629834,2001-01-01 01:46:48.630 +0000,,,,,,-0.409302,2.397568,-0.353226,,2.244734,,,,,,,,,,,,,,,,,,,,,,
0.014877,-0.000748,-1.007797,1.007907,6408.620007,2001-01-01 01:46:48.620 +0000,,,,,,-0.323532,2.574402,-0.452438,,2.457769,,,,,,,,,,,,,,,,,,,,,,
0.015259,-0.000519,-1.006561,1.006677,6408.610211,2001-01-01 01:46:48.610 +0000,,,,,,-0.227737,2.653778,-0.548233,,2.633803,,,,,,,,,,,,,,,,,,,,,,
0.014465,0.002258,-1.005249,1.005356,6408.600415,2001-01-01 01:46:48.600 +0000,,,,,,-0.168884,2.654037,-0.598175,,2.719368,,,,,,,,,,,,,,,,,,,,,,
0.012329,0.001129,-1.005341,1.005417,6408.590589,2001-01-01 01:46:48.591 +0000,,,,,,-0.123657,2.615982,-0.634903,,2.725849,,,,,,,,,,,,,,,,,,,,,,
0.014053,0.003433,-1.005905,1.006009,6408.580792,2001-01-01 01:46:48.581 +0000,,,,,,-0.061172,2.526474,-0.64473,,2.694764,,,,,,,,,,,,,,,,,,,,,,
0.013611,0.00235,-1.005707,1.005802,6408.570996,2001-01-01 01:46:48.571 +0000,,,,,,0.010437,2.408844,-0.616028,,2.608158,,,,,,,,,,,,,,,,,,,,,,
0.015533,0.000961,-1.007111,1.007231,6408.56117,2001-01-01 01:46:48.561 +0000,,,,,,0.087692,2.269302,-0.567047,,2.486389,,,,,,,,,,,,,,,,,,,,,,
0.016434,-0.004364,-1.007767,1.00791,6408.551373,2001-01-01 01:46:48.551 +0000,,,,,,0.15892,2.120453,-0.498398,,2.340719,,,,,,,,,,,,,,,,,,,,,,
0.015366,-0.004135,-1.005981,1.006107,6408.541577,2001-01-01 01:46:48.542 +0000,,,,,,0.223846,1.967209,-0.434204,,2.184028,,,,,,,,,,,,,,,,,,,,,,
0.016159,-0.00325,-1.008011,1.008146,6408.531751,2001-01-01 01:46:48.532 +0000,,,,,,0.282516,1.792801,-0.36824,,2.026956,,,,,,,,,,,,,,,,,,,,,,
0.016037,-0.001129,-1.007507,1.007636,6408.521955,2001-01-01 01:46:48.522 +0000,,,,,,0.329941,1.630936,-0.310043,,1.851905,,,,,,,,,,,,,,,,,,,,,,
0.014633,0.001526,-1.004944,1.005052,6408.512158,2001-01-01 01:46:48.512 +0000,,,,,,0.371735,1.494446,-0.249512,,1.692613,,,,,,,,,,,,,,,,,,,,,,
0.013611,0.005051,-1.001953,1.002058,6408.502332,2001-01-01 01:46:48.502 +0000,,,,,,0.408127,1.345657,-0.198914,,1.560068,,,,,,,,,,,,,,,,,,,,,,
0.013474,0.005035,-1.005478,1.005581,6408.492536,2001-01-01 01:46:48.493 +0000,,,,,,0.44191,1.193451,-0.152435,,1.420186,,,,,,,,,,,,,,,,,,,,,,
0.013275,0.003296,-1.006516,1.006608,6408.482739,2001-01-01 01:46:48.483 +0000,,,,,,0.473663,1.069855,-0.120544,,1.281736,,,,,,,,,,,,,,,,,,,,,,
0.016052,0.00148,-1.006622,1.006751,6408.472913,2001-01-01 01:46:48.473 +0000,,,,,,0.511154,0.91629,-0.10582,,1.176213,,,,,,,,,,,,,,,,,,,,,,
0.016617,-0.004639,-1.007599,1.007747,6408.463117,2001-01-01 01:46:48.463 +0000,,,,,,0.541718,0.780304,-0.1064,,1.054545,,,,,,,,,,,,,,,,,,,,,,
0.015533,-0.003052,-1.00618,1.006304,6408.45332,2001-01-01 01:46:48.453 +0000,,,,,,0.552002,0.674927,-0.100113,,0.955852,,,,,,,,,,,,,,,,,,,,,,
0.015533,0.000046,-1.006805,1.006925,6408.443494,2001-01-01 01:46:48.443 +0000,,,,,,0.554825,0.585983,-0.091522,,0.877642,,,,,,,,,,,,,,,,,,,,,,
0.014877,0.004333,-1.005875,1.005994,6408.433698,2001-01-01 01:46:48.434 +0000,,,,,,0.545181,0.528,-0.064728,,0.812147,,,,,,,,,,,,,,,,,,,,,,
0.013779,0.004623,-1.00679,1.006895,6408.423902,2001-01-01 01:46:48.424 +0000,,,,,,0.533463,0.46582,-0.04155,,0.761706,,,,,,,,,,,,,,,,,,,,,,
0.011414,0.004791,-1.003281,1.003357,6408.414075,2001-01-01 01:46:48.414 +0000,,,,,,0.536942,0.422943,-0.010574,,0.709434,,,,,,,,,,,,,,,,,,,,,,
0.012924,0.00238,-1.004959,1.005045,6408.404279,2001-01-01 01:46:48.404 +0000,,,,,,0.566452,0.389069,0.006882,,0.683593,,,,,,,,,,,,,,,,,,,,,,
0.012939,0.000839,-1.007263,1.007347,6408.394483,2001-01-01 01:46:48.394 +0000,,,,,,0.609634,0.366119,0.011902,,0.687233,,,,,,,,,,,,,,,,,,,,,,
0.013596,0.00145,-1.006073,1.006166,6408.384656,2001-01-01 01:46:48.385 +0000,,,,,,0.631821,0.372421,0.014557,,0.711224,,,,,,,,,,,,,,,,,,,,,,
0.014236,0.001968,-1.005753,1.005855,6408.37486,2001-01-01 01:46:48.375 +0000,,,,,,0.621109,0.402786,0.013275,,0.733558,,,,,,,,,,,,,,,,,,,,,,
0.014252,0.003769,-1.007874,1.007981,6408.365064,2001-01-01 01:46:48.365 +0000,,,,,,0.575439,0.450989,0.027405,,0.740398,,,,,,,,,,,,,,,,,,,,,,
0.013702,0.002472,-1.00441,1.004506,6408.355237,2001-01-01 01:46:48.355 +0000,,,,,,0.527649,0.492065,0.045944,,0.731623,,,,,,,,,,,,,,,,,,,,,,
0.013931,0.003799,-1.006256,1.00636,6408.345441,2001-01-01 01:46:48.345 +0000,,,,,,0.465897,0.525894,0.071396,,0.722947,,,,,,,,,,,,,,,,,,,,,,
0.01355,-0.002228,-1.007294,1.007387,6408.335645,2001-01-01 01:46:48.336 +0000,,,,,,0.427933,0.551285,0.100967,,0.706202,,,,,,,,,,,,,,,,,,,,,,
0.012802,-0.002441,-1.007568,1.007653,6408.325818,2001-01-01 01:46:48.326 +0000,,,,,,0.406296,0.579712,0.112869,,0.705149,,,,,,,,,,,,,,,,,,,,,,
0.009064,-0.011642,-1.007126,1.007234,6408.316022,2001-01-01 01:46:48.316 +0000,,,,,,0.400955,0.61676,0.101105,,0.716855,,,,,,,,,,,,,,,,,,,,,,
0.116562,0.097412,-1.006226,1.017627,6408.306226,2001-01-01 01:46:48.306 +0000,,,,,,0.414932,0.661133,0.072266,,0.74255,,,,,,,,,,,,,,,,,,,,,,
0.073242,0.122253,-1.005447,1.015497,6408.296399,2001-01-01 01:46:48.296 +0000,,,,,,0.454056,0.697144,0.022415,,0.783893,,,,,,,,,,,,,,,,,,,,,,
0.052551,0.107986,-1.004822,1.011973,6408.286603,2001-01-01 01:46:48.287 +0000,,,,,,0.512756,0.742981,-0.059372,,0.832273,,,,,,,,,,,,,,,,,,,,,,
0.044495,0.099564,-1.005173,1.011071,6408.276807,2001-01-01 01:46:48.277 +0000,,,,,,0.566559,0.822342,-0.141968,,0.90469,,,,,,,,,,,,,,,,,,,,,,
0.042618,0.085037,-1.013535,1.017988,6408.26698,2001-01-01 01:46:48.267 +0000,,,,,,0.593414,0.935165,-0.233582,,1.008658,,,,,,,,,,,,,,,,,,,,,,
0.034012,0.056351,-1.008163,1.01031,6408.257184,2001-01-01 01:46:48.257 +0000,,,,,,0.584839,1.067963,-0.297668,,1.131917,,,,,,,,,,,,,,,,,,,,,,
0.02269,0.01712,-0.853149,0.853623,6408.247388,2001-01-01 01:46:48.247 +0000,,,,,,0.539368,1.178009,-0.327682,,1.25347,,,,,,,,,,,,,,,,,,,,,,
0.001892,0.145859,-2.003036,2.008341,6408.237561,2001-01-01 01:46:48.238 +0000,,,,,,0.451065,1.277802,-0.339508,,1.336413,,,,,,,,,,,,,,,,,,,,,,
0.108459,0.029587,-0.486115,0.498945,6408.227765,2001-01-01 01:46:48.228 +0000,,,,,,0.35141,1.339432,-0.325714,,1.396962,,,,,,,,,,,,,,,,,,,,,,
0.070801,-0.001862,-0.180984,0.194349,6408.217969,2001-01-01 01:46:48.218 +0000,,,,,,0.263306,1.392548,-0.290359,,1.422553,,,,,,,,,,,,,,,,,,,,,,
-0.030975,-0.0681,-0.477829,0.48365,6408.208142,2001-01-01 01:46:48.208 +0000,,,,,,0.188934,1.466339,-0.269775,,1.446661,,,,,,,,,,,,,,,,,,,,,,
-0.047745,-0.037018,-0.884521,0.886582,6408.198346,2001-01-01 01:46:48.198 +0000,,,,,,0.131027,1.519791,-0.247696,,1.502872,,,,,,,,,,,,,,,,,,,,,,
-0.148468,-0.028427,-0.983383,0.994934,6408.18855,2001-01-01 01:46:48.189 +0000,,,,,,0.08519,1.605164,-0.221619,,1.545408,,,,,,,,,,,,,,,,,,,,,,
-0.161667,-0.027542,-0.986771,1.000305,6408.178723,2001-01-01 01:46:48.179 +0000,,,,,,0.042145,1.724792,-0.216507,,1.622628,,,,,,,,,,,,,,,,,,,,,,
-0.069061,0.020065,-0.975555,0.978203,6408.168927,2001-01-01 01:46:48.169 +0000,,,,,,-0.001221,1.827118,-0.215454,,1.738839,,,,,,,,,,,,,,,,,,,,,,
-0.0495,0.014069,-0.993057,0.99439,6408.159131,2001-01-01 01:46:48.159 +0000,,,,,,-0.064789,1.977005,-0.233719,,1.839778,,,,,,,,,,,,,,,,,,,,,,
-0.0354,-0.003952,-0.995499,0.996136,6408.149304,2001-01-01 01:46:48.149 +0000,,,,,,-0.134567,2.103058,-0.288361,,1.991826,,,,,,,,,,,,,,,,,,,,,,
-0.014435,-0.041458,-1.062943,1.063849,6408.139508,2001-01-01 01:46:48.140 +0000,,,,,,-0.213318,2.230942,-0.330826,,2.126996,,,,,,,,,,,,,,,,,,,,,,
