x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date
-0.065628,0.098816,-0.406387,0.423347,86138.87454,2001-01-01 23:55:38.875 +0000
0.009171,0.106171,-0.516251,0.527135,86138.86471,2001-01-01 23:55:38.865 +0000
0.094238,0.145096,-0.638763,0.66178,86138.85491,2001-01-01 23:55:38.855 +0000
0.165863,0.156921,-0.74884,0.782877,86138.84512,2001-01-01 23:55:38.845 +0000
0.205093,0.163101,-0.848984,0.888504,86138.83532,2001-01-01 23:55:38.835 +0000
0.228317,0.175507,-0.919327,0.963376,86138.82553,2001-01-01 23:55:38.826 +0000
0.234116,0.189926,-0.945465,0.992364,86138.81573,2001-01-01 23:55:38.816 +0000
0.236969,0.202713,-0.970139,1.019027,86138.80593,2001-01-01 23:55:38.806 +0000
0.264862,0.237854,-1.005753,1.066895,86138.79614,2001-01-01 23:55:38.796 +0000
0.322311,0.297394,-1.062912,1.14983,86138.78634,2001-01-01 23:55:38.786 +0000
0.394318,0.319748,-1.152023,1.258921,86138.77652,2001-01-01 23:55:38.777 +0000
0.444672,0.321869,-1.246216,1.361759,86138.76672,2001-01-01 23:55:38.767 +0000
0.485062,0.310715,-1.325821,1.445555,86138.75692,2001-01-01 23:55:38.757 +0000
0.506729,0.341599,-1.368134,1.498417,86138.74713,2001-01-01 23:55:38.747 +0000
0.509109,0.378113,-1.365341,1.50543,86138.73733,2001-01-01 23:55:38.737 +0000
0.504135,0.394272,-1.349258,1.493352,86138.72753,2001-01-01 23:55:38.728 +0000
0.504028,0.433105,-1.298218,1.458422,86138.71774,2001-01-01 23:55:38.718 +0000
0.510239,0.448776,-1.258942,1.430621,86138.70791,2001-01-01 23:55:38.708 +0000
0.519684,0.464249,-1.216583,1.402025,86138.69812,2001-01-01 23:55:38.698 +0000
0.521378,0.466263,-1.210815,1.398324,86138.68832,2001-01-01 23:55:38.688 +0000
0.506439,0.463348,-1.235031,1.412966,86138.67852,2001-01-01 23:55:38.679 +0000
0.477905,0.476059,-1.276688,1.443938,86138.66873,2001-01-01 23:55:38.669 +0000
0.442947,0.500336,-1.328323,1.486937,86138.65893,2001-01-01 23:55:38.659 +0000
0.420532,0.516403,-1.383606,1.535541,86138.64913,2001-01-01 23:55:38.649 +0000
0.423203,0.517868,-1.438995,1.586819,86138.63934,2001-01-01 23:55:38.639 +0000
0.462372,0.502106,-1.477158,1.627235,86138.62951,2001-01-01 23:55:38.630 +0000
0.514496,0.478836,-1.503464,1.659636,86138.61972,2001-01-01 23:55:38.620 +0000
0.579605,0.449432,-1.513336,1.681701,86138.60992,2001-01-01 23:55:38.610 +0000
0.622253,0.421265,-1.50325,1.680602,86138.60012,2001-01-01 23:55:38.600 +0000
0.634018,0.40274,-1.448746,1.631883,86138.59033,2001-01-01 23:55:38.590 +0000
0.622116,0.392944,-1.392227,1.574716,86138.58053,2001-01-01 23:55:38.581 +0000
0.593414,0.392624,-1.348526,1.524735,86138.57074,2001-01-01 23:55:38.571 +0000
0.556686,0.377121,-1.32048,1.481819,86138.56094,2001-01-01 23:55:38.561 +0000
0.50737,0.368515,-1.28009,1.425433,86138.55111,2001-01-01 23:55:38.551 +0000
0.463638,0.334381,-1.259491,1.383144,86138.54132,2001-01-01 23:55:38.541 +0000
0.443344,0.308182,-1.275238,1.384833,86138.53152,2001-01-01 23:55:38.532 +0000
0.433411,0.317551,-1.294876,1.401923,86138.52172,2001-01-01 23:55:38.522 +0000
0.434753,0.309143,-1.323486,1.426953,86138.51193,2001-01-01 23:55:38.512 +0000
0.432007,0.295792,-1.323074,1.422901,86138.50213,2001-01-01 23:55:38.502 +0000
0.413757,0.27948,-1.285812,1.379354,86138.49234,2001-01-01 23:55:38.492 +0000
0.393051,0.23967,-1.23819,1.321001,86138.48251,2001-01-01 23:55:38.483 +0000
0.375229,0.200378,-1.165924,1.241099,86138.47271,2001-01-01 23:55:38.473 +0000
0.37326,0.176651,-1.114334,1.188389,86138.46292,2001-01-01 23:55:38.463 +0000
0.400803,0.105087,-1.099503,1.174986,86138.45312,2001-01-01 23:55:38.453 +0000
0.449905,0.064056,-1.080154,1.171858,86138.44332,2001-01-01 23:55:38.443 +0000
0.468887,0.041122,-1.066605,1.165844,86138.43353,2001-01-01 23:55:38.434 +0000
0.481369,0.032974,-1.045166,1.151163,86138.42373,2001-01-01 23:55:38.424 +0000
0.482819,0.043121,-0.984756,1.097597,86138.41391,2001-01-01 23:55:38.414 +0000
0.452194,0.053665,-0.927704,1.033438,86138.40411,2001-01-01 23:55:38.404 +0000
0.406265,0.063324,-0.863068,0.956006,86138.39431,2001-01-01 23:55:38.394 +0000
0.351852,0.07016,-0.805801,0.882065,86138.38452,2001-01-01 23:55:38.385 +0000
0.293167,0.073288,-0.739502,0.798862,86138.37472,2001-01-01 23:55:38.375 +0000
0.250168,0.043274,-0.666809,0.713506,86138.36492,2001-01-01 23:55:38.365 +0000
0.225952,0.028275,-0.621857,0.662238,86138.35513,2001-01-01 23:55:38.355 +0000
0.202667,0.027451,-0.576248,0.611465,86138.34533,2001-01-01 23:55:38.345 +0000
0.190094,0.003006,-0.528259,0.561429,86138.33551,2001-01-01 23:55:38.336 +0000
0.176834,-0.019974,-0.483719,0.515416,86138.32571,2001-01-01 23:55:38.326 +0000
0.154099,-0.0439,-0.430374,0.459234,86138.31591,2001-01-01 23:55:38.316 +0000
0.131409,-0.102539,-0.388763,0.422989,86138.30612,2001-01-01 23:55:38.306 +0000
0.112885,-0.157089,-0.376648,0.423419,86138.29632,2001-01-01 23:55:38.296 +0000
0.096634,-0.210373,-0.350159,0.419769,86138.28653,2001-01-01 23:55:38.287 +0000
0.094681,-0.264526,-0.342545,0.44303,86138.27673,2001-01-01 23:55:38.277 +0000
0.085434,-0.290543,-0.331406,0.448936,86138.26693,2001-01-01 23:55:38.267 +0000
0.06636,-0.31073,-0.302414,0.438647,86138.25711,2001-01-01 23:55:38.257 +0000
0.028931,-0.317932,-0.28244,0.426251,86138.24731,2001-01-01 23:55:38.247 +0000
-0.01915,-0.313904,-0.256592,0.405884,86138.23751,2001-01-01 23:55:38.238 +0000
-0.064667,-0.317337,-0.210419,0.386213,86138.22772,2001-01-01 23:55:38.228 +0000
-0.082123,-0.327103,-0.139862,0.365105,86138.21792,2001-01-01 23:55:38.218 +0000
-0.074738,-0.316284,-0.071426,0.332751,86138.20813,2001-01-01 23:55:38.208 +0000
-0.042572,-0.314621,0.016983,0.317942,86138.19833,2001-01-01 23:55:38.198 +0000
0.003265,-0.319901,0.106094,0.33705,86138.18853,2001-01-01 23:55:38.189 +0000
0.035599,-0.344513,0.220871,0.41078,86138.17874,2001-01-01 23:55:38.179 +0000
0.039185,-0.374252,0.349701,0.513703,86138.16894,2001-01-01 23:55:38.169 +0000
-0.013351,-0.388214,0.417572,0.570311,86138.15911,2001-01-01 23:55:38.159 +0000
-0.100494,-0.345657,0.430237,0.560965,86138.14932,2001-01-01 23:55:38.149 +0000
-0.175064,-0.318039,0.468491,0.592688,86138.13952,2001-01-01 23:55:38.140 +0000
-0.228806,-0.261215,0.537643,0.640036,86138.12973,2001-01-01 23:55:38.130 +0000
-0.272934,-0.193863,0.584045,0.67319,86138.11993,2001-01-01 23:55:38.120 +0000
-0.247818,-0.163834,0.669159,0.73214,86138.11013,2001-01-01 23:55:38.110 +0000
-0.1996,-0.140762,0.829758,0.864958,86138.10034,2001-01-01 23:55:38.100 +0000
-0.18837,-0.148407,0.963547,0.99294,86138.09054,2001-01-01 23:55:38.091 +0000
-0.187775,-0.171494,1.141785,1.169761,86138.08075,2001-01-01 23:55:38.081 +0000
-0.208145,-0.18605,1.321106,1.350281,86138.07092,2001-01-01 23:55:38.071 +0000
-0.252808,-0.188538,1.456467,1.490219,86138.06112,2001-01-01 23:55:38.061 +0000
-0.294495,-0.163254,1.531326,1.567909,86138.05133,2001-01-01 23:55:38.051 +0000
-0.286438,-0.119461,1.541992,1.572914,86138.04153,2001-01-01 23:55:38.042 +0000
-0.240265,-0.09523,1.510895,1.53284,86138.03173,2001-01-01 23:55:38.032 +0000
-0.202255,-0.116272,1.469727,1.488127,86138.02194,2001-01-01 23:55:38.022 +0000
-0.164017,-0.150421,1.430115,1.447327,86138.01214,2001-01-01 23:55:38.012 +0000
-0.117676,-0.144455,1.50032,1.511845,86138.00235,2001-01-01 23:55:38.002 +0000
-0.096542,-0.206314,1.564499,1.580994,86137.99255,2001-01-01 23:55:37.993 +0000
-0.09198,-0.188034,1.635468,1.648809,86137.98275,2001-01-01 23:55:37.983 +0000
-0.095856,-0.140259,1.733185,1.741491,86137.97293,2001-01-01 23:55:37.973 +0000
-0.115387,-0.161133,1.716019,1.727425,86137.96313,2001-01-01 23:55:37.963 +0000
-0.15155,-0.119568,1.659714,1.670902,86137.95333,2001-01-01 23:55:37.953 +0000
-0.176117,-0.093994,1.621033,1.633279,86137.94354,2001-01-01 23:55:37.944 +0000
-0.180817,-0.090179,1.615417,1.628005,86137.93374,2001-01-01 23:55:37.934 +0000
-0.180817,-0.080688,1.642883,1.654772,86137.92395,2001-01-01 23:55:37.924 +0000
-0.176025,-0.075226,1.675674,1.686573,86137.91417,2001-01-01 23:55:37.914 +0000
-0.158829,-0.06308,1.713531,1.722032,86137.90438,2001-01-01 23:55:37.904 +0000
-0.138641,-0.048416,1.74054,1.746724,86137.89458,2001-01-01 23:55:37.895 +0000
-0.110703,-0.058105,1.739365,1.743852,86137.88475,2001-01-01 23:55:37.885 +0000
-0.07074,-0.065033,1.743713,1.746359,86137.87496,2001-01-01 23:55:37.875 +0000
-0.005524,-0.155029,1.737183,1.744095,86137.86516,2001-01-01 23:55:37.865 +0000
0.049118,-0.110901,1.730072,1.734319,86137.85536,2001-01-01 23:55:37.855 +0000
0.098343,-0.098923,1.719604,1.725253,86137.84557,2001-01-01 23:55:37.846 +0000
0.107346,-0.045731,1.679962,1.684009,86137.83577,2001-01-01 23:55:37.836 +0000
0.075562,-0.011215,1.605103,1.606919,86137.82598,2001-01-01 23:55:37.826 +0000
0.00322,0.036209,1.522751,1.523185,86137.81618,2001-01-01 23:55:37.816 +0000
-0.063614,0.055756,1.471329,1.473758,86137.80638,2001-01-01 23:55:37.806 +0000
-0.11673,0.001297,1.479507,1.484106,86137.79659,2001-01-01 23:55:37.797 +0000
-0.12001,-0.065994,1.59494,1.60081,86137.78676,2001-01-01 23:55:37.787 +0000
-0.089584,-0.13591,1.759537,1.76705,86137.77696,2001-01-01 23:55:37.777 +0000
-0.080429,-0.093185,1.88092,1.884944,86137.76717,2001-01-01 23:55:37.767 +0000
-0.074509,-0.061218,1.922379,1.924796,86137.75737,2001-01-01 23:55:37.757 +0000
-0.096893,0.002777,1.88414,1.886632,86137.74758,2001-01-01 23:55:37.748 +0000
-0.153519,-0.079926,1.742493,1.751067,86137.73778,2001-01-01 23:55:37.738 +0000
-0.141388,0.016281,1.606583,1.612874,86137.72798,2001-01-01 23:55:37.728 +0000
-0.126648,0.03598,1.428467,1.434521,86137.71819,2001-01-01 23:55:37.718 +0000
-0.084442,0.010696,1.319153,1.321896,86137.70839,2001-01-01 23:55:37.708 +0000
-0.044388,-0.048187,1.316177,1.317807,86137.69856,2001-01-01 23:55:37.699 +0000
-0.038803,-0.08252,1.400772,1.403737,86137.68877,2001-01-01 23:55:37.689 +0000
-0.092896,-0.088287,1.456833,1.462459,86137.67897,2001-01-01 23:55:37.679 +0000
-0.159622,-0.06543,1.453232,1.463435,86137.66918,2001-01-01 23:55:37.669 +0000
-0.24733,-0.045044,1.406921,1.429206,86137.65938,2001-01-01 23:55:37.659 +0000
-0.354706,-0.035812,1.313171,1.360705,86137.64958,2001-01-01 23:55:37.650 +0000
-0.3573,-0.043533,1.233078,1.284539,86137.63979,2001-01-01 23:55:37.640 +0000
-0.247284,-0.103638,1.188492,1.218361,86137.62999,2001-01-01 23:55:37.630 +0000
-0.064819,-0.146103,1.160614,1.171568,86137.6202,2001-01-01 23:55:37.620 +0000
0.12056,-0.155533,1.13681,1.153717,86137.6104,2001-01-01 23:55:37.610 +0000
0.235046,-0.186081,1.078568,1.119456,86137.60057,2001-01-01 23:55:37.601 +0000
0.203781,-0.176788,0.918808,0.957595,86137.59078,2001-01-01 23:55:37.591 +0000
0.037537,-0.181259,0.724808,0.748071,86137.58098,2001-01-01 23:55:37.581 +0000
-0.184769,-0.194473,0.542923,0.605578,86137.57118,2001-01-01 23:55:37.571 +0000
-0.340363,-0.222107,0.445526,0.603052,86137.56139,2001-01-01 23:55:37.561 +0000
-0.375366,-0.283615,0.484329,0.675213,86137.55159,2001-01-01 23:55:37.552 +0000
-0.326599,-0.353424,0.591156,0.76226,86137.5418,2001-01-01 23:55:37.542 +0000
-0.248505,-0.426987,0.716095,0.869979,86137.532,2001-01-01 23:55:37.532 +0000
-0.184708,-0.433044,0.805847,0.933292,86137.5222,2001-01-01 23:55:37.522 +0000
-0.167709,-0.496643,0.741867,0.908376,86137.51238,2001-01-01 23:55:37.512 +0000
-0.223724,-0.445099,0.489548,0.698443,86137.50258,2001-01-01 23:55:37.503 +0000
-0.295395,-0.444611,0.207001,0.572526,86137.49278,2001-01-01 23:55:37.493 +0000
-0.306961,-0.453232,0.113068,0.558953,86137.48299,2001-01-01 23:55:37.483 +0000
-0.233688,-0.431168,0.126678,0.506521,86137.47319,2001-01-01 23:55:37.473 +0000
-0.094116,-0.438126,0.221756,0.499988,86137.4634,2001-01-01 23:55:37.463 +0000
0.038162,-0.463455,0.361343,0.588911,86137.4536,2001-01-01 23:55:37.454 +0000
0.106369,-0.467072,0.467758,0.669528,86137.4438,2001-01-01 23:55:37.444 +0000
0.120285,-0.427673,0.501694,0.670127,86137.43401,2001-01-01 23:55:37.434 +0000
0.05072,-0.367996,0.437897,0.574236,86137.42418,2001-01-01 23:55:37.424 +0000
-0.065994,-0.31073,0.332031,0.459514,86137.41439,2001-01-01 23:55:37.414 +0000
-0.170883,-0.255508,0.170181,0.351351,86137.40459,2001-01-01 23:55:37.405 +0000
-0.199493,-0.201553,0.043167,0.286853,86137.39479,2001-01-01 23:55:37.395 +0000
-0.175888,-0.143234,-0.11647,0.254986,86137.385,2001-01-01 23:55:37.385 +0000
-0.090591,-0.138062,-0.236359,0.288328,86137.3752,2001-01-01 23:55:37.375 +0000
-0.012222,-0.140198,-0.318649,0.348342,86137.3654,2001-01-01 23:55:37.365 +0000
0.055481,-0.133621,-0.401871,0.427122,86137.35561,2001-01-01 23:55:37.356 +0000
0.102615,-0.127243,-0.507019,0.532719,86137.34581,2001-01-01 23:55:37.346 +0000
0.126083,-0.117844,-0.628098,0.651376,86137.33599,2001-01-01 23:55:37.336 +0000
0.136932,-0.132233,-0.71875,0.74353,86137.32619,2001-01-01 23:55:37.326 +0000
0.153305,-0.123199,-0.774567,0.799146,86137.31639,2001-01-01 23:55:37.316 +0000
0.180786,-0.111023,-0.817535,0.844615,86137.3066,2001-01-01 23:55:37.307 +0000
0.215378,-0.099304,-0.833038,0.866142,86137.2968,2001-01-01 23:55:37.297 +0000
0.241974,-0.087753,-0.860687,0.898351,86137.287,2001-01-01 23:55:37.287 +0000
0.267487,-0.06076,-0.889404,0.930742,86137.27721,2001-01-01 23:55:37.277 +0000
0.275314,-0.035019,-0.923538,0.964338,86137.26741,2001-01-01 23:55:37.267 +0000
0.270493,0.008255,-0.972977,1.00991,86137.25762,2001-01-01 23:55:37.258 +0000
0.257355,0.05481,-1.024384,1.057638,86137.24782,2001-01-01 23:55:37.248 +0000
0.248276,0.089905,-1.094452,1.125855,86137.23799,2001-01-01 23:55:37.238 +0000
0.252823,0.136169,-1.158661,1.193715,86137.2282,2001-01-01 23:55:37.228 +0000
0.271103,0.158127,-1.187546,1.228318,86137.2184,2001-01-01 23:55:37.218 +0000
0.303009,0.176605,-1.207138,1.257055,86137.20861,2001-01-01 23:55:37.209 +0000
0.348801,0.187057,-1.204422,1.267787,86137.19881,2001-01-01 23:55:37.199 +0000
0.404755,0.193726,-1.19104,1.272766,86137.18901,2001-01-01 23:55:37.189 +0000
0.44693,0.214035,-1.164734,1.265766,86137.17922,2001-01-01 23:55:37.179 +0000
0.468948,0.23465,-1.157532,1.270769,86137.16942,2001-01-01 23:55:37.169 +0000
0.473572,0.268188,-1.166626,1.287327,86137.15962,2001-01-01 23:55:37.160 +0000
0.471237,0.294098,-1.201538,1.323726,86137.14983,2001-01-01 23:55:37.150 +0000
0.45079,0.328476,-1.244598,1.363867,86137.14003,2001-01-01 23:55:37.140 +0000
0.438141,0.348602,-1.268738,1.38679,86137.13024,2001-01-01 23:55:37.130 +0000
0.427322,0.381256,-1.315994,1.435201,86137.12044,2001-01-01 23:55:37.120 +0000
0.443848,0.404434,-1.375397,1.500761,86137.11061,2001-01-01 23:55:37.111 +0000
0.469254,0.426819,-1.456589,1.588718,86137.10082,2001-01-01 23:55:37.101 +0000
0.496002,0.443863,-1.489151,1.631136,86137.09102,2001-01-01 23:55:37.091 +0000
0.528107,0.461533,-1.495361,1.65167,86137.08122,2001-01-01 23:55:37.081 +0000
0.553253,0.471161,-1.491714,1.659305,86137.07143,2001-01-01 23:55:37.071 +0000
0.57579,0.475128,-1.461716,1.641309,86137.06163,2001-01-01 23:55:37.062 +0000
0.585632,0.47496,-1.427475,1.614385,86137.05184,2001-01-01 23:55:37.052 +0000
0.58783,0.471191,-1.393188,1.583837,86137.04204,2001-01-01 23:55:37.042 +0000
0.577438,0.459824,-1.385025,1.569448,86137.03224,2001-01-01 23:55:37.032 +0000
0.566422,0.428741,-1.358917,1.533398,86137.02242,2001-01-01 23:55:37.022 +0000
0.571686,0.40036,-1.358963,1.527709,86137.01262,2001-01-01 23:55:37.013 +0000
0.575943,0.383286,-1.409195,1.569856,86137.00283,2001-01-01 23:55:37.003 +0000
0.58255,0.36673,-1.468292,1.621646,86136.99303,2001-01-01 23:55:36.993 +0000
0.569885,0.356689,-1.527573,1.668974,86136.98323,2001-01-01 23:55:36.983 +0000
0.542618,0.344452,-1.574417,1.70055,86136.97344,2001-01-01 23:55:36.973 +0000
0.493469,0.334915,-1.575638,1.68473,86136.96364,2001-01-01 23:55:36.964 +0000
0.429688,0.320831,-1.522232,1.613925,86136.95384,2001-01-01 23:55:36.954 +0000
0.380844,0.310913,-1.432159,1.514196,86136.94402,2001-01-01 23:55:36.944 +0000
0.331635,0.308701,-1.317368,1.393103,86136.93422,2001-01-01 23:55:36.934 +0000
0.304199,0.288681,-1.198853,1.270087,86136.92443,2001-01-01 23:55:36.924 +0000
0.283585,0.273926,-1.127563,1.19451,86136.91465,2001-01-01 23:55:36.915 +0000
0.282166,0.252792,-1.088745,1.152774,86136.90486,2001-01-01 23:55:36.905 +0000
0.280106,0.237793,-1.067703,1.129157,86136.89506,2001-01-01 23:55:36.895 +0000
0.268829,0.213882,-1.063293,1.117411,86136.88526,2001-01-01 23:55:36.885 +0000
0.242264,0.206299,-1.004227,1.053434,86136.87547,2001-01-01 23:55:36.875 +0000
0.200058,0.19754,-0.889908,0.933264,86136.86567,2001-01-01 23:55:36.866 +0000
0.173431,0.18576,-0.763901,0.805065,86136.85588,2001-01-01 23:55:36.856 +0000
0.169693,0.15303,-0.628052,0.668329,86136.84608,2001-01-01 23:55:36.846 +0000
0.179306,0.088974,-0.48735,0.526856,86136.83625,2001-01-01 23:55:36.836 +0000
0.207184,0.025513,-0.389893,0.442258,86136.82646,2001-01-01 23:55:36.826 +0000
0.230515,-0.051392,-0.336823,0.411373,86136.81666,2001-01-01 23:55:36.817 +0000
0.283203,-0.125351,-0.30217,0.432693,86136.80687,2001-01-01 23:55:36.807 +0000
0.288452,-0.147781,-0.312561,0.450265,86136.79707,2001-01-01 23:55:36.797 +0000
0.276505,-0.143707,-0.355026,0.472388,86136.78727,2001-01-01 23:55:36.787 +0000
0.227661,-0.133133,-0.351807,0.439684,86136.77748,2001-01-01 23:55:36.777 +0000
0.154953,-0.106155,-0.289673,0.345239,86136.76768,2001-01-01 23:55:36.768 +0000
0.099411,-0.088959,-0.238632,0.273389,86136.75785,2001-01-01 23:55:36.758 +0000
0.050308,-0.121094,-0.146271,0.196443,86136.74806,2001-01-01 23:55:36.748 +0000
0.017975,-0.156052,0.018936,0.158221,86136.73826,2001-01-01 23:55:36.738 +0000
-0.006744,-0.191711,0.139084,0.236945,86136.72847,2001-01-01 23:55:36.728 +0000
0.001678,-0.225174,0.193527,0.296916,86136.71867,2001-01-01 23:55:36.719 +0000
0.011276,-0.239517,0.182922,0.30159,86136.70887,2001-01-01 23:55:36.709 +0000
-0.025284,-0.220322,0.139435,0.26196,86136.69908,2001-01-01 23:55:36.699 +0000
-0.081558,-0.156097,0.118423,0.212232,86136.68928,2001-01-01 23:55:36.689 +0000
-0.127274,-0.168137,0.194,0.286539,86136.67948,2001-01-01 23:55:36.679 +0000
-0.164642,-0.141052,0.315826,0.383079,86136.66969,2001-01-01 23:55:36.670 +0000
-0.175049,-0.087234,0.48233,0.520475,86136.65986,2001-01-01 23:55:36.660 +0000
-0.133606,-0.140503,0.69162,0.718282,86136.65007,2001-01-01 23:55:36.650 +0000
-0.125748,-0.210663,0.827286,0.862898,86136.64027,2001-01-01 23:55:36.640 +0000
-0.104202,-0.208878,0.892578,0.922596,86136.63047,2001-01-01 23:55:36.630 +0000
-0.094757,-0.221268,0.944199,0.974397,86136.62068,2001-01-01 23:55:36.621 +0000
-0.116364,-0.213028,0.962067,0.992217,86136.61088,2001-01-01 23:55:36.611 +0000
-0.167435,-0.184158,0.982666,1.013697,86136.60109,2001-01-01 23:55:36.601 +0000
-0.230103,-0.162811,1.034424,1.072141,86136.59126,2001-01-01 23:55:36.591 +0000
-0.302383,-0.155243,1.09903,1.150392,86136.58146,2001-01-01 23:55:36.581 +0000
-0.343369,-0.136887,1.190948,1.246996,86136.57167,2001-01-01 23:55:36.572 +0000
-0.342941,-0.163834,1.325409,1.378825,86136.56187,2001-01-01 23:55:36.562 +0000
-0.330811,-0.208023,1.490005,1.540398,86136.55207,2001-01-01 23:55:36.552 +0000
-0.34079,-0.241791,1.633438,1.686037,86136.54228,2001-01-01 23:55:36.542 +0000
-0.368637,-0.25528,1.716202,1.773812,86136.53248,2001-01-01 23:55:36.532 +0000
-0.398926,-0.224319,1.731735,1.791192,86136.52266,2001-01-01 23:55:36.523 +0000
-0.4496,-0.17482,1.72673,1.792847,86136.51286,2001-01-01 23:55:36.513 +0000
-0.483063,-0.207764,1.669861,1.7507,86136.50306,2001-01-01 23:55:36.503 +0000
-0.539307,-0.117462,1.606689,1.698853,86136.49327,2001-01-01 23:55:36.493 +0000
-0.553528,-0.265961,1.546509,1.663976,86136.48347,2001-01-01 23:55:36.483 +0000
-0.542526,-0.286819,1.515121,1.634684,86136.47367,2001-01-01 23:55:36.474 +0000
-0.535614,-0.295242,1.47731,1.598905,86136.46388,2001-01-01 23:55:36.464 +0000
-0.51947,-0.287994,1.467102,1.582776,86136.45408,2001-01-01 23:55:36.454 +0000
-0.505386,-0.28688,1.478882,1.588964,86136.44429,2001-01-01 23:55:36.444 +0000
-0.499924,-0.264206,1.464569,1.569933,86136.43449,2001-01-01 23:55:36.434 +0000
-0.495987,-0.236954,1.47261,1.571856,86136.42466,2001-01-01 23:55:36.425 +0000
-0.491196,-0.237366,1.531525,1.625787,86136.41487,2001-01-01 23:55:36.415 +0000
-0.480896,-0.324982,1.599609,1.701653,86136.40507,2001-01-01 23:55:36.405 +0000
-0.479248,-0.37085,1.704254,1.808781,86136.39527,2001-01-01 23:55:36.395 +0000
-0.502777,-0.408798,1.795517,1.908869,86136.38548,2001-01-01 23:55:36.385 +0000
-0.55484,-0.397766,1.829163,1.952409,86136.37568,2001-01-01 23:55:36.376 +0000
-0.60257,-0.438492,1.761353,1.912519,86136.36586,2001-01-01 23:55:36.366 +0000
-0.656311,-0.322128,1.614853,1.772642,86136.35606,2001-01-01 23:55:36.356 +0000
-0.635483,-0.265762,1.529129,1.677112,86136.34626,2001-01-01 23:55:36.346 +0000
-0.56459,-0.285263,1.433395,1.566767,86136.33647,2001-01-01 23:55:36.336 +0000
-0.457138,-0.246658,1.563614,1.647636,86136.32667,2001-01-01 23:55:36.327 +0000
-0.384216,-0.292664,1.60997,1.680856,86136.31687,2001-01-01 23:55:36.317 +0000
-0.346024,-0.367065,1.651733,1.727047,86136.30708,2001-01-01 23:55:36.307 +0000
-0.349442,-0.429901,1.752426,1.837912,86136.29725,2001-01-01 23:55:36.297 +0000
-0.396133,-0.405151,1.852753,1.937463,86136.28746,2001-01-01 23:55:36.287 +0000
-0.464233,-0.39978,1.898254,1.99467,86136.27766,2001-01-01 23:55:36.278 +0000
-0.499802,-0.321335,1.817642,1.912297,86136.26786,2001-01-01 23:55:36.268 +0000
-0.49736,-0.192917,1.633743,1.718634,86136.25807,2001-01-01 23:55:36.258 +0000
-0.446274,-0.099915,1.409821,1.482139,86136.24827,2001-01-01 23:55:36.248 +0000
-0.353134,-0.133759,1.27478,1.329534,86136.23848,2001-01-01 23:55:36.238 +0000
-0.279144,-0.184982,1.244888,1.289142,86136.22865,2001-01-01 23:55:36.229 +0000
-0.271057,-0.244522,1.309494,1.359425,86136.21885,2001-01-01 23:55:36.219 +0000
-0.331863,-0.275421,1.409943,1.474425,86136.20906,2001-01-01 23:55:36.209 +0000
-0.424683,-0.32254,1.541367,1.631011,86136.19926,2001-01-01 23:55:36.199 +0000
-0.525452,-0.322113,1.558502,1.675943,86136.18946,2001-01-01 23:55:36.189 +0000
-0.537292,-0.269302,1.483673,1.600779,86136.17967,2001-01-01 23:55:36.180 +0000
-0.465179,-0.185608,1.370377,1.459032,86136.16987,2001-01-01 23:55:36.170 +0000
-0.363815,-0.136093,1.222351,1.282585,86136.16008,2001-01-01 23:55:36.160 +0000
-0.233658,-0.103088,1.125397,1.154011,86136.15025,2001-01-01 23:55:36.150 +0000
-0.099823,-0.100037,1.034088,1.0437,86136.14045,2001-01-01 23:55:36.140 +0000
0.003555,-0.057175,0.872345,0.874224,86136.13066,2001-01-01 23:55:36.131 +0000
0.057495,-0.077423,0.673767,0.680634,86136.12086,2001-01-01 23:55:36.121 +0000
0.021759,-0.049149,0.528488,0.531214,86136.11106,2001-01-01 23:55:36.111 +0000
-0.046875,-0.294098,0.416794,0.512258,86136.10127,2001-01-01 23:55:36.101 +0000
-0.170517,-0.237656,0.510742,0.588569,86136.09147,2001-01-01 23:55:36.091 +0000
-0.156387,-0.291473,0.633163,0.71436,86136.08168,2001-01-01 23:55:36.082 +0000
-0.178574,-0.282959,1.155746,1.203206,86136.07188,2001-01-01 23:55:36.072 +0000
-0.226379,-0.167023,1.243271,1.274703,86136.06205,2001-01-01 23:55:36.062 +0000
-0.014053,-0.247284,1.347839,1.370408,86136.05226,2001-01-01 23:55:36.052 +0000
-0.117401,0.005997,1.111343,1.117543,86136.04246,2001-01-01 23:55:36.042 +0000
-0.152924,0.295837,0.629349,0.712029,86136.03266,2001-01-01 23:55:36.033 +0000
-0.138824,0.444565,0.197861,0.506023,86136.02287,2001-01-01 23:55:36.023 +0000
-0.124649,0.42865,-0.107361,0.459134,86136.01307,2001-01-01 23:55:36.013 +0000
-0.091125,0.331833,-0.212372,0.404374,86136.00328,2001-01-01 23:55:36.003 +0000
-0.059448,0.269852,-0.190903,0.335854,86135.99348,2001-01-01 23:55:35.993 +0000
-0.016678,0.294342,-0.230606,0.374292,86135.98368,2001-01-01 23:55:35.984 +0000
0.031342,0.316025,-0.336685,0.462829,86135.97386,2001-01-01 23:55:35.974 +0000
0.070694,0.323334,-0.524216,0.619955,86135.96406,2001-01-01 23:55:35.964 +0000
0.102783,0.343704,-0.743912,0.825894,86135.95427,2001-01-01 23:55:35.954 +0000
0.121613,0.316147,-0.965363,1.023066,86135.94447,2001-01-01 23:55:35.944 +0000
