x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date
0.158447,-0.032333,-0.997421,1.010446,117280.850610,2001-01-02 08:34:40.851 +0000
0.148270,-0.034851,-1.022491,1.033773,117280.831018,2001-01-02 08:34:40.831 +0000
0.130859,-0.036301,-0.998352,1.007546,117280.811426,2001-01-02 08:34:40.811 +0000
0.138336,-0.017014,-0.956909,0.967006,117280.791834,2001-01-02 08:34:40.792 +0000
0.146469,-0.018646,-0.983063,0.994089,117280.772241,2001-01-02 08:34:40.772 +0000
0.140518,-0.028534,-0.984451,0.994839,117280.752649,2001-01-02 08:34:40.753 +0000
0.128967,-0.018631,-0.978989,0.987623,117280.733057,2001-01-02 08:34:40.733 +0000
0.115463,-0.005554,-0.967026,0.973910,117280.713464,2001-01-02 08:34:40.713 +0000
0.112961,-0.016388,-0.990234,0.996791,117280.693872,2001-01-02 08:34:40.694 +0000
0.119125,-0.022202,-0.987808,0.995213,117280.674308,2001-01-02 08:34:40.674 +0000
0.140900,-0.008499,-0.971619,0.981819,117280.654716,2001-01-02 08:34:40.655 +0000
0.141998,0.010757,-0.963821,0.974285,117280.635123,2001-01-02 08:34:40.635 +0000
0.092865,-0.009720,-0.984909,0.989325,117280.615531,2001-01-02 08:34:40.616 +0000
0.068130,-0.006470,-0.986420,0.988791,117280.595939,2001-01-02 08:34:40.596 +0000
0.098251,-0.004364,-0.980789,0.985708,117280.576346,2001-01-02 08:34:40.576 +0000
0.138077,-0.023895,-1.021957,1.031520,117280.556754,2001-01-02 08:34:40.557 +0000
0.132843,-0.043335,-1.079056,1.088066,117280.537162,2001-01-02 08:34:40.537 +0000
0.071869,-0.058578,-1.030914,1.035075,117280.517570,2001-01-02 08:34:40.518 +0000
0.064240,-0.063309,-0.977066,0.981220,117280.497977,2001-01-02 08:34:40.498 +0000
0.112473,-0.039764,-0.974396,0.981671,117280.478385,2001-01-02 08:34:40.478 +0000
0.098724,-0.009125,-1.017197,1.022017,117280.458793,2001-01-02 08:34:40.459 +0000
0.074417,-0.017273,-1.002594,1.005500,117280.439200,2001-01-02 08:34:40.439 +0000
0.098312,-0.048279,-0.969086,0.975255,117280.419578,2001-01-02 08:34:40.420 +0000
0.121170,-0.032288,-1.012253,1.019990,117280.399985,2001-01-02 08:34:40.400 +0000
0.101334,-0.006378,-1.093811,1.098513,117280.380393,2001-01-02 08:34:40.380 +0000
0.073074,-0.015656,-1.071564,1.074167,117280.360801,2001-01-02 08:34:40.361 +0000
0.103073,-0.004822,-1.000229,1.005537,117280.341208,2001-01-02 08:34:40.341 +0000
0.116470,0.014191,-0.978775,0.985783,117280.321616,2001-01-02 08:34:40.322 +0000
0.078049,0.018097,-1.067627,1.070629,117280.302024,2001-01-02 08:34:40.302 +0000
0.049088,-0.014999,-1.085678,1.086891,117280.282432,2001-01-02 08:34:40.282 +0000
0.068741,-0.005478,-1.053925,1.056178,117280.262839,2001-01-02 08:34:40.263 +0000
0.142517,0.056915,-0.927719,0.940326,117280.243247,2001-01-02 08:34:40.243 +0000
0.121185,0.046265,-0.921707,0.930790,117280.223655,2001-01-02 08:34:40.224 +0000
0.086990,-0.022446,-0.987991,0.992068,117280.204062,2001-01-02 08:34:40.204 +0000
0.045654,-0.005295,-1.038162,1.039179,117280.184470,2001-01-02 08:34:40.184 +0000
0.065582,0.034012,-1.008896,1.011597,117280.164878,2001-01-02 08:34:40.165 +0000
0.048889,0.011063,-1.008667,1.009912,117280.145255,2001-01-02 08:34:40.145 +0000
0.081726,-0.015533,-1.058640,1.061903,117280.125663,2001-01-02 08:34:40.126 +0000
0.112198,-0.034042,-1.037186,1.043792,117280.106071,2001-01-02 08:34:40.106 +0000
0.128830,-0.010391,-0.982712,0.991175,117280.086478,2001-01-02 08:34:40.086 +0000
0.104187,-0.011581,-1.011490,1.016907,117280.066886,2001-01-02 08:34:40.067 +0000
0.107727,-0.013016,-1.018616,1.024379,117280.047294,2001-01-02 08:34:40.047 +0000
0.115463,-0.004715,-1.027161,1.033641,117280.027701,2001-01-02 08:34:40.028 +0000
0.102814,-0.016586,-1.011993,1.017338,117280.008109,2001-01-02 08:34:40.008 +0000
0.077103,-0.035034,-0.985474,0.989106,117279.988517,2001-01-02 08:34:39.989 +0000
0.070877,-0.033417,-0.984772,0.987884,117279.968925,2001-01-02 08:34:39.969 +0000
0.088287,-0.019318,-1.018738,1.022739,117279.949332,2001-01-02 08:34:39.949 +0000
0.105408,-0.013748,-1.023941,1.029444,117279.929740,2001-01-02 08:34:39.930 +0000
0.110794,-0.028778,-1.000168,1.006697,117279.910148,2001-01-02 08:34:39.910 +0000
0.110962,-0.031967,-0.980118,0.986897,117279.890555,2001-01-02 08:34:39.891 +0000
0.103928,-0.025314,-0.979416,0.985240,117279.870963,2001-01-02 08:34:39.871 +0000
0.112183,-0.008102,-0.986725,0.993115,117279.851340,2001-01-02 08:34:39.851 +0000
0.115112,-0.010239,-1.003433,1.010066,117279.831748,2001-01-02 08:34:39.832 +0000
0.109375,-0.004822,-1.014084,1.019977,117279.812156,2001-01-02 08:34:39.812 +0000
0.088806,-0.008270,-1.005829,1.009776,117279.792563,2001-01-02 08:34:39.793 +0000
0.092239,-0.022293,-0.996872,1.001378,117279.772971,2001-01-02 08:34:39.773 +0000
0.104691,-0.040192,-1.012238,1.018430,117279.753379,2001-01-02 08:34:39.753 +0000
0.109787,-0.039215,-1.028488,1.035074,117279.733787,2001-01-02 08:34:39.734 +0000
0.112671,-0.003220,-0.986649,0.993066,117279.714194,2001-01-02 08:34:39.714 +0000
